Site,Year,Block,Trt,Plot,Tree_Number,Sp_code,Cond,DBH,CoreID,response,priorDBH,priorYear,PlotID,totalPlotBA_ha,priorBA
FV,2006,1,1,6,30,PIPO,1,14.8,FV_1_1_6_30,Live,13.3,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,30,PIPO,1,15.9,FV_1_1_6_30,Live,14.8,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,30,PIPO,1,18,FV_1_1_6_30,Live,15.9,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,31,PIPO,1,16.7,FV_1_1_6_31,Live,15.2,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,31,PIPO,1,17.3,FV_1_1_6_31,Live,16.7,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,31,PIPO,1,19.4,FV_1_1_6_31,Live,17.3,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,32,PIPO,1,66.6,FV_1_1_6_32,Live,67.2,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,32,PIPO,1,67.2,FV_1_1_6_32,Live,66.6,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,32,PIPO,1,67.6,FV_1_1_6_32,Live,67.2,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,33,PIPO,1,11.9,FV_1_1_6_33,Live,9.3,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,33,PIPO,1,13.2,FV_1_1_6_33,Live,11.9,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,33,PIPO,1,15.5,FV_1_1_6_33,Live,13.2,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,34,PIPO,1,21.3,FV_1_1_6_34,Live,20.7,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,34,PIPO,1,22,FV_1_1_6_34,Live,21.3,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,34,PIPO,1,24,FV_1_1_6_34,Live,22,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,35,PIPO,1,23.2,FV_1_1_6_35,Live,21.9,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,35,PIPO,1,23.9,FV_1_1_6_35,Live,23.2,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,35,PIPO,1,26.7,FV_1_1_6_35,Live,23.9,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,36,PIPO,1,16.3,FV_1_1_6_36,Live,15.5,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,36,PIPO,1,16.1,FV_1_1_6_36,Live,16.3,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,36,PIPO,1,17.2,FV_1_1_6_36,Live,16.1,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,37,PIPO,1,13.9,FV_1_1_6_37,Live,13,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,37,PIPO,1,13.8,FV_1_1_6_37,Live,13.9,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,37,PIPO,1,14.7,FV_1_1_6_37,Live,13.8,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,38,PIPO,1,16.4,FV_1_1_6_38,Live,16,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,38,PIPO,1,16.1,FV_1_1_6_38,Live,16.4,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,38,PIPO,1,16.2,FV_1_1_6_38,Live,16.1,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,39,PIPO,3,NA,FV_1_1_6_39,Dead,8.7,1998,FV_1_1_6,38.16301797,36.750456435
FV,2006,1,1,6,4,PIPO,1,3.3,FV_1_1_6_4,Live,2.7,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,4,PIPO,1,3.5,FV_1_1_6_4,Live,3.3,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,4,PIPO,1,3.7,FV_1_1_6_4,Live,3.5,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,40,PIPO,1,18.9,FV_1_1_6_40,Live,18.4,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,40,PIPO,1,18.5,FV_1_1_6_40,Live,18.9,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,40,PIPO,1,18.5,FV_1_1_6_40,Live,18.5,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,44,PIPO,1,16.3,FV_1_1_6_44,Live,15.9,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,44,PIPO,1,16.3,FV_1_1_6_44,Live,16.3,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,44,PIPO,1,16.8,FV_1_1_6_44,Live,16.3,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,45,PIPO,1,14.9,FV_1_1_6_45,Live,14.9,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,45,PIPO,1,14.6,FV_1_1_6_45,Live,14.9,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,45,PIPO,1,14.5,FV_1_1_6_45,Live,14.6,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,47,PIPO,1,45.2,FV_1_1_6_47,Live,44.1,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,47,PIPO,1,45.5,FV_1_1_6_47,Live,45.2,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,47,PIPO,1,46.8,FV_1_1_6_47,Live,45.5,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,48,PIPO,1,8.3,FV_1_1_6_48,Live,7.2,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,48,PIPO,1,8,FV_1_1_6_48,Live,8.3,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,48,PIPO,1,8.7,FV_1_1_6_48,Live,8,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,49,PIPO,1,12.3,FV_1_1_6_49,Live,11.7,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,49,PIPO,1,11.8,FV_1_1_6_49,Live,12.3,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,49,PIPO,1,11.9,FV_1_1_6_49,Live,11.8,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,5,PIPO,1,3.3,FV_1_1_6_5,Live,2.4,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,5,PIPO,1,3.9,FV_1_1_6_5,Live,3.3,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,5,PIPO,1,5,FV_1_1_6_5,Live,3.9,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,51,PIPO,3,NA,FV_1_1_6_51,Dead,2,1998,FV_1_1_6,38.16301797,36.750456435
FV,2006,1,1,6,52,PIPO,1,11.5,FV_1_1_6_52,Live,9.7,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,52,PIPO,1,12.5,FV_1_1_6_52,Live,11.5,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,52,PIPO,1,14.2,FV_1_1_6_52,Live,12.5,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,54,PIPO,1,2.7,FV_1_1_6_54,Live,2.3,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,54,PIPO,1,2.2,FV_1_1_6_54,Live,2.7,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,54,PIPO,1,2.8,FV_1_1_6_54,Live,2.2,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,56,PIPO,1,37.8,FV_1_1_6_56,Live,36.8,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,56,PIPO,1,38,FV_1_1_6_56,Live,37.8,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,56,PIPO,1,39.2,FV_1_1_6_56,Live,38,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,57,PIPO,1,5.2,FV_1_1_6_57,Live,4.4,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,57,PIPO,1,5.4,FV_1_1_6_57,Live,5.2,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,57,PIPO,1,6.2,FV_1_1_6_57,Live,5.4,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,58,PIPO,1,8.5,FV_1_1_6_58,Live,8.2,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,58,PIPO,3,NA,FV_1_1_6_58,Dead,8.5,2006,FV_1_1_6,38.71535052,38.16301797
FV,2006,1,1,6,59,PIPO,1,12.8,FV_1_1_6_59,Live,12.3,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,59,PIPO,1,13.2,FV_1_1_6_59,Live,12.8,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,59,PIPO,1,13.9,FV_1_1_6_59,Live,13.2,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,6,PIPO,1,5.1,FV_1_1_6_6,Live,4.1,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,6,PIPO,1,5.4,FV_1_1_6_6,Live,5.1,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,6,PIPO,1,6.5,FV_1_1_6_6,Live,5.4,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,61,PIPO,1,38.6,FV_1_1_6_61,Live,37.2,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,61,PIPO,1,38.6,FV_1_1_6_61,Live,38.6,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,61,PIPO,1,40,FV_1_1_6_61,Live,38.6,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,62,PIPO,1,10.8,FV_1_1_6_62,Live,10.3,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,62,PIPO,1,10.2,FV_1_1_6_62,Live,10.8,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,62,PIPO,1,10.6,FV_1_1_6_62,Live,10.2,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,63,PIPO,1,4.3,FV_1_1_6_63,Live,2.8,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,63,PIPO,1,4.8,FV_1_1_6_63,Live,4.3,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,63,PIPO,1,5.9,FV_1_1_6_63,Live,4.8,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,64,PIPO,1,4.7,FV_1_1_6_64,Live,4.1,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,64,PIPO,1,4.4,FV_1_1_6_64,Live,4.7,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,64,PIPO,1,4.7,FV_1_1_6_64,Live,4.4,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,65,PIPO,1,4.9,FV_1_1_6_65,Live,2.9,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,65,PIPO,1,5,FV_1_1_6_65,Live,4.9,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,65,PIPO,1,5.7,FV_1_1_6_65,Live,5,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,66,PIPO,1,1.7,FV_1_1_6_66,Live,1.2,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,66,PIPO,1,2,FV_1_1_6_66,Live,1.7,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,66,PIPO,1,1.5,FV_1_1_6_66,Live,2,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,67,PIPO,2,11.9,FV_1_1_6_67,Live,11,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,67,PIPO,1,11.7,FV_1_1_6_67,Live,11.9,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,67,PIPO,1,12.2,FV_1_1_6_67,Live,11.7,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,69,PIPO,1,5.8,FV_1_1_6_69,Live,5.4,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,69,PIPO,1,5.8,FV_1_1_6_69,Live,5.8,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,69,PIPO,1,6.7,FV_1_1_6_69,Live,5.8,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,7,PIPO,1,7.1,FV_1_1_6_7,Live,6.2,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,7,PIPO,1,7.7,FV_1_1_6_7,Live,7.1,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,7,PIPO,1,9.1,FV_1_1_6_7,Live,7.7,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,70,PIPO,1,0.9,FV_1_1_6_70,Live,0.6,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,70,PIPO,1,1,FV_1_1_6_70,Live,0.9,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,70,PIPO,1,2,FV_1_1_6_70,Live,1,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,72,PIPO,1,39.5,FV_1_1_6_72,Live,39.8,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,72,PIPO,1,39.4,FV_1_1_6_72,Live,39.5,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,72,PIPO,1,39.7,FV_1_1_6_72,Live,39.4,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,73,PIPO,1,0.4,FV_1_1_6_73,Live,0.3,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,73,PIPO,1,0.4,FV_1_1_6_73,Live,0.4,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,73,PIPO,1,1.3,FV_1_1_6_73,Live,0.4,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,75,PIPO,1,5.2,FV_1_1_6_75,Live,4.5,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,75,PIPO,1,4.8,FV_1_1_6_75,Live,5.2,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,75,PIPO,3,NA,FV_1_1_6_75,Dead,4.8,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,77,PIPO,3,NA,FV_1_1_6_77,Dead,2.2,1998,FV_1_1_6,38.16301797,36.750456435
FV,2006,1,1,6,78,PIPO,1,6.1,FV_1_1_6_78,Live,6.5,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,78,PIPO,1,5.8,FV_1_1_6_78,Live,6.1,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,78,PIPO,1,5.9,FV_1_1_6_78,Live,5.8,2011,FV_1_1_6,42.09810759,38.71535052
FV,2011,1,1,6,79,PIPO,1,0.9,FV_1_1_6_79,Live,0.7,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,79,PIPO,1,1.1,FV_1_1_6_79,Live,0.9,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,8,PIPO,1,26.3,FV_1_1_6_8,Live,25,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,8,PIPO,1,27.9,FV_1_1_6_8,Live,26.3,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,8,PIPO,1,30.3,FV_1_1_6_8,Live,27.9,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,6,9,PIPO,1,0.9,FV_1_1_6_9,Live,0.7,1998,FV_1_1_6,38.16301797,36.750456435
FV,2011,1,1,6,9,PIPO,1,0.9,FV_1_1_6_9,Live,0.9,2006,FV_1_1_6,38.71535052,38.16301797
FV,2019,1,1,6,9,PIPO,1,0.7,FV_1_1_6_9,Live,0.9,2011,FV_1_1_6,42.09810759,38.71535052
FV,2006,1,1,7,1,PIPO,1,21.6,FV_1_1_7_1,Live,20.3,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,1,PIPO,1,21.4,FV_1_1_7_1,Live,21.6,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,1,PIPO,1,22.7,FV_1_1_7_1,Live,21.4,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,10,PIPO,1,7.2,FV_1_1_7_10,Live,7.1,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,10,PIPO,1,7,FV_1_1_7_10,Live,7.2,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,10,PIPO,1,7.1,FV_1_1_7_10,Live,7,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,11,PIPO,1,5.7,FV_1_1_7_11,Live,5.5,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,11,PIPO,1,5.7,FV_1_1_7_11,Live,5.7,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,11,PIPO,1,5.8,FV_1_1_7_11,Live,5.7,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,12,PIPO,1,18.9,FV_1_1_7_12,Live,17.4,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,12,PIPO,1,19.8,FV_1_1_7_12,Live,18.9,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,12,PIPO,1,21.6,FV_1_1_7_12,Live,19.8,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,13,PIPO,1,12.6,FV_1_1_7_13,Live,11.5,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,13,PIPO,1,13.2,FV_1_1_7_13,Live,12.6,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,13,PIPO,1,14.7,FV_1_1_7_13,Live,13.2,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,15,PIPO,1,5.5,FV_1_1_7_15,Live,5,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,15,PIPO,1,5.9,FV_1_1_7_15,Live,5.5,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,15,PIPO,1,6.5,FV_1_1_7_15,Live,5.9,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,19,PIPO,1,8.1,FV_1_1_7_19,Live,7.7,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,19,PIPO,1,8.2,FV_1_1_7_19,Live,8.1,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,19,PIPO,1,8.9,FV_1_1_7_19,Live,8.2,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,2,PIPO,3,NA,FV_1_1_7_2,Dead,8.1,1998,FV_1_1_7,40.09686912,37.864585605
FV,2006,1,1,7,20,PIPO,1,5.1,FV_1_1_7_20,Live,4.8,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,20,PIPO,1,5.4,FV_1_1_7_20,Live,5.1,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,20,PIPO,1,6.1,FV_1_1_7_20,Live,5.4,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,21,PIPO,1,6.2,FV_1_1_7_21,Live,5.5,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,21,PIPO,1,6.1,FV_1_1_7_21,Live,6.2,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,21,PIPO,1,7,FV_1_1_7_21,Live,6.1,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,22,PIPO,1,16.2,FV_1_1_7_22,Live,15.3,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,22,PIPO,1,16,FV_1_1_7_22,Live,16.2,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,22,PIPO,1,17.1,FV_1_1_7_22,Live,16,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,25,PIPO,1,2.2,FV_1_1_7_25,Live,1.8,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,25,PIPO,1,1.9,FV_1_1_7_25,Live,2.2,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,25,PIPO,1,2,FV_1_1_7_25,Live,1.9,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,28,PIPO,1,1,FV_1_1_7_28,Live,0.7,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,28,PIPO,3,NA,FV_1_1_7_28,Dead,1,2006,FV_1_1_7,40.62238026,40.09686912
FV,2006,1,1,7,29,PIPO,1,36.2,FV_1_1_7_29,Live,35,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,29,PIPO,1,36.6,FV_1_1_7_29,Live,36.2,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,29,PIPO,1,38.3,FV_1_1_7_29,Live,36.6,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,3,PIPO,1,30.5,FV_1_1_7_3,Live,29.1,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,3,PIPO,1,30,FV_1_1_7_3,Live,30.5,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,3,PIPO,1,30.3,FV_1_1_7_3,Live,30,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,30,PIPO,1,3.1,FV_1_1_7_30,Live,3,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,30,PIPO,1,3,FV_1_1_7_30,Live,3.1,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,30,PIPO,1,4.104875,FV_1_1_7_30,Live,3,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,31,PIPO,3,NA,FV_1_1_7_31,Dead,2.4,1998,FV_1_1_7,40.09686912,37.864585605
FV,2006,1,1,7,32,PIPO,1,2.5,FV_1_1_7_32,Live,1.9,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,32,PIPO,1,2.9,FV_1_1_7_32,Live,2.5,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,32,PIPO,1,3,FV_1_1_7_32,Live,2.9,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,33,PIPO,1,8.2,FV_1_1_7_33,Live,7.8,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,33,PIPO,1,8.5,FV_1_1_7_33,Live,8.2,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,33,PIPO,1,8.9,FV_1_1_7_33,Live,8.5,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,34,PIPO,1,19.7,FV_1_1_7_34,Live,18.9,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,34,PIPO,1,19.9,FV_1_1_7_34,Live,19.7,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,34,PIPO,1,20.8,FV_1_1_7_34,Live,19.9,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,35,PIPO,1,6.7,FV_1_1_7_35,Live,6.5,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,35,PIPO,1,7,FV_1_1_7_35,Live,6.7,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,35,PIPO,1,7.7,FV_1_1_7_35,Live,7,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,36,PIPO,1,28,FV_1_1_7_36,Live,26.9,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,36,PIPO,1,28.1,FV_1_1_7_36,Live,28,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,36,PIPO,1,29.1,FV_1_1_7_36,Live,28.1,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,39,PIPO,1,20,FV_1_1_7_39,Live,19.5,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,39,PIPO,1,19.7,FV_1_1_7_39,Live,20,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,39,PIPO,1,20.4,FV_1_1_7_39,Live,19.7,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,4,PIPO,1,5.5,FV_1_1_7_4,Live,4.8,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,4,PIPO,1,5.9,FV_1_1_7_4,Live,5.5,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,4,PIPO,1,7,FV_1_1_7_4,Live,5.9,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,40,PIPO,1,33,FV_1_1_7_40,Live,31.6,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,40,PIPO,1,33.2,FV_1_1_7_40,Live,33,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,40,PIPO,1,34.5,FV_1_1_7_40,Live,33.2,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,41,PIPO,1,43.9,FV_1_1_7_41,Live,42.6,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,41,PIPO,1,44.3,FV_1_1_7_41,Live,43.9,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,41,PIPO,1,45.9,FV_1_1_7_41,Live,44.3,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,42,PIPO,1,9.6,FV_1_1_7_42,Live,9.7,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,42,PIPO,1,9,FV_1_1_7_42,Live,9.6,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,42,PIPO,2,9.3,FV_1_1_7_42,Live,9,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,44,PIPO,1,1.2,FV_1_1_7_44,Live,0.9,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,44,PIPO,1,1.4,FV_1_1_7_44,Live,1.2,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,44,PIPO,1,1.4,FV_1_1_7_44,Live,1.4,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,45,PIPO,1,1.1,FV_1_1_7_45,Live,0.7,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,45,PIPO,1,0.9,FV_1_1_7_45,Live,1.1,2006,FV_1_1_7,40.62238026,40.09686912
FV,2019,1,1,7,45,PIPO,1,1,FV_1_1_7_45,Live,0.9,2011,FV_1_1_7,42.42175129257631,40.62238026
FV,2006,1,1,7,47,PIPO,1,1.1,FV_1_1_7_47,Live,0.7,1998,FV_1_1_7,40.09686912,37.864585605
FV,2011,1,1,7,47,PIPO,1,1.1,FV_1_1_7_47,Live,1.1,2006,FV_1_1_7,40.62238026,40.09686912
