"Nest_ID","Fate_cat","Visit_date","Prev_date","interval","Initiation_date","Year_located","Project_ID","Nest_Ht","Orientation","Trees_2550","Trees_50","tmax","ppt"
"EMPAID_N1WS07A_2017","failure","2017-07-10","2017-07-07",6,"2017-06-22",2017,"EM_PAID",3.7,182,16.6666666666667,27.5,35.6100006103516,0
"EMPAID_N1WS07A_2017","failure","2017-07-12","2017-07-10",7,"2017-06-22",2017,"EM_PAID",3.7,182,16.6666666666667,27.5,29.7299995422363,0
"EMPAID_N1WS07A_2017","failure","2017-07-17","2017-07-12",8,"2017-06-22",2017,"EM_PAID",3.7,182,16.6666666666667,27.5,32.5816005706787,0
"EMPAID_N1WS07A_2017","failure","2017-07-18","2017-07-17",9,"2017-06-22",2017,"EM_PAID",3.7,182,16.6666666666667,27.5,29.7609996795654,0
"EMPAID_N1WS07A_2018","success","2018-07-05","2018-07-02",1,"2018-05-28",2018,"EM_PAID",3.4,272,0,5,24.0787496566772,0.00749999983236193
"EMPAID_N1WS07A_2018","success","2018-07-09","2018-07-05",2,"2018-05-28",2018,"EM_PAID",3.4,272,0,5,31.156750202179,0
"EMPAID_N1WS07A_2019","success","2019-06-21","2019-06-20",1,"2019-05-27",2019,"EM_PAID",2.2,190,33.3333333333333,30,16.9190001487732,0.360500007867813
"EMPAID_N1WS07A_2019","success","2019-06-26","2019-06-21",2,"2019-05-27",2019,"EM_PAID",2.2,190,33.3333333333333,30,19.9055995941162,0.167999994754791
"EMPAID_N1WS07A_2019","success","2019-07-02","2019-06-26",3,"2019-05-27",2019,"EM_PAID",2.2,190,33.3333333333333,30,24.7326666514079,0
"EMPAID_N1WS07A_2019","success","2019-07-05","2019-07-02",4,"2019-05-27",2019,"EM_PAID",2.2,190,33.3333333333333,30,24.283000310262,0
"EMPAID_N1WS07A_2019","success","2019-07-08","2019-07-05",5,"2019-05-27",2019,"EM_PAID",2.2,190,33.3333333333333,30,27.9796670277913,0
"EMPAID_N1WS09A_2017","success","2017-06-30","2017-06-27",1,"2017-05-26",2017,"EM_PAID",2.6,248,25,2.5,27.2550001144409,0.475250000134111
"EMPAID_N1WS09A_2017","success","2017-07-03","2017-06-30",2,"2017-05-26",2017,"EM_PAID",2.6,248,25,2.5,30.404333114624,0
"EMPAID_N1WS09A_2017","success","2017-07-06","2017-07-03",3,"2017-05-26",2017,"EM_PAID",2.6,248,25,2.5,32.9983329772949,0
"EMPAID_N1WS09A_2018","success","2018-06-05","2018-05-30",1,"2018-05-29",2018,"EM_PAID",2.5,68,16.6666666666667,15,21.7340000697545,3.29257146162646
"EMPAID_N1WS09A_2018","success","2018-06-08","2018-06-05",2,"2018-05-29",2018,"EM_PAID",2.5,68,16.6666666666667,15,25.2176666259766,0.55133334795634
"EMPAID_N1WS09A_2018","success","2018-06-15","2018-06-08",3,"2018-05-29",2018,"EM_PAID",2.5,68,16.6666666666667,15,20.9834285463605,1.14657144035612
"EMPAID_N1WS09A_2018","success","2018-06-19","2018-06-15",4,"2018-05-29",2018,"EM_PAID",2.5,68,16.6666666666667,15,18.8347499370575,0.953749984502793
"EMPAID_N1WS09A_2018","success","2018-06-25","2018-06-19",5,"2018-05-29",2018,"EM_PAID",2.5,68,16.6666666666667,15,23.796833674113,1.6831667025884
"EMPAID_N1WS09A_2018","success","2018-06-29","2018-06-25",6,"2018-05-29",2018,"EM_PAID",2.5,68,16.6666666666667,15,25.8017501831055,0
"EMPAID_N1WS09A_2018","success","2018-07-02","2018-06-29",7,"2018-05-29",2018,"EM_PAID",2.5,68,16.6666666666667,15,23.691666285197,0
"EMPAID_N1WS09A_2018","success","2018-07-05","2018-07-02",8,"2018-05-29",2018,"EM_PAID",2.5,68,16.6666666666667,15,23.7306664784749,0.00999999977648257
"EMPAID_N1WS09A_2018","success","2018-07-09","2018-07-05",9,"2018-05-29",2018,"EM_PAID",2.5,68,16.6666666666667,15,31.156750202179,0
"EMPAID_N1WS09A_2018","success","2018-07-12","2018-07-09",10,"2018-05-29",2018,"EM_PAID",2.5,68,16.6666666666667,15,30.5050004323324,0
"EMPAID_N2WS05A_2017","failure","2017-06-01","2017-05-25",1,"2017-05-12",2017,"EM_PAID",1.5,223,33.3333333333333,15,21.8890000581741,0.526000007987022
"EMPAID_N2WS05A_2017","failure","2017-06-07","2017-06-01",2,"2017-05-12",2017,"EM_PAID",1.5,223,33.3333333333333,15,22.2013336817423,2.95949992040793
"EMPAID_N2WS05A_2017","failure","2017-06-15","2017-06-07",3,"2017-05-12",2017,"EM_PAID",1.5,223,33.3333333333333,15,17.1854999065399,2.38975003361702
"EMPAID_N2WS05A_2017","failure","2017-06-20","2017-06-15",4,"2017-05-12",2017,"EM_PAID",1.5,223,33.3333333333333,15,20.5552000045776,0.975999975204468
"EMPAID_NB-S01A_2014","success","2014-06-28","2014-06-26",1,"2014-06-06",2014,"EM_PAID",3.6,154,0,15,17.8766670227051,4.64566673835119
"EMPAID_NB-S01A_2014","success","2014-06-30","2014-06-28",2,"2014-06-06",2014,"EM_PAID",3.6,154,0,15,19.3804998397827,0
"EMPAID_NB-S01A_2014","success","2014-07-09","2014-06-30",3,"2014-06-06",2014,"EM_PAID",3.6,154,0,15,29.9856669108073,0
"EMPAID_NB-S01A_2014","success","2014-07-16","2014-07-09",4,"2014-06-06",2014,"EM_PAID",3.6,154,0,15,31.3497142791748,0.133571428912027
"EMPAID_NB-T01A_2016","success","2016-06-27","2016-06-23",1,"2016-05-30",2016,"EM_PAID",1.4,28,41.6666666666667,7.5,23.7643997192383,0
"EMPAID_NB-T01A_2016","success","2016-06-30","2016-06-27",2,"2016-05-30",2016,"EM_PAID",1.4,28,41.6666666666667,7.5,32.4989999135335,0
"EMPAID_NB-T01A_2016","success","2016-07-07","2016-06-30",3,"2016-05-30",2016,"EM_PAID",1.4,28,41.6666666666667,7.5,26.5197140829904,0
"EMPAID_NB-T01A_2016","success","2016-07-11","2016-07-07",4,"2016-05-30",2016,"EM_PAID",1.4,28,41.6666666666667,7.5,18.9000000953674,7.721750035882
"EMPAID_NB-T01A_2018","success","2018-06-26","2018-06-20",1,"2018-05-25",2018,"EM_PAID",3.7,338,0,2.5,21.8085716792515,1.89728571687426
"EMPAID_NB-T01A_2018","success","2018-06-28","2018-06-26",2,"2018-05-25",2018,"EM_PAID",3.7,338,0,2.5,24.1105003356933,0
"EMPAID_NB-T01A_2018","success","2018-07-02","2018-06-28",3,"2018-05-25",2018,"EM_PAID",3.7,338,0,2.5,21.0520000457764,0
"EMPAID_NB-T01A_2018","success","2018-07-05","2018-07-02",4,"2018-05-25",2018,"EM_PAID",3.7,338,0,2.5,21.6500002543132,0
"EMPAID_NB-T01A_2019","success","2019-07-01","2019-06-25",1,"2019-05-23",2019,"EM_PAID",3.3,50,75,2.5,21.4370000021798,0.162285719599043
"EMPAID_NB-T01A_2019","success","2019-07-03","2019-07-01",2,"2019-05-23",2019,"EM_PAID",3.3,50,75,2.5,24.6659994125366,0
"EMPAID_NB-T01A_2019","success","2019-07-05","2019-07-03",3,"2019-05-23",2019,"EM_PAID",3.3,50,75,2.5,22.6675004959107,0
"EMPAID_NB-T02A_2015","failure","2015-06-24","2015-06-17",1,"2015-06-14",2015,"EM_PAID",1.3,331,50,0,26.0329999923706,0.280375003814697
"EMPAID_NB-T02A_2015","failure","2015-06-30","2015-06-24",2,"2015-06-14",2015,"EM_PAID",1.3,331,50,0,33.2496662139893,0
"EMPAID_NB-T02A_2015","failure","2015-07-02","2015-06-30",3,"2015-06-14",2015,"EM_PAID",1.3,331,50,0,33.5384998321533,0
"EMPAID_NB-T02A_2015","failure","2015-07-06","2015-07-02",4,"2015-06-14",2015,"EM_PAID",1.3,331,50,0,32.5875000953674,0
"EMPAID_NB-T02A_2015","failure","2015-07-14","2015-07-06",5,"2015-06-14",2015,"EM_PAID",1.3,331,50,0,26.2627499103546,3.04362505674363
"EMPAID_NB-T06A_2016","success","2016-06-23","2016-06-16",1,"2016-05-27",2016,"EM_PAID",3,356,16.6666666666667,2.5,20.6163750886917,2.38087501004339
"EMPAID_NB-T06A_2016","success","2016-06-27","2016-06-23",2,"2016-05-27",2016,"EM_PAID",3,356,16.6666666666667,2.5,24.0462498664856,0
"EMPAID_NB-T06A_2016","success","2016-06-30","2016-06-27",3,"2016-05-27",2016,"EM_PAID",3,356,16.6666666666667,2.5,33.8260002136231,0
"EMPAID_NB-T06A_2016","success","2016-07-11","2016-06-30",4,"2016-05-27",2016,"EM_PAID",3,356,16.6666666666667,2.5,24.7963635704734,2.587000050328
"EMPAID_NB-T06A_2019","failure","2019-06-25","2019-06-14",1,"2019-99-99",2019,"EM_PAID",5,59,16.6666666666667,5,22.0537501176198,0
"EMPAID_NB-T08A_2012","failure","2012-07-05","2012-07-03",1,"2012-06-18",2012,"EM_PAID",2.5,48,50,2.5,26.2786661783854,0
"EMPAID_NB-T08A_2012","failure","2012-07-08","2012-07-05",2,"2012-06-18",2012,"EM_PAID",2.5,48,50,2.5,32.3626658121745,0
"EMPAID_NB-T10A_2012","failure","2012-06-18","2012-06-15",1,"2012-05-28",2012,"EM_PAID",2.6,65,25,15,24.5599999427795,0
"EMPAID_NB-T10A_2012","failure","2012-06-21","2012-06-18",2,"2012-05-28",2012,"EM_PAID",2.6,65,25,15,18.1203333536784,1.45933326085409
"EMPAID_NB-T10A_2013","success","2013-07-08","2013-07-03",1,"2013-06-01",2013,"EM_PAID",2,99,50,5,31.1331669489543,0
"EMPAID_NB-T10A_2013","success","2013-07-09","2013-07-08",2,"2013-06-01",2013,"EM_PAID",2,99,50,5,30.0100002288818,0
"EMPAID_NB-T10A_2013","success","2013-07-11","2013-07-09",3,"2013-06-01",2013,"EM_PAID",2,99,50,5,32.998498916626,0
"EMPAID_NB-T10A_2014","success","2014-06-02","2014-06-01",1,"2014-06-01",2014,"EM_PAID",3,248,66.6666666666667,2.5,22.0025005340577,0
"EMPAID_NB-T10A_2014","success","2014-06-05","2014-06-02",2,"2014-06-01",2014,"EM_PAID",3,248,66.6666666666667,2.5,25.1550000508626,0
"EMPAID_NB-T10A_2014","success","2014-06-16","2014-06-05",3,"2014-06-01",2014,"EM_PAID",3,248,66.6666666666667,2.5,22.1420000249689,0.652636351910504
"EMPAID_NB-T10A_2014","success","2014-06-18","2014-06-16",4,"2014-06-01",2014,"EM_PAID",3,248,66.6666666666667,2.5,11.9270000457763,2.90000000596046
"EMPAID_NB-T10A_2014","success","2014-06-29","2014-06-18",5,"2014-06-01",2014,"EM_PAID",3,248,66.6666666666667,2.5,22.6359090805054,1.34027273275635
"EMPAID_NB-T10A_2014","success","2014-07-08","2014-06-29",6,"2014-06-01",2014,"EM_PAID",3,248,66.6666666666667,2.5,30.6077779134115,0
"EMPAID_NB-T10A_2014","success","2014-07-10","2014-07-08",7,"2014-06-01",2014,"EM_PAID",3,248,66.6666666666667,2.5,31.5639991760254,0
"EMPAID_NB-T10A_2014","success","2014-07-15","2014-07-10",8,"2014-06-01",2014,"EM_PAID",3,248,66.6666666666667,2.5,34.717399597168,0.162999999523163
"EMPAID_NB-T10A_2014","success","2014-07-24","2014-07-15",9,"2014-06-01",2014,"EM_PAID",3,248,66.6666666666667,2.5,30.7252224816216,0.363111098607381
"EMPAID_NB-T10A_2017","success","2017-06-30","2017-06-26",1,"2017-05-28",2017,"EM_PAID",4,204,16.6666666666667,7.5,27.7865997314453,0
"EMPAID_NB-T10A_2017","success","2017-07-05","2017-06-30",2,"2017-05-28",2017,"EM_PAID",4,204,16.6666666666667,7.5,30.5313999176025,0
"EMPAID_NB-T10A_2017","success","2017-07-07","2017-07-05",3,"2017-05-28",2017,"EM_PAID",4,204,16.6666666666667,7.5,34.8094997406005,0
"EMPAID_NB-T10A_2018","success","2018-06-07","2018-06-04",1,"2018-05-29",2018,"EM_PAID",2.5,124,83.3333333333333,10,23.7607498168945,0.17450000345707
"EMPAID_NB-T10A_2018","success","2018-06-11","2018-06-07",2,"2018-05-29",2018,"EM_PAID",2.5,124,83.3333333333333,10,19.1412501335144,2.96474993228912
"EMPAID_NB-T10A_2018","success","2018-06-13","2018-06-11",3,"2018-05-29",2018,"EM_PAID",2.5,124,83.3333333333333,10,18.7940006256104,0
"EMPAID_NB-T10A_2018","success","2018-06-14","2018-06-13",4,"2018-05-29",2018,"EM_PAID",2.5,124,83.3333333333333,10,26.5219993591309,0
"EMPAID_NB-T10A_2018","success","2018-06-18","2018-06-14",5,"2018-05-29",2018,"EM_PAID",2.5,124,83.3333333333333,10,18.6579999923706,0.357499986886977
"EMPAID_NB-T10A_2018","success","2018-06-26","2018-06-18",6,"2018-05-29",2018,"EM_PAID",2.5,124,83.3333333333333,10,22.0897500514984,2.116625033319
"EMPAID_NB-T10A_2018","success","2018-06-28","2018-06-26",7,"2018-05-29",2018,"EM_PAID",2.5,124,83.3333333333333,10,25.2904996871949,0
"EMPAID_NB-T10A_2018","success","2018-07-03","2018-06-28",8,"2018-05-29",2018,"EM_PAID",2.5,124,83.3333333333333,10,22.064400100708,0
"EMPAID_NB-T10A_2018","success","2018-07-05","2018-07-03",9,"2018-05-29",2018,"EM_PAID",2.5,124,83.3333333333333,10,23.1850004196167,0
"EMPAID_NB-T10A_2018","success","2018-07-09","2018-07-05",10,"2018-05-29",2018,"EM_PAID",2.5,124,83.3333333333333,10,29.2350001335144,0
"EMPAID_NB-T10A_2018","success","2018-07-11","2018-07-09",11,"2018-05-29",2018,"EM_PAID",2.5,124,83.3333333333333,10,30.2770004272461,0
"EMPAID_NB-T10A_2018","success","2018-07-12","2018-07-11",12,"2018-05-29",2018,"EM_PAID",2.5,124,83.3333333333333,10,28.3680000305176,0
"EMPAID_NB-T10A_2019","failure","2019-06-25","2019-06-13",1,"2019-99-99",2019,"EM_PAID",2.4,225,33.3333333333333,7.5,22.4738462154682,0
"EMPAID_NB-U01A_2013","success","2013-06-21","2013-06-17",1,"2013-06-05",2013,"EM_PAID",1.8,139,41.6666666666667,12.5,21.0805997848511,4.58100004196167
"EMPAID_NB-U01A_2013","success","2013-06-25","2013-06-21",2,"2013-06-05",2013,"EM_PAID",1.8,139,41.6666666666667,12.5,18.407499551773,3.0952499806881
"EMPAID_NB-U01A_2013","success","2013-06-27","2013-06-25",3,"2013-06-05",2013,"EM_PAID",1.8,139,41.6666666666667,12.5,16.7330002784729,4.81900012493134
"EMPAID_NB-U01A_2013","success","2013-07-03","2013-06-27",4,"2013-06-05",2013,"EM_PAID",1.8,139,41.6666666666667,12.5,33.6041660308838,0
"EMPAID_NB-U01A_2013","success","2013-07-04","2013-07-03",5,"2013-06-05",2013,"EM_PAID",1.8,139,41.6666666666667,12.5,32.3209991455078,0
"EMPAID_NB-U01A_2013","success","2013-07-08","2013-07-04",6,"2013-06-05",2013,"EM_PAID",1.8,139,41.6666666666667,12.5,28.8484997749329,0
"EMPAID_NB-U01A_2013","success","2013-07-10","2013-07-08",7,"2013-06-05",2013,"EM_PAID",1.8,139,41.6666666666667,12.5,30.5284996032715,0
"EMPAID_NB-U01A_2013","success","2013-07-11","2013-07-10",8,"2013-06-05",2013,"EM_PAID",1.8,139,41.6666666666667,12.5,33.1020011901855,0
"EMPAID_NB-U01A_2013","success","2013-07-15","2013-07-11",9,"2013-06-05",2013,"EM_PAID",1.8,139,41.6666666666667,12.5,27.1079998016357,0
"EMPAID_NB-U01A_2013","success","2013-07-17","2013-07-15",10,"2013-06-05",2013,"EM_PAID",1.8,139,41.6666666666667,12.5,33.045000076294,0.751500010490415
"EMPAID_NB-U01A_2013","success","2013-07-20","2013-07-17",11,"2013-06-05",2013,"EM_PAID",1.8,139,41.6666666666667,12.5,32.7416674296061,0
"EMPAID_NB-U01A_2014","success","2014-06-05","2014-05-30",1,"2014-05-30",2014,"EM_PAID",2,145,100,17.5,22.1728570120675,0
"EMPAID_NB-U01A_2014","success","2014-06-09","2014-06-05",2,"2014-05-30",2014,"EM_PAID",2,145,100,17.5,23.5067501068115,0
"EMPAID_NB-U01A_2014","success","2014-06-13","2014-06-09",3,"2014-05-30",2014,"EM_PAID",2,145,100,17.5,24.3850002288819,0.285999998450279
"EMPAID_NB-U01A_2014","success","2014-06-19","2014-06-13",4,"2014-05-30",2014,"EM_PAID",2,145,100,17.5,13.8816665013631,2.38416670759519
"EMPAID_NB-U01A_2014","success","2014-06-23","2014-06-19",5,"2014-05-30",2014,"EM_PAID",2,145,100,17.5,24.450249671936,0.0144999995827675
"EMPAID_NB-U01A_2014","success","2014-07-01","2014-06-23",6,"2014-05-30",2014,"EM_PAID",2,145,100,17.5,22.4596247673034,1.55324997007847
"EMPAID_NB-U01A_2014","success","2014-07-07","2014-07-01",7,"2014-05-30",2014,"EM_PAID",2,145,100,17.5,31.8005002339681,0
"EMPAID_NB-U01A_2014","success","2014-07-10","2014-07-07",8,"2014-05-30",2014,"EM_PAID",2,145,100,17.5,31.2916660308838,0
"EMPAID_NB-U01A_2014","success","2014-07-15","2014-07-10",9,"2014-05-30",2014,"EM_PAID",2,145,100,17.5,34.0360000610351,0.0653999984264374
"EMPAID_NB-U01A_2015","success","2015-06-01","2015-05-22",1,"2015-05-19",2015,"EM_PAID",1.4,16,83.3333333333333,12.5,20.8654545870694,1.12927274761552
"EMPAID_NB-U01A_2015","success","2015-06-04","2015-06-01",2,"2015-05-19",2015,"EM_PAID",1.4,16,83.3333333333333,12.5,18.3089993794759,5.50600010156631
"EMPAID_NB-U01A_2015","success","2015-06-09","2015-06-04",3,"2015-05-19",2015,"EM_PAID",1.4,16,83.3333333333333,12.5,26.0659999847412,0
"EMPAID_NB-U01A_2015","success","2015-06-11","2015-06-09",4,"2015-05-19",2015,"EM_PAID",1.4,16,83.3333333333333,12.5,30.0019998550415,0
"EMPAID_NB-U01A_2015","success","2015-06-16","2015-06-11",5,"2015-05-19",2015,"EM_PAID",1.4,16,83.3333333333333,12.5,25.5040000915527,0
"EMPAID_NB-U01A_2015","success","2015-06-23","2015-06-16",6,"2015-05-19",2015,"EM_PAID",1.4,16,83.3333333333333,12.5,26.7122859954834,0.201142861108695
"EMPAID_NB-U01A_2015","success","2015-06-29","2015-06-23",7,"2015-05-19",2015,"EM_PAID",1.4,16,83.3333333333333,12.5,32.903166770935,0
"EMPAID_NB-U01A_2016","failure","2016-06-17","2016-06-08",1,"2016-06-04",2016,"EM_PAID",4.3,169,100,10,19.7281998634338,2.89430004358291
"EMPAID_NB-U02A_2012","success","2012-06-26","2012-06-21",1,"2012-05-27",2012,"EM_PAID",3.5,107,16.6666666666667,22.5,25.707999865214,0.102999995152156
"EMPAID_NB-U02A_2012","success","2012-06-29","2012-06-26",2,"2012-05-27",2012,"EM_PAID",3.5,107,16.6666666666667,22.5,21.707000096639,3.14733336865902
"EMPAID_NB-U02A_2012","success","2012-07-02","2012-06-29",3,"2012-05-27",2012,"EM_PAID",3.5,107,16.6666666666667,22.5,26.4383335113525,0
"EMPAID_NB-U02A_2012","success","2012-07-04","2012-07-02",4,"2012-05-27",2012,"EM_PAID",3.5,107,16.6666666666667,22.5,25.2595005035401,0
"EMPAID_NB-U02A_2012","success","2012-07-05","2012-07-04",5,"2012-05-27",2012,"EM_PAID",3.5,107,16.6666666666667,22.5,26.7970008850098,0
"EMPAID_NB-U02A_2012","success","2012-07-08","2012-07-05",6,"2012-05-27",2012,"EM_PAID",3.5,107,16.6666666666667,22.5,31.7046674092611,0
"EMPAID_NB-U02A_2013","failure","2013-06-11","2013-06-04",1,"2013-05-27",2013,"EM_PAID",16.9,50,33.3333333333333,12.5,25.5209996700287,0
"EMPAID_NB-U02A_2013","failure","2013-06-14","2013-06-11",2,"2013-05-27",2013,"EM_PAID",16.9,50,33.3333333333333,12.5,20.4740002950033,0.887666662534077
"EMPAID_NB-U02A_2013","failure","2013-06-18","2013-06-14",3,"2013-05-27",2013,"EM_PAID",16.9,50,33.3333333333333,12.5,24.4927496910095,0
"EMPAID_NB-U05A_2015","failure","2015-06-30","2015-06-24",1,"2015-06-17",2015,"EM_PAID",3.8,52,33.3333333333333,5,32.0431434086391,0
"EMPAID_NB-U05A_2015","failure","2015-07-06","2015-06-30",2,"2015-06-17",2015,"EM_PAID",3.8,52,33.3333333333333,5,32.4828338623047,0
"EMPAID_NB-U05A_2015","failure","2015-07-13","2015-07-06",3,"2015-06-17",2015,"EM_PAID",3.8,52,33.3333333333333,5,26.1244286128453,3.64000007084438
"EMPAID_NB-U05A_2015","failure","2015-07-20","2015-07-13",4,"2015-06-17",2015,"EM_PAID",3.8,52,33.3333333333333,5,24.6802858625139,0.812714321272714
"EMPAID_NBR01A_2018","success","2018-07-02","2018-06-29",1,"2018-05-26",2018,"EM_PAID",3.7,161,8.33333333333333,0,21.5230002403259,0
"EMPAID_NBR01A_2018","success","2018-07-09","2018-07-02",2,"2018-05-26",2018,"EM_PAID",3.7,161,8.33333333333333,0,25.8319999149868,0
"EMPAID_NBR04A_2013","success","2013-06-17","2013-06-13",1,"2013-06-12",2013,"EM_PAID",1.2,108,33.3333333333333,12.5,21.5794002532959,0.44280002117157
"EMPAID_NBR04A_2013","success","2013-06-24","2013-06-17",2,"2013-06-12",2013,"EM_PAID",1.2,108,33.3333333333333,12.5,18.8362855911255,3.52328573805945
"EMPAID_NBR04A_2013","success","2013-06-27","2013-06-24",3,"2013-06-12",2013,"EM_PAID",1.2,108,33.3333333333333,12.5,16.8090000152588,6.8216664791107
"EMPAID_NBR04A_2013","success","2013-07-02","2013-06-27",4,"2013-06-12",2013,"EM_PAID",1.2,108,33.3333333333333,12.5,33.0158004760742,0
"EMPAID_NBR04A_2013","success","2013-07-04","2013-07-02",5,"2013-06-12",2013,"EM_PAID",1.2,108,33.3333333333333,12.5,33.9769992828369,0
"EMPAID_NBR04A_2013","success","2013-07-08","2013-07-04",6,"2013-06-12",2013,"EM_PAID",1.2,108,33.3333333333333,12.5,28.7562499046326,0
"EMPAID_NBR04A_2013","success","2013-07-11","2013-07-08",7,"2013-06-12",2013,"EM_PAID",1.2,108,33.3333333333333,12.5,31.3203328450521,0
"EMPAID_NBR04A_2013","success","2013-07-15","2013-07-11",8,"2013-06-12",2013,"EM_PAID",1.2,108,33.3333333333333,12.5,26.9482498168946,0
"EMPAID_NBR04A_2013","success","2013-07-18","2013-07-15",9,"2013-06-12",2013,"EM_PAID",1.2,108,33.3333333333333,12.5,32.1590003967285,0.550333340962727
"EMPAID_NBR04A_2013","success","2013-07-22","2013-07-18",10,"2013-06-12",2013,"EM_PAID",1.2,108,33.3333333333333,12.5,33.4424991607666,0
"EMPAID_NBR04A_2013","success","2013-07-24","2013-07-22",11,"2013-06-12",2013,"EM_PAID",1.2,108,33.3333333333333,12.5,33.5634994506836,0
"EMPAID_NBWC01A_2012","success","2012-06-18","2012-06-15",1,"2012-05-26",2012,"EM_PAID",2.2,232,0,2.5,22.7564997673034,0
"EMPAID_NBWC01A_2012","success","2012-06-20","2012-06-18",2,"2012-05-26",2012,"EM_PAID",2.2,232,0,2.5,13.9045000076294,2.10249996185303
"EMPAID_NBWC01A_2012","success","2012-06-22","2012-06-20",3,"2012-05-26",2012,"EM_PAID",2.2,232,0,2.5,24.7259998321533,0
"EMPAID_NBWC01A_2012","success","2012-07-02","2012-06-22",4,"2012-05-26",2012,"EM_PAID",2.2,232,0,2.5,23.3202998161316,0.972300012211781
"EMPAID_NBWC01A_2012","success","2012-07-05","2012-07-02",5,"2012-05-26",2012,"EM_PAID",2.2,232,0,2.5,24.6529998779297,0
"EMPAID_NBWC01A_2012","success","2012-07-08","2012-07-05",6,"2012-05-26",2012,"EM_PAID",2.2,232,0,2.5,30.5053342183431,0
"EMPAID_NBWC01A_2013","failure","2013-06-06","2013-06-04",1,"2013-06-02",2013,"EM_PAID",1.8,20,0,2.5,21.4479999542236,0
"EMPAID_NBWC01A_2013","failure","2013-06-12","2013-06-06",2,"2013-06-02",2013,"EM_PAID",1.8,20,0,2.5,24.8940000534058,0
"EMPAID_NBWC01A_2013","failure","2013-06-14","2013-06-12",3,"2013-06-02",2013,"EM_PAID",1.8,20,0,2.5,18.0430002212524,1.61549997329712
"EMPAID_NBWC01A_2013","failure","2013-06-17","2013-06-14",4,"2013-06-02",2013,"EM_PAID",1.8,20,0,2.5,21.988333384196,0
"EMPAID_NBWC01A_2013","failure","2013-06-18","2013-06-17",5,"2013-06-02",2013,"EM_PAID",1.8,20,0,2.5,26.3419990539551,0
"EMPAID_NBWC01A_2013","failure","2013-06-23","2013-06-18",6,"2013-06-02",2013,"EM_PAID",1.8,20,0,2.5,15.4132001876831,5.01899981498718
"EMPAID_NBWC01A_2013","failure","2013-06-24","2013-06-23",7,"2013-06-02",2013,"EM_PAID",1.8,20,0,2.5,20.8509998321533,0.656000018119812
"EMPAID_NBWC01A_2014","success","2014-06-03","2014-06-02",1,"2014-05-29",2014,"EM_PAID",2.3,212,0,5,22.9385004043579,0
"EMPAID_NBWC01A_2014","success","2014-06-13","2014-06-03",2,"2014-05-29",2014,"EM_PAID",2.3,212,0,5,22.5081998825073,0.143599998950958
"EMPAID_NBWC01A_2014","success","2014-06-18","2014-06-13",3,"2014-05-29",2014,"EM_PAID",2.3,212,0,5,12.6743999481201,2.81980001926422
"EMPAID_NBWC01A_2014","success","2014-06-26","2014-06-18",4,"2014-05-29",2014,"EM_PAID",2.3,212,0,5,21.9163749217987,0.428249999880791
"EMPAID_NBWC01A_2014","success","2014-06-30","2014-06-26",5,"2014-05-29",2014,"EM_PAID",2.3,212,0,5,18.4154996871948,3.07474994659424
"EMPAID_NBWC01A_2014","success","2014-07-04","2014-06-30",6,"2014-05-29",2014,"EM_PAID",2.3,212,0,5,29.0317502021789,0
"EMPAID_NBWC01A_2014","success","2014-07-06","2014-07-04",7,"2014-05-29",2014,"EM_PAID",2.3,212,0,5,30.2664995193482,0
"EMPAID_NBWC01A_2014","success","2014-07-07","2014-07-06",8,"2014-05-29",2014,"EM_PAID",2.3,212,0,5,32.1059989929199,0
"EMPAID_NBWC01A_2014","success","2014-07-09","2014-07-07",9,"2014-05-29",2014,"EM_PAID",2.3,212,0,5,31.844500541687,0
"EMPAID_NBWC01A_2015","failure","2015-06-04","2015-06-01",1,"2015-05-30",2015,"EM_PAID",2.1,204,41.6666666666667,2.5,18.9869999885559,4.55099999904633
"EMPAID_NBWC01A_2015","failure","2015-06-08","2015-06-04",2,"2015-05-30",2015,"EM_PAID",2.1,204,41.6666666666667,2.5,23.3447499275208,0
"EMPAID_NBWC01A_2015","failure","2015-06-10","2015-06-08",3,"2015-05-30",2015,"EM_PAID",2.1,204,41.6666666666667,2.5,30.3794994354249,0.0040000001899898
"EMPAID_NBWC01A_2015","failure","2015-06-14","2015-06-10",4,"2015-05-30",2015,"EM_PAID",2.1,204,41.6666666666667,2.5,24.6160001754761,0
"EMPAID_NBWC01A_2015","failure","2015-06-18","2015-06-14",5,"2015-05-30",2015,"EM_PAID",2.1,204,41.6666666666667,2.5,25.209499835968,0
"EMPAID_NBWC01A_2015","failure","2015-06-29","2015-06-18",6,"2015-05-30",2015,"EM_PAID",2.1,204,41.6666666666667,2.5,28.5095455863259,0.187909098850055
"EMPAID_NBWC01A_2016","success","2016-06-17","2016-06-08",1,"2016-05-24",2016,"EM_PAID",1.7,146,8.33333333333333,30,18.3666000366211,3.39160000383854
"EMPAID_NBWC01A_2016","success","2016-06-21","2016-06-17",2,"2016-05-24",2016,"EM_PAID",1.7,146,8.33333333333333,30,20.7437496185302,0.47749999165535
"EMPAID_NBWC01A_2016","success","2016-06-29","2016-06-21",3,"2016-05-24",2016,"EM_PAID",1.7,146,8.33333333333333,30,25.0929996967316,0
"EMPAID_NBWC01A_2016","success","2016-07-06","2016-06-29",4,"2016-05-24",2016,"EM_PAID",1.7,146,8.33333333333333,30,27.3808569226946,0
