"Dataset","ID","fate","t","x"
"50",22,1,15,-0.00441664352216215
"50",23,1,18,-0.00363532303048471
"50",24,1,18,-0.00363532303048471
"50",25,1,21,-0.00257633926062651
"50",26,1,21,-0.00257633926062651
"50",27,1,24,-0.00179043355277678
"50",28,1,3,-0.000381054678282384
"50",29,1,3,-0.000381054678282384
"50",13,0,21,-0.00257633926062651
"50",15,0,21,-0.00257633926062651
"50",30,0,18,-0.00363532303048471
"51",1,1,3,-0.00235938506184521
"51",2,1,3,-0.00235938506184521
"51",3,1,3,-0.00235938506184521
"51",6,1,6,-0.00510038698974129
"51",7,1,6,-0.00510038698974129
"51",8,1,6,-0.00510038698974129
"51",9,1,6,-0.00510038698974129
"51",10,1,6,-0.00510038698974129
"51",11,1,9,-0.00341646571409813
"51",12,1,9,-0.00341646571409813
"51",13,1,9,-0.00341646571409813
"51",15,1,9,-0.00341646571409813
"51",16,1,9,-0.00341646571409813
"51",17,1,12,-0.00187990309207827
"51",18,1,12,-0.00187990309207827
"51",19,1,12,-0.00187990309207827
"51",20,1,12,-0.00187990309207827
"51",21,1,15,-7.93195612803282e-05
"51",22,1,15,-7.93195612803282e-05
"51",23,1,15,-7.93195612803282e-05
"51",24,1,18,0.000821904327207304
"51",25,1,18,0.000821904327207304
"51",26,1,21,-0.000175926117066402
"51",27,1,21,-0.000175926117066402
"51",29,1,24,-0.00145258450899741
"51",30,1,3,-0.00235938506184521
"51",4,0,3,-0.00235938506184521
"51",5,0,21,-0.000175926117066402
"51",14,0,18,0.000821904327207304
"51",28,0,6,-0.00510038698974129
"52",1,1,3,-0.00211351286149149
"52",2,1,3,-0.00211351286149149
"52",3,1,3,-0.00211351286149149
"52",4,1,6,-0.00256365808752851
"52",5,1,6,-0.00256365808752851
"52",6,1,6,-0.00256365808752851
"52",7,1,6,-0.00256365808752851
"52",8,1,6,-0.00256365808752851
"52",9,1,9,-0.0043825291283224
"52",10,1,9,-0.0043825291283224
"52",11,1,9,-0.0043825291283224
"52",12,1,9,-0.0043825291283224
"52",13,1,9,-0.0043825291283224
"52",14,1,12,-0.00201171179248755
"52",15,1,12,-0.00201171179248755
"52",16,1,12,-0.00201171179248755
"52",17,1,12,-0.00201171179248755
"52",18,1,15,-0.00125505297494981
"52",20,1,15,-0.00125505297494981
"52",21,1,15,-0.00125505297494981
"52",22,1,18,0.000498413605853422
"52",23,1,18,0.000498413605853422
"52",24,1,21,0.000762625117081127
"52",25,1,21,0.000762625117081127
"52",26,1,24,0.000467719153683165
"52",27,1,3,-0.00211351286149149
"52",28,1,3,-0.00211351286149149
"52",29,1,3,-0.00211351286149149
"52",30,1,6,-0.00256365808752851
"52",19,0,9,-0.0043825291283224
"53",1,1,3,0.00224201536966609
"53",2,1,3,0.00224201536966609
"53",3,1,3,0.00224201536966609
"53",4,1,6,0.000205643709135373
"53",5,1,6,0.000205643709135373
"53",7,1,6,0.000205643709135373
"53",8,1,6,0.000205643709135373
"53",9,1,6,0.000205643709135373
"53",10,1,9,0.00148175434547202
"53",11,1,9,0.00148175434547202
"53",12,1,9,0.00148175434547202
"53",13,1,9,0.00148175434547202
"53",14,1,9,0.00148175434547202
"53",15,1,12,0.00380811560798976
"53",17,1,12,0.00380811560798976
"53",18,1,12,0.00380811560798976
"53",19,1,12,0.00380811560798976
"53",20,1,15,0.00245527804343976
"53",21,1,15,0.00245527804343976
"53",22,1,15,0.00245527804343976
"53",23,1,18,0.00185366263520529
"53",25,1,18,0.00185366263520529
"53",26,1,21,0.000733447322684738
"53",28,1,21,0.000733447322684738
"53",30,1,24,0.000849753069603933
"53",6,0,24,0.000849753069603933
"53",16,0,24,0.000849753069603933
"53",24,0,6,0.000205643709135373
"53",27,0,12,0.00380811560798976
"53",29,0,9,0.00148175434547202
"54",1,1,3,0.00599306178997869
"54",2,1,3,0.00599306178997869
"54",3,1,3,0.00599306178997869
"54",4,1,6,-0.000411457907701153
"54",5,1,6,-0.000411457907701153
"54",6,1,6,-0.000411457907701153
"54",7,1,6,-0.000411457907701153
"54",8,1,6,-0.000411457907701153
"54",9,1,9,-0.00112531314792023
"54",10,1,9,-0.00112531314792023
"54",11,1,9,-0.00112531314792023
"54",14,1,9,-0.00112531314792023
"54",15,1,9,-0.00112531314792023
"54",16,1,12,6.68428367063014e-05
"54",17,1,12,6.68428367063014e-05
"54",18,1,12,6.68428367063014e-05
"54",19,1,12,6.68428367063014e-05
"54",20,1,15,-0.000200756924930252
"54",21,1,15,-0.000200756924930252
"54",22,1,15,-0.000200756924930252
"54",23,1,18,-2.20872769961181e-05
"54",24,1,18,-2.20872769961181e-05
"54",25,1,21,0.000854825682686299
"54",26,1,21,0.000854825682686299
"54",27,1,24,0.0019114365750887
"54",28,1,3,0.00599306178997869
"54",29,1,3,0.00599306178997869
"54",30,1,3,0.00599306178997869
"54",12,0,18,-2.20872769961181e-05
"54",13,0,21,0.000854825682686299
"55",1,1,3,-0.00895380359932687
"55",2,1,3,-0.00895380359932687
"55",3,1,3,-0.00895380359932687
"55",4,1,6,-0.00441586700466005
"55",5,1,6,-0.00441586700466005
"55",6,1,6,-0.00441586700466005
"55",7,1,6,-0.00441586700466005
"55",8,1,6,-0.00441586700466005
"55",9,1,9,-0.00270450071883874
"55",10,1,9,-0.00270450071883874
"55",11,1,9,-0.00270450071883874
"55",12,1,9,-0.00270450071883874
"55",13,1,9,-0.00270450071883874
"55",14,1,12,-0.00143394029585551
"55",15,1,12,-0.00143394029585551
"55",17,1,12,-0.00143394029585551
"55",18,1,12,-0.00143394029585551
"55",19,1,15,2.37692090418265e-05
"55",20,1,15,2.37692090418265e-05
"55",21,1,15,2.37692090418265e-05
"55",22,1,18,0.00080907266422804
"55",23,1,18,0.00080907266422804
"55",25,1,21,-6.49087487706458e-05
"55",26,1,21,-6.49087487706458e-05
"55",27,1,24,0.0007640417911692
"55",28,1,3,-0.00895380359932687
"55",29,1,3,-0.00895380359932687
"55",30,1,3,-0.00895380359932687
"55",16,0,9,-0.00270450071883874
"55",24,0,9,-0.00270450071883874
"56",1,1,3,-0.00389008491630988
"56",2,1,3,-0.00389008491630988
"56",3,1,3,-0.00389008491630988
"56",5,1,6,0.0024397265471013
"56",6,1,6,0.0024397265471013
"56",7,1,6,0.0024397265471013
"56",8,1,6,0.0024397265471013
"56",9,1,6,0.0024397265471013
"56",10,1,9,0.00432007118575183
"56",11,1,9,0.00432007118575183
"56",12,1,9,0.00432007118575183
"56",13,1,9,0.00432007118575183
"56",14,1,9,0.00432007118575183
"56",15,1,12,0.0061592433056847
"56",16,1,12,0.0061592433056847
"56",18,1,12,0.0061592433056847
"56",19,1,12,0.0061592433056847
"56",20,1,15,0.00452791031396334
"56",21,1,15,0.00452791031396334
"56",22,1,15,0.00452791031396334
"56",23,1,18,0.00338970753077208
"56",24,1,18,0.00338970753077208
"56",25,1,21,0.00307274217090422
"56",28,1,21,0.00307274217090422
"56",29,1,24,0.0018253442910424
"56",30,1,3,-0.00389008491630988
"56",4,0,6,0.0024397265471013
"56",17,0,18,0.00338970753077208
"56",26,0,12,0.0061592433056847
"56",27,0,24,0.0018253442910424
"57",1,1,3,-0.00636167115309094
"57",2,1,3,-0.00636167115309094
"57",3,1,3,-0.00636167115309094
"57",4,1,6,-0.00636526504151526
"57",5,1,6,-0.00636526504151526
"57",6,1,6,-0.00636526504151526
"57",7,1,6,-0.00636526504151526
"57",8,1,6,-0.00636526504151526
"57",9,1,9,-0.00450277354519137
"57",10,1,9,-0.00450277354519137
"57",13,1,9,-0.00450277354519137
"57",14,1,9,-0.00450277354519137
"57",15,1,9,-0.00450277354519137
"57",16,1,12,-0.00358235337590456
"57",17,1,12,-0.00358235337590456
"57",18,1,12,-0.00358235337590456
"57",19,1,12,-0.00358235337590456
"57",20,1,15,-0.00185449938540376
"57",21,1,15,-0.00185449938540376
"57",22,1,15,-0.00185449938540376
"57",23,1,18,-0.00291404008887382
"57",24,1,18,-0.00291404008887382
"57",25,1,21,-0.00340520244775516
"57",27,1,21,-0.00340520244775516
"57",28,1,24,-0.00214702594512412
"57",29,1,3,-0.00636167115309094
"57",11,0,18,-0.00291404008887382
"57",12,0,9,-0.00450277354519137
"57",26,0,21,-0.00340520244775516
"57",30,0,6,-0.00636526504151526
"58",1,1,3,-0.000755651051648951
"58",2,1,3,-0.000755651051648951
"58",3,1,3,-0.000755651051648951
"58",4,1,6,-0.00172461625015714
"58",5,1,6,-0.00172461625015714
"58",6,1,6,-0.00172461625015714
"58",7,1,6,-0.00172461625015714
"58",8,1,6,-0.00172461625015714
"58",9,1,9,-0.00211452983638488
"58",10,1,9,-0.00211452983638488
"58",11,1,9,-0.00211452983638488
"58",12,1,9,-0.00211452983638488
"58",13,1,9,-0.00211452983638488
"58",14,1,12,-0.00312095127085007
"58",15,1,12,-0.00312095127085007
"58",16,1,12,-0.00312095127085007
"58",17,1,12,-0.00312095127085007
"58",18,1,15,-0.00300936330721693
"58",19,1,15,-0.00300936330721693
"58",20,1,15,-0.00300936330721693
"58",21,1,18,-0.00108238104264195
"58",22,1,18,-0.00108238104264195
"58",23,1,21,-0.0021387287255189
"58",24,1,21,-0.0021387287255189
"58",26,1,24,-0.00150541931150171
"58",27,1,3,-0.000755651051648951
"58",29,1,3,-0.000755651051648951
"58",25,0,9,-0.00211452983638488
"58",28,0,3,-0.000755651051648951
"58",30,0,9,-0.00211452983638488
"59",1,1,3,-0.00388037195965158
"59",2,1,3,-0.00388037195965158
"59",3,1,3,-0.00388037195965158
"59",4,1,6,-0.00423101062324931
"59",5,1,6,-0.00423101062324931
"59",6,1,6,-0.00423101062324931
"59",7,1,6,-0.00423101062324931
"59",8,1,6,-0.00423101062324931
"59",9,1,9,-0.00525131835294291
"59",10,1,9,-0.00525131835294291
"59",11,1,9,-0.00525131835294291
"59",12,1,9,-0.00525131835294291
"59",13,1,9,-0.00525131835294291
"59",14,1,12,-0.00200006912972244
"59",15,1,12,-0.00200006912972244
"59",16,1,12,-0.00200006912972244
"59",17,1,12,-0.00200006912972244
"59",18,1,15,-0.000702120440074275
"59",20,1,15,-0.000702120440074275
"59",21,1,15,-0.000702120440074275
"59",22,1,18,-0.000221588598417524
"59",23,1,18,-0.000221588598417524
"59",24,1,21,-0.00144728095657108
"59",25,1,21,-0.00144728095657108
"59",26,1,24,-0.00183991141222215
"59",27,1,3,-0.00388037195965158
"59",28,1,3,-0.00388037195965158
"59",29,1,3,-0.00388037195965158
"59",30,1,6,-0.00423101062324931
"59",19,0,21,-0.00144728095657108
"60",1,1,3,0.00647191925460539
"60",2,1,3,0.00647191925460539
"60",3,1,3,0.00647191925460539
"60",4,1,6,-0.000233919120906823
"60",5,1,6,-0.000233919120906823
"60",6,1,6,-0.000233919120906823
"60",7,1,6,-0.000233919120906823
"60",9,1,6,-0.000233919120906823
"60",10,1,9,-0.00234163351727218
"60",12,1,9,-0.00234163351727218
"60",13,1,9,-0.00234163351727218
"60",14,1,9,-0.00234163351727218
"60",15,1,9,-0.00234163351727218
"60",16,1,12,-0.00231666819691205
"60",17,1,12,-0.00231666819691205
"60",18,1,12,-0.00231666819691205
"60",19,1,12,-0.00231666819691205
"60",20,1,15,-0.00290688014750485
"60",21,1,15,-0.00290688014750485
"60",22,1,15,-0.00290688014750485
"60",23,1,18,-0.00315343039298303
"60",25,1,18,-0.00315343039298303
"60",27,1,21,-0.00230405199517732
"60",28,1,21,-0.00230405199517732
"60",30,1,24,-0.000891829961735332
"60",8,0,6,-0.000233919120906823
"60",11,0,3,0.00647191925460539
"60",24,0,9,-0.00234163351727218
"60",26,0,24,-0.000891829961735332
"60",29,0,18,-0.00315343039298303
"61",1,1,3,0.00332555055602436
"61",2,1,3,0.00332555055602436
"61",3,1,3,0.00332555055602436
"61",4,1,6,-0.00243553068586736
"61",5,1,6,-0.00243553068586736
"61",6,1,6,-0.00243553068586736
"61",7,1,6,-0.00243553068586736
"61",8,1,6,-0.00243553068586736
"61",9,1,6,-0.00243553068586736
"61",10,1,9,-0.00191412401433191
"61",11,1,9,-0.00191412401433191
"61",12,1,9,-0.00191412401433191
"61",13,1,9,-0.00191412401433191
"61",14,1,9,-0.00191412401433191
"61",15,1,9,-0.00191412401433191
"61",16,1,12,-0.00372824705085753
"61",17,1,12,-0.00372824705085753
"61",18,1,12,-0.00372824705085753
"61",19,1,12,-0.00372824705085753
"61",20,1,12,-0.00372824705085753
"61",21,1,15,-0.00026811556028828
"61",22,1,15,-0.00026811556028828
"61",23,1,15,-0.00026811556028828
"61",24,1,18,0.000292145741908531
"61",25,1,18,0.000292145741908531
"61",26,1,18,0.000292145741908531
"61",27,1,21,1.79179441249384e-05
"61",28,1,21,1.79179441249384e-05
"61",29,1,21,1.79179441249384e-05
"61",30,1,24,0.000772885693362662
"62",1,1,3,0.00271565465642112
"62",2,1,3,0.00271565465642112
"62",4,1,3,0.00271565465642112
"62",5,1,6,-0.00112834490525613
"62",6,1,6,-0.00112834490525613
"62",7,1,6,-0.00112834490525613
"62",8,1,6,-0.00112834490525613
"62",9,1,6,-0.00112834490525613
"62",10,1,9,-0.000425230558209025
"62",11,1,9,-0.000425230558209025
"62",12,1,9,-0.000425230558209025
"62",13,1,9,-0.000425230558209025
"62",14,1,9,-0.000425230558209025
"62",15,1,12,-0.00103090502212174
"62",16,1,12,-0.00103090502212174
"62",17,1,12,-0.00103090502212174
"62",18,1,12,-0.00103090502212174
"62",19,1,15,-0.000733062853556006
"62",20,1,15,-0.000733062853556006
"62",21,1,15,-0.000733062853556006
"62",22,1,18,-0.000757219853685471
"62",23,1,18,-0.000757219853685471
"62",24,1,21,-0.00104313595630649
"62",25,1,21,-0.00104313595630649
"62",26,1,24,-0.00130918244906305
"62",27,1,3,0.00271565465642112
"62",28,1,3,0.00271565465642112
"62",29,1,3,0.00271565465642112
"62",30,1,6,-0.00112834490525613
"62",3,0,15,-0.000733062853556006
"63",1,1,3,-0.00191579246979474
"63",2,1,3,-0.00191579246979474
"63",3,1,3,-0.00191579246979474
"63",4,1,6,-0.00193760181552814
"63",5,1,6,-0.00193760181552814
"63",6,1,6,-0.00193760181552814
"63",7,1,6,-0.00193760181552814
"63",8,1,6,-0.00193760181552814
"63",9,1,9,0.000532276039157561
"63",10,1,9,0.000532276039157561
"63",12,1,9,0.000532276039157561
"63",13,1,9,0.000532276039157561
"63",14,1,9,0.000532276039157561
"63",15,1,12,-0.00341078775359845
"63",16,1,12,-0.00341078775359845
"63",17,1,12,-0.00341078775359845
"63",18,1,12,-0.00341078775359845
"63",19,1,15,-0.00322222559898471
"63",20,1,15,-0.00322222559898471
"63",21,1,15,-0.00322222559898471
"63",22,1,18,-0.00337012685488626
"63",23,1,18,-0.00337012685488626
"63",24,1,21,-0.00260209360340104
"63",25,1,21,-0.00260209360340104
"63",26,1,24,-0.00130126488614111
"63",27,1,3,-0.00191579246979474
"63",28,1,3,-0.00191579246979474
"63",29,1,3,-0.00191579246979474
"63",30,1,6,-0.00193760181552814
"63",11,0,6,-0.00193760181552814
"64",1,1,3,-0.00749615577641651
"64",2,1,3,-0.00749615577641651
"64",3,1,3,-0.00749615577641651
"64",4,1,6,-0.00839334795970854
"64",5,1,6,-0.00839334795970854
"64",6,1,6,-0.00839334795970854
"64",7,1,6,-0.00839334795970854
"64",8,1,6,-0.00839334795970854
"64",9,1,9,-0.00838779005805505
"64",10,1,9,-0.00838779005805505
"64",11,1,9,-0.00838779005805505
"64",12,1,9,-0.00838779005805505
"64",13,1,9,-0.00838779005805505
"64",14,1,12,-0.00439676385478019
"64",15,1,12,-0.00439676385478019
"64",16,1,12,-0.00439676385478019
"64",17,1,12,-0.00439676385478019
"64",18,1,15,-0.00302370912164475
"64",19,1,15,-0.00302370912164475
"64",20,1,15,-0.00302370912164475
"64",21,1,18,-0.00150935221150999
"64",23,1,18,-0.00150935221150999
"64",24,1,21,-0.00144917535397584
"64",25,1,21,-0.00144917535397584
"64",26,1,24,-0.0030533057034564
"64",27,1,3,-0.00749615577641651
"64",28,1,3,-0.00749615577641651
"64",29,1,3,-0.00749615577641651
"64",30,1,6,-0.00839334795970854
"64",22,0,24,-0.0030533057034564
"65",1,1,3,0.0107183136846566
"65",2,1,3,0.0107183136846566
"65",3,1,3,0.0107183136846566
"65",4,1,6,-6.14561033819531e-05
"65",5,1,6,-6.14561033819531e-05
"65",6,1,6,-6.14561033819531e-05
"65",7,1,6,-6.14561033819531e-05
"65",8,1,6,-6.14561033819531e-05
"65",10,1,9,-0.00268578973719319
"65",11,1,9,-0.00268578973719319
"65",12,1,9,-0.00268578973719319
"65",13,1,9,-0.00268578973719319
"65",14,1,9,-0.00268578973719319
"65",15,1,12,-0.0039198170518062
"65",16,1,12,-0.0039198170518062
"65",17,1,12,-0.0039198170518062
"65",18,1,12,-0.0039198170518062
"65",19,1,15,-0.00220203650093864
"65",20,1,15,-0.00220203650093864
"65",21,1,15,-0.00220203650093864
"65",22,1,18,-0.00260215479542156
"65",23,1,18,-0.00260215479542156
"65",24,1,21,-0.00189936089703485
"65",26,1,21,-0.00189936089703485
"65",27,1,24,-0.00222126112590405
"65",28,1,3,0.0107183136846566
"65",29,1,3,0.0107183136846566
"65",30,1,3,0.0107183136846566
"65",9,0,15,-0.00220203650093864
"65",25,0,3,0.0107183136846566
"66",1,1,3,-0.000790412893564006
"66",2,1,3,-0.000790412893564006
"66",3,1,3,-0.000790412893564006
"66",4,1,6,-0.00393260467379919
"66",5,1,6,-0.00393260467379919
"66",6,1,6,-0.00393260467379919
"66",7,1,6,-0.00393260467379919
"66",8,1,6,-0.00393260467379919
"66",9,1,9,-5.05472333595219e-05
"66",11,1,9,-5.05472333595219e-05
"66",12,1,9,-5.05472333595219e-05
"66",13,1,9,-5.05472333595219e-05
"66",14,1,9,-5.05472333595219e-05
"66",15,1,12,0.00106064592724767
"66",16,1,12,0.00106064592724767
"66",17,1,12,0.00106064592724767
"66",19,1,12,0.00106064592724767
"66",20,1,15,0.000186706655281693
"66",21,1,15,0.000186706655281693
"66",22,1,15,0.000186706655281693
"66",24,1,18,0.000518471455812119
"66",25,1,18,0.000518471455812119
"66",26,1,21,0.000449103253941894
"66",27,1,21,0.000449103253941894
"66",28,1,24,-0.000530000334022464
"66",29,1,3,-0.000790412893564006
"66",30,1,3,-0.000790412893564006
"66",10,0,18,0.000518471455812119
"66",18,0,18,0.000518471455812119
"66",23,0,24,-0.000530000334022464
"67",1,1,3,0.00379233952011933
"67",2,1,3,0.00379233952011933
"67",3,1,3,0.00379233952011933
"67",4,1,6,0.00242135676208222
"67",5,1,6,0.00242135676208222
"67",6,1,6,0.00242135676208222
"67",7,1,6,0.00242135676208222
"67",8,1,6,0.00242135676208222
"67",9,1,9,-2.2581770793099e-06
"67",10,1,9,-2.2581770793099e-06
"67",11,1,9,-2.2581770793099e-06
"67",12,1,9,-2.2581770793099e-06
"67",13,1,9,-2.2581770793099e-06
"67",14,1,12,0.000161219135896003
"67",15,1,12,0.000161219135896003
"67",16,1,12,0.000161219135896003
"67",18,1,12,0.000161219135896003
"67",19,1,15,0.000567024383855445
"67",20,1,15,0.000567024383855445
"67",21,1,15,0.000567024383855445
"67",22,1,18,-0.000958160959640827
"67",23,1,18,-0.000958160959640827
"67",24,1,21,-0.000720510919032644
"67",25,1,21,-0.000720510919032644
"67",26,1,24,-0.00191753644600147
"67",27,1,3,0.00379233952011933
"67",28,1,3,0.00379233952011933
"67",29,1,3,0.00379233952011933
"67",17,0,12,0.000161219135896003
"67",30,0,3,0.00379233952011933
"68",1,1,3,-0.0111393639975221
"68",2,1,3,-0.0111393639975221
"68",4,1,3,-0.0111393639975221
"68",6,1,6,-0.00765751239159675
"68",7,1,6,-0.00765751239159675
"68",8,1,6,-0.00765751239159675
"68",9,1,6,-0.00765751239159675
"68",10,1,6,-0.00765751239159675
"68",11,1,9,-0.00452631965125539
"68",13,1,9,-0.00452631965125539
"68",14,1,9,-0.00452631965125539
"68",16,1,9,-0.00452631965125539
"68",17,1,9,-0.00452631965125539
"68",18,1,12,-0.00525637799717281
"68",19,1,12,-0.00525637799717281
"68",20,1,12,-0.00525637799717281
"68",21,1,12,-0.00525637799717281
"68",22,1,15,-0.00617232827266979
"68",23,1,15,-0.00617232827266979
"68",24,1,15,-0.00617232827266979
"68",25,1,18,-0.00507464638292934
"68",26,1,18,-0.00507464638292934
"68",27,1,21,-0.00427331058468291
"68",28,1,21,-0.00427331058468291
"68",29,1,24,-0.00317820597986606
"68",30,1,3,-0.0111393639975221
"68",3,0,9,-0.00452631965125539
"68",5,0,24,-0.00317820597986606
"68",12,0,3,-0.0111393639975221
"68",15,0,24,-0.00317820597986606
"69",1,1,3,-0.000760794754759394
"69",2,1,3,-0.000760794754759394
"69",3,1,3,-0.000760794754759394
"69",4,1,6,-0.00222275314518558
"69",5,1,6,-0.00222275314518558
"69",6,1,6,-0.00222275314518558
"69",7,1,6,-0.00222275314518558
"69",8,1,6,-0.00222275314518558
"69",9,1,9,0.0015784739355422
"69",10,1,9,0.0015784739355422
"69",11,1,9,0.0015784739355422
"69",12,1,9,0.0015784739355422
"69",13,1,9,0.0015784739355422
"69",14,1,12,0.001080659342782
"69",15,1,12,0.001080659342782
"69",16,1,12,0.001080659342782
"69",17,1,12,0.001080659342782
"69",18,1,15,0.00144571104948372
"69",20,1,15,0.00144571104948372
"69",21,1,15,0.00144571104948372
"69",22,1,18,0.00171545035086516
"69",23,1,18,0.00171545035086516
"69",24,1,21,0.00139928525895618
"69",25,1,21,0.00139928525895618
"69",26,1,24,0.000658268843316391
"69",27,1,3,-0.000760794754759394
"69",28,1,3,-0.000760794754759394
"69",29,1,3,-0.000760794754759394
"69",30,1,6,-0.00222275314518558
"69",19,0,9,0.0015784739355422
"70",1,1,3,-0.00417593121362542
"70",2,1,3,-0.00417593121362542
"70",3,1,3,-0.00417593121362542
"70",4,1,6,-0.0028843432379574
"70",5,1,6,-0.0028843432379574
"70",6,1,6,-0.0028843432379574
"70",7,1,6,-0.0028843432379574
"70",8,1,6,-0.0028843432379574
"70",9,1,9,-0.000675626454307067
"70",11,1,9,-0.000675626454307067
"70",12,1,9,-0.000675626454307067
"70",13,1,9,-0.000675626454307067
"70",14,1,9,-0.000675626454307067
"70",15,1,12,-0.00152249886780184
"70",16,1,12,-0.00152249886780184
"70",17,1,12,-0.00152249886780184
"70",18,1,12,-0.00152249886780184
"70",19,1,15,-0.00112559258378438
"70",20,1,15,-0.00112559258378438
"70",21,1,15,-0.00112559258378438
"70",22,1,18,-0.00161230622891635
"70",23,1,18,-0.00161230622891635
"70",24,1,21,-0.00164504419013939
"70",25,1,21,-0.00164504419013939
"70",26,1,24,-0.00154729384725221
"70",27,1,3,-0.00417593121362542
"70",28,1,3,-0.00417593121362542
"70",29,1,3,-0.00417593121362542
"70",30,1,6,-0.0028843432379574
"70",10,0,6,-0.0028843432379574
"71",1,1,3,-0.00595753719557295
"71",2,1,3,-0.00595753719557295
"71",4,1,3,-0.00595753719557295
"71",5,1,6,-0.0076269141521027
"71",6,1,6,-0.0076269141521027
"71",7,1,6,-0.0076269141521027
"71",8,1,6,-0.0076269141521027
"71",9,1,6,-0.0076269141521027
"71",10,1,9,-0.00680130915823362
"71",11,1,9,-0.00680130915823362
"71",12,1,9,-0.00680130915823362
"71",13,1,9,-0.00680130915823362
"71",14,1,9,-0.00680130915823362
"71",16,1,12,-0.00488491104053763
"71",17,1,12,-0.00488491104053763
"71",18,1,12,-0.00488491104053763
"71",19,1,12,-0.00488491104053763
"71",20,1,15,-0.00632082549822474
"71",21,1,15,-0.00632082549822474
"71",22,1,15,-0.00632082549822474
"71",23,1,18,-0.00377651447240598
"71",24,1,18,-0.00377651447240598
"71",25,1,21,-0.00274475172883452
"71",26,1,21,-0.00274475172883452
"71",27,1,24,-0.00221041346850018
"71",28,1,3,-0.00595753719557295
"71",29,1,3,-0.00595753719557295
"71",30,1,3,-0.00595753719557295
"71",3,0,21,-0.00274475172883452
"71",15,0,3,-0.00595753719557295
"72",1,1,3,0.00225456630321124
"72",2,1,3,0.00225456630321124
"72",3,1,6,0.00131540890951953
"72",5,1,6,0.00131540890951953
"72",8,1,6,0.00131540890951953
"72",11,1,6,0.00131540890951953
"72",13,1,9,0.00204539217133203
"72",14,1,9,0.00204539217133203
"72",15,1,9,0.00204539217133203
"72",16,1,9,0.00204539217133203
"72",17,1,12,0.00108706484550743
"72",18,1,12,0.00108706484550743
"72",19,1,12,0.00108706484550743
"72",20,1,15,0.00213250843735556
"72",21,1,15,0.00213250843735556
"72",22,1,18,0.00148756879175589
"72",23,1,18,0.00148756879175589
"72",24,1,21,-0.000174707409774022
"72",26,1,21,-0.000174707409774022
"72",27,1,24,-0.00115186116222422
"72",28,1,3,0.00225456630321124
"72",29,1,3,0.00225456630321124
"72",30,1,6,0.00131540890951953
"72",4,0,21,-0.000174707409774022
"72",6,0,9,0.00204539217133203
"72",7,0,18,0.00148756879175589
"72",9,0,3,0.00225456630321124
"72",10,0,21,-0.000174707409774022
"72",12,0,3,0.00225456630321124
"72",25,0,24,-0.00115186116222422
"73",1,1,3,-0.000367386653993983
"73",2,1,3,-0.000367386653993983
"73",3,1,3,-0.000367386653993983
"73",4,1,6,-0.00165115468979029
"73",5,1,6,-0.00165115468979029
"73",6,1,6,-0.00165115468979029
"73",7,1,6,-0.00165115468979029
"73",8,1,6,-0.00165115468979029
"73",9,1,9,0.00180336563820805
"73",10,1,9,0.00180336563820805
"73",11,1,9,0.00180336563820805
"73",12,1,9,0.00180336563820805
"73",14,1,9,0.00180336563820805
"73",15,1,12,0.00308713606031133
"73",16,1,12,0.00308713606031133
"73",17,1,12,0.00308713606031133
"73",18,1,12,0.00308713606031133
"73",19,1,15,0.00311569394785239
"73",20,1,15,0.00311569394785239
"73",21,1,15,0.00311569394785239
"73",22,1,18,0.0025420894635609
"73",23,1,18,0.0025420894635609
"73",24,1,21,0.00270718552665475
"73",25,1,21,0.00270718552665475
"73",26,1,24,0.00186419143251354
"73",27,1,3,-0.000367386653993983
"73",28,1,3,-0.000367386653993983
"73",29,1,3,-0.000367386653993983
"73",30,1,6,-0.00165115468979029
"73",13,0,24,0.00186419143251354
"74",1,1,3,0.0061496084775347
"74",2,1,3,0.0061496084775347
"74",3,1,3,0.0061496084775347
"74",4,1,6,0.00411074307710161
"74",5,1,6,0.00411074307710161
"74",6,1,6,0.00411074307710161
"74",7,1,6,0.00411074307710161
"74",8,1,6,0.00411074307710161
"74",9,1,9,0.000269162112652224
"74",10,1,9,0.000269162112652224
"74",11,1,9,0.000269162112652224
"74",12,1,9,0.000269162112652224
"74",13,1,9,0.000269162112652224
"74",16,1,12,0.00178381104996911
"74",17,1,12,0.00178381104996911
"74",18,1,12,0.00178381104996911
"74",19,1,12,0.00178381104996911
"74",20,1,15,0.00237966155868412
"74",21,1,15,0.00237966155868412
"74",22,1,15,0.00237966155868412
"74",23,1,18,0.001165694753139
"74",24,1,18,0.001165694753139
"74",25,1,21,-0.000556784404079435
"74",26,1,21,-0.000556784404079435
"74",27,1,24,0.000754691141490026
"74",28,1,3,0.0061496084775347
"74",29,1,3,0.0061496084775347
"74",30,1,3,0.0061496084775347
"74",14,0,21,-0.000556784404079435
"74",15,0,12,0.00178381104996911
"75",1,1,3,0.0105322760112156
"75",2,1,3,0.0105322760112156
"75",3,1,3,0.0105322760112156
"75",4,1,6,0.00460382300412899
"75",5,1,6,0.00460382300412899
"75",6,1,6,0.00460382300412899
"75",7,1,6,0.00460382300412899
"75",8,1,6,0.00460382300412899
"75",9,1,9,0.00110792320777971
"75",10,1,9,0.00110792320777971
"75",11,1,9,0.00110792320777971
"75",12,1,9,0.00110792320777971
"75",13,1,9,0.00110792320777971
"75",15,1,12,-0.00069429363222847
