"","Site","Block","Trt","Plot","Tree_Number","CoreID","PlotID","response","start_year","end_year","BA","DBH","CanopyCover","meanVPD_Dry.Summer","meanVPD_Fall","meanVPD_Monsoon.Summer","meanVPD_Spring","meanVPD_Winter","SWA_Dry.Summer","SWA_Fall","SWA_Monsoon.Summer","SWA_Spring","SWA_Winter"
"1358","FV",1,2,4,17,"FV_1_2_4_17","FV_1_2_4","Live",1998,2019,30.14054967,28.9666666666667,22.9290524280952,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.5037377478122,57.3468356374804,39.1619472766491,80.4215641840895,68.0866249186395
"1359","FV",1,2,4,21,"FV_1_2_4_21","FV_1_2_4","Live",1998,2019,30.14054967,32.4333333333333,22.9290524280952,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.5037377478122,57.3468356374804,39.1619472766491,80.4215641840895,68.0866249186395
"1360","FV",1,2,4,25,"FV_1_2_4_25","FV_1_2_4","Live",1998,2019,30.14054967,26.3666666666667,22.9290524280952,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.5037377478122,57.3468356374804,39.1619472766491,80.4215641840895,68.0866249186395
"1361","FV",1,2,4,28,"FV_1_2_4_28","FV_1_2_4","Live",1998,2019,30.14054967,33.6666666666667,22.9290524280952,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.5037377478122,57.3468356374804,39.1619472766491,80.4215641840895,68.0866249186395
"1362","FV",1,2,4,29,"FV_1_2_4_29","FV_1_2_4","Live",1998,2019,30.14054967,33.3333333333333,22.9290524280952,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.5037377478122,57.3468356374804,39.1619472766491,80.4215641840895,68.0866249186395
"1363","FV",1,2,4,35,"FV_1_2_4_35","FV_1_2_4","Live",1998,2019,30.14054967,65.2666666666667,22.9290524280952,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.5037377478122,57.3468356374804,39.1619472766491,80.4215641840895,68.0866249186395
"1364","FV",1,2,4,39,"FV_1_2_4_39","FV_1_2_4","Live",1998,2019,30.14054967,49.5333333333333,22.9290524280952,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.5037377478122,57.3468356374804,39.1619472766491,80.4215641840895,68.0866249186395
"1365","FV",1,2,4,40,"FV_1_2_4_40","FV_1_2_4","Live",1998,2019,30.14054967,53.2666666666667,22.9290524280952,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.5037377478122,57.3468356374804,39.1619472766491,80.4215641840895,68.0866249186395
"1366","FV",1,2,5,9,"FV_1_2_5_9","FV_1_2_5","Live",1998,2019,23.144841335,38.4666666666667,27.8779909971429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.2003665599485,63.9301613391484,40.5286319842165,82.5850042202278,73.6720552585967
"1367","FV",1,2,5,16,"FV_1_2_5_16","FV_1_2_5","Live",1998,2019,23.144841335,39.3666666666667,27.8779909971429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.2003665599485,63.9301613391484,40.5286319842165,82.5850042202278,73.6720552585967
"1368","FV",1,2,5,26,"FV_1_2_5_26","FV_1_2_5","Live",1998,2019,23.144841335,22.4666666666667,27.8779909971429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.2003665599485,63.9301613391484,40.5286319842165,82.5850042202278,73.6720552585967
"1369","FV",1,2,5,32,"FV_1_2_5_32","FV_1_2_5","Live",1998,2019,23.144841335,19.1666666666667,27.8779909971429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.2003665599485,63.9301613391484,40.5286319842165,82.5850042202278,73.6720552585967
"1370","FV",1,2,5,43,"FV_1_2_5_43","FV_1_2_5","Live",1998,2019,23.144841335,21.5,27.8779909971429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.2003665599485,63.9301613391484,40.5286319842165,82.5850042202278,73.6720552585967
"1371","FV",1,2,5,55,"FV_1_2_5_55","FV_1_2_5","Live",1998,2019,23.144841335,39,27.8779909971429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.2003665599485,63.9301613391484,40.5286319842165,82.5850042202278,73.6720552585967
"1372","FV",1,2,5,96,"FV_1_2_5_96","FV_1_2_5","Live",1998,2019,23.144841335,33.8,27.8779909971429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.2003665599485,63.9301613391484,40.5286319842165,82.5850042202278,73.6720552585967
"1373","FV",1,2,5,106,"FV_1_2_5_106","FV_1_2_5","Live",1998,2019,23.144841335,22.2,27.8779909971429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.2003665599485,63.9301613391484,40.5286319842165,82.5850042202278,73.6720552585967
"1374","FV",1,2,6,6,"FV_1_2_6_6","FV_1_2_6","Live",1998,2019,25.95894917,32.3666666666667,26.8524281,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,38.3570862510034,64.2587474002376,40.8251903092354,83.4438714517173,74.1682070610724
"1375","FV",1,2,6,32,"FV_1_2_6_32","FV_1_2_6","Live",1998,2019,25.95894917,54.0666666666667,26.8524281,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,38.3570862510034,64.2587474002376,40.8251903092354,83.4438714517173,74.1682070610724
"1376","FV",1,2,6,46,"FV_1_2_6_46","FV_1_2_6","Live",1998,2019,25.95894917,49,26.8524281,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,38.3570862510034,64.2587474002376,40.8251903092354,83.4438714517173,74.1682070610724
"1377","FV",1,2,6,53,"FV_1_2_6_53","FV_1_2_6","Live",1998,2019,25.95894917,34.4,26.8524281,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,38.3570862510034,64.2587474002376,40.8251903092354,83.4438714517173,74.1682070610724
"1378","FV",1,2,6,61,"FV_1_2_6_61","FV_1_2_6","Live",1998,2019,25.95894917,31.0666666666667,26.8524281,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,38.3570862510034,64.2587474002376,40.8251903092354,83.4438714517173,74.1682070610724
"1379","FV",1,2,7,4,"FV_1_2_7_4","FV_1_2_7","Live",1998,2019,36.839075735,31.9,26.6963388371429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,41.3434405834419,56.4419038052011,39.1637633371954,81.926550225773,66.7219579806254
"1380","FV",1,2,7,9,"FV_1_2_7_9","FV_1_2_7","Live",1998,2019,36.839075735,34.6,26.6963388371429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,41.3434405834419,56.4419038052011,39.1637633371954,81.926550225773,66.7219579806254
"1381","FV",1,2,7,22,"FV_1_2_7_22","FV_1_2_7","Live",1998,2019,36.839075735,45,26.6963388371429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,41.3434405834419,56.4419038052011,39.1637633371954,81.926550225773,66.7219579806254
"1382","FV",1,2,7,28,"FV_1_2_7_28","FV_1_2_7","Live",1998,2019,36.839075735,40,26.6963388371429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,41.3434405834419,56.4419038052011,39.1637633371954,81.926550225773,66.7219579806254
"1383","FV",1,2,7,35,"FV_1_2_7_35","FV_1_2_7","Live",1998,2019,36.839075735,45.7,26.6963388371429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,41.3434405834419,56.4419038052011,39.1637633371954,81.926550225773,66.7219579806254
"1384","FV",1,2,7,43,"FV_1_2_7_43","FV_1_2_7","Live",1998,2019,36.839075735,37.4666666666667,26.6963388371429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,41.3434405834419,56.4419038052011,39.1637633371954,81.926550225773,66.7219579806254
"1385","FV",1,2,7,46,"FV_1_2_7_46","FV_1_2_7","Live",1998,2019,36.839075735,35.9333333333333,26.6963388371429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,41.3434405834419,56.4419038052011,39.1637633371954,81.926550225773,66.7219579806254
"1386","FV",1,2,7,56,"FV_1_2_7_56","FV_1_2_7","Live",1998,2019,36.839075735,34.2333333333333,26.6963388371429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,41.3434405834419,56.4419038052011,39.1637633371954,81.926550225773,66.7219579806254
"1387","FV",1,2,7,57,"FV_1_2_7_57","FV_1_2_7","Live",1998,2019,36.839075735,30.3333333333333,26.6963388371429,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,41.3434405834419,56.4419038052011,39.1637633371954,81.926550225773,66.7219579806254
"1388","FV",1,2,8,3,"FV_1_2_8_3","FV_1_2_8","Live",1998,2019,39.141331845,37.3333333333333,29.6334776338095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.2278618804305,56.9014735830239,39.5935498026587,82.7474461798641,67.2700672374419
"1389","FV",1,2,8,53,"FV_1_2_8_53","FV_1_2_8","Live",1998,2019,39.141331845,36.5,29.6334776338095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.2278618804305,56.9014735830239,39.5935498026587,82.7474461798641,67.2700672374419
"1390","FV",1,2,8,55,"FV_1_2_8_55","FV_1_2_8","Live",1998,2019,39.141331845,52.5333333333333,29.6334776338095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.2278618804305,56.9014735830239,39.5935498026587,82.7474461798641,67.2700672374419
"1391","FV",1,2,8,56,"FV_1_2_8_56","FV_1_2_8","Live",1998,2019,39.141331845,28.2,29.6334776338095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.2278618804305,56.9014735830239,39.5935498026587,82.7474461798641,67.2700672374419
"1392","FV",1,2,8,57,"FV_1_2_8_57","FV_1_2_8","Live",1998,2019,39.141331845,25.6666666666667,29.6334776338095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.2278618804305,56.9014735830239,39.5935498026587,82.7474461798641,67.2700672374419
"1393","FV",1,2,8,60,"FV_1_2_8_60","FV_1_2_8","Live",1998,2019,39.141331845,46.2666666666667,29.6334776338095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.2278618804305,56.9014735830239,39.5935498026587,82.7474461798641,67.2700672374419
"1394","FV",1,2,8,61,"FV_1_2_8_61","FV_1_2_8","Live",1998,2019,39.141331845,33.6,29.6334776338095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.2278618804305,56.9014735830239,39.5935498026587,82.7474461798641,67.2700672374419
"1395","FV",1,2,8,64,"FV_1_2_8_64","FV_1_2_8","Live",1998,2019,39.141331845,36.3333333333333,29.6334776338095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.2278618804305,56.9014735830239,39.5935498026587,82.7474461798641,67.2700672374419
"1396","FV",1,2,8,66,"FV_1_2_8_66","FV_1_2_8","Live",1998,2019,39.141331845,58.0666666666667,29.6334776338095,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,42.2278618804305,56.9014735830239,39.5935498026587,82.7474461798641,67.2700672374419
"1397","FV",1,2,9,3,"FV_1_2_9_3","FV_1_2_9","Live",1998,2019,33.195395695,31.2666666666667,32.2713799814286,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3499449307525,56.2746344627503,38.525487882092,79.0393709763266,66.2076421653919
"1398","FV",1,2,9,7,"FV_1_2_9_7","FV_1_2_9","Live",1998,2019,33.195395695,30.4,32.2713799814286,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3499449307525,56.2746344627503,38.525487882092,79.0393709763266,66.2076421653919
"1399","FV",1,2,9,24,"FV_1_2_9_24","FV_1_2_9","Live",1998,2019,33.195395695,26.8,32.2713799814286,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3499449307525,56.2746344627503,38.525487882092,79.0393709763266,66.2076421653919
"1400","FV",1,2,9,34,"FV_1_2_9_34","FV_1_2_9","Live",1998,2019,33.195395695,43.2333333333333,32.2713799814286,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3499449307525,56.2746344627503,38.525487882092,79.0393709763266,66.2076421653919
"1401","FV",1,2,9,43,"FV_1_2_9_43","FV_1_2_9","Live",1998,2019,33.195395695,24.5666666666667,32.2713799814286,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3499449307525,56.2746344627503,38.525487882092,79.0393709763266,66.2076421653919
"1402","FV",1,2,9,46,"FV_1_2_9_46","FV_1_2_9","Live",1998,2019,33.195395695,32.5333333333333,32.2713799814286,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3499449307525,56.2746344627503,38.525487882092,79.0393709763266,66.2076421653919
"1403","FV",1,2,9,49,"FV_1_2_9_49","FV_1_2_9","Live",1998,2019,33.195395695,26.3333333333333,32.2713799814286,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3499449307525,56.2746344627503,38.525487882092,79.0393709763266,66.2076421653919
"1404","FV",1,2,9,53,"FV_1_2_9_53","FV_1_2_9","Live",1998,2019,33.195395695,37.6,32.2713799814286,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3499449307525,56.2746344627503,38.525487882092,79.0393709763266,66.2076421653919
"1405","FV",1,2,9,58,"FV_1_2_9_58","FV_1_2_9","Live",1998,2019,33.195395695,51.5666666666667,32.2713799814286,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3499449307525,56.2746344627503,38.525487882092,79.0393709763266,66.2076421653919
"1406","FV",1,2,9,59,"FV_1_2_9_59","FV_1_2_9","Live",1998,2019,33.195395695,62.0666666666667,32.2713799814286,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3499449307525,56.2746344627503,38.525487882092,79.0393709763266,66.2076421653919
"1407","FV",1,2,10,1,"FV_1_2_10_1","FV_1_2_10","Live",1998,2019,27.17072974,4.93333333333333,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1408","FV",1,2,10,3,"FV_1_2_10_3","FV_1_2_10","Live",1998,2019,27.17072974,2.26666666666667,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1409","FV",1,2,10,4,"FV_1_2_10_4","FV_1_2_10","Live",1998,2019,27.17072974,1.83333333333333,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1410","FV",1,2,10,5,"FV_1_2_10_5","FV_1_2_10","Live",1998,2019,27.17072974,4.86666666666667,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1411","FV",1,2,10,6,"FV_1_2_10_6","FV_1_2_10","Live",1998,2019,27.17072974,28.7333333333333,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1412","FV",1,2,10,7,"FV_1_2_10_7","FV_1_2_10","Dead",1998,2011,26.783966055,2.45,32.7032967030769,12.3218547621905,5.17194654037169,12.5093461417599,5.50869033587547,3.32907897008246,39.9439740319136,52.7832698021975,32.10390084394,76.3226934146383,61.8770939164487
"1413","FV",1,2,10,9,"FV_1_2_10_9","FV_1_2_10","Live",1998,2019,27.17072974,14.1666666666667,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1414","FV",1,2,10,10,"FV_1_2_10_10","FV_1_2_10","Live",1998,2019,27.17072974,18.2,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1415","FV",1,2,10,11,"FV_1_2_10_11","FV_1_2_10","Dead",1998,2006,26.299766955,8.2,35.60969387625,11.9764473720208,5.02570012089433,12.832928663684,5.43922236062916,3.39164926714091,41.1571874986459,51.0387083566558,28.7739634013423,83.9425862280192,71.185059090533
"1416","FV",1,2,10,12,"FV_1_2_10_12","FV_1_2_10","Live",1998,2019,27.17072974,19.8,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1417","FV",1,2,10,13,"FV_1_2_10_13","FV_1_2_10","Live",1998,2019,27.17072974,15.8333333333333,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1418","FV",1,2,10,14,"FV_1_2_10_14","FV_1_2_10","Live",1998,2019,27.17072974,11.7666666666667,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1419","FV",1,2,10,15,"FV_1_2_10_15","FV_1_2_10","Live",1998,2019,27.17072974,12.9,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1420","FV",1,2,10,17,"FV_1_2_10_17","FV_1_2_10","Live",1998,2019,27.17072974,10.2666666666667,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1421","FV",1,2,10,18,"FV_1_2_10_18","FV_1_2_10","Dead",1998,2011,26.783966055,7.1,32.7032967030769,12.3218547621905,5.17194654037169,12.5093461417599,5.50869033587547,3.32907897008246,39.9439740319136,52.7832698021975,32.10390084394,76.3226934146383,61.8770939164487
"1422","FV",1,2,10,19,"FV_1_2_10_19","FV_1_2_10","Live",1998,2011,26.783966055,7.2,32.7032967030769,12.3218547621905,5.17194654037169,12.5093461417599,5.50869033587547,3.32907897008246,39.9439740319136,52.7832698021975,32.10390084394,76.3226934146383,61.8770939164487
"1423","FV",1,2,10,21,"FV_1_2_10_21","FV_1_2_10","Live",1998,2019,27.17072974,55.1333333333333,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1424","FV",1,2,10,22,"FV_1_2_10_22","FV_1_2_10","Live",1998,2019,27.17072974,55.6,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1425","FV",1,2,10,23,"FV_1_2_10_23","FV_1_2_10","Live",1998,2019,27.17072974,60.6,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1426","FV",1,2,10,27,"FV_1_2_10_27","FV_1_2_10","Live",1998,2019,27.17072974,37.5666666666667,33.3002915452381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,36.6353796378056,58.4372675484871,39.3895537377119,80.2859552518084,68.9468404574201
"1427","FV",1,2,11,2,"FV_1_2_11_2","FV_1_2_11","Live",1998,2019,19.07978765,24.9,32.2922740528571,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3531444162803,63.8407483558073,40.3473708367003,83.7164073812147,74.1869613374859
"1428","FV",1,2,11,4,"FV_1_2_11_4","FV_1_2_11","Live",1998,2019,19.07978765,27.6,32.2922740528571,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3531444162803,63.8407483558073,40.3473708367003,83.7164073812147,74.1869613374859
"1429","FV",1,2,11,5,"FV_1_2_11_5","FV_1_2_11","Live",1998,2019,19.07978765,28.2666666666667,32.2922740528571,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3531444162803,63.8407483558073,40.3473708367003,83.7164073812147,74.1869613374859
"1430","FV",1,2,11,10,"FV_1_2_11_10","FV_1_2_11","Live",1998,2019,19.07978765,33.3666666666667,32.2922740528571,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3531444162803,63.8407483558073,40.3473708367003,83.7164073812147,74.1869613374859
"1431","FV",1,2,11,16,"FV_1_2_11_16","FV_1_2_11","Live",1998,2019,19.07978765,26.4,32.2922740528571,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3531444162803,63.8407483558073,40.3473708367003,83.7164073812147,74.1869613374859
"1432","FV",1,2,11,17,"FV_1_2_11_17","FV_1_2_11","Live",1998,2019,19.07978765,29.2,32.2922740528571,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3531444162803,63.8407483558073,40.3473708367003,83.7164073812147,74.1869613374859
"1433","FV",1,2,11,26,"FV_1_2_11_26","FV_1_2_11","Live",1998,2019,19.07978765,27.9666666666667,32.2922740528571,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3531444162803,63.8407483558073,40.3473708367003,83.7164073812147,74.1869613374859
"1434","FV",1,2,11,31,"FV_1_2_11_31","FV_1_2_11","Live",1998,2019,19.07978765,29.6,32.2922740528571,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3531444162803,63.8407483558073,40.3473708367003,83.7164073812147,74.1869613374859
"1435","FV",1,2,11,34,"FV_1_2_11_34","FV_1_2_11","Live",1998,2019,19.07978765,21.6666666666667,32.2922740528571,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3531444162803,63.8407483558073,40.3473708367003,83.7164073812147,74.1869613374859
"1436","FV",1,2,11,39,"FV_1_2_11_39","FV_1_2_11","Live",1998,2019,19.07978765,20.6666666666667,32.2922740528571,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3531444162803,63.8407483558073,40.3473708367003,83.7164073812147,74.1869613374859
"1437","FV",1,2,11,43,"FV_1_2_11_43","FV_1_2_11","Live",1998,2019,19.07978765,29.2666666666667,32.2922740528571,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.3531444162803,63.8407483558073,40.3473708367003,83.7164073812147,74.1869613374859
"1438","FV",1,2,12,10,"FV_1_2_12_10","FV_1_2_12","Live",1998,2019,24.16146964,24.1666666666667,25.64,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.0244207563694,62.6372172974133,40.0172273275225,82.4910425357079,72.8387490586197
"1439","FV",1,2,12,12,"FV_1_2_12_12","FV_1_2_12","Live",1998,2019,24.16146964,26.3333333333333,25.64,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.0244207563694,62.6372172974133,40.0172273275225,82.4910425357079,72.8387490586197
"1440","FV",1,2,12,15,"FV_1_2_12_15","FV_1_2_12","Live",1998,2019,24.16146964,18.4666666666667,25.64,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.0244207563694,62.6372172974133,40.0172273275225,82.4910425357079,72.8387490586197
"1441","FV",1,2,12,19,"FV_1_2_12_19","FV_1_2_12","Live",1998,2019,24.16146964,23.5333333333333,25.64,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.0244207563694,62.6372172974133,40.0172273275225,82.4910425357079,72.8387490586197
"1442","FV",1,2,12,24,"FV_1_2_12_24","FV_1_2_12","Live",1998,2019,24.16146964,34.0666666666667,25.64,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.0244207563694,62.6372172974133,40.0172273275225,82.4910425357079,72.8387490586197
"1443","FV",1,2,12,31,"FV_1_2_12_31","FV_1_2_12","Live",1998,2019,24.16146964,30.5333333333333,25.64,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.0244207563694,62.6372172974133,40.0172273275225,82.4910425357079,72.8387490586197
"1444","FV",1,2,12,36,"FV_1_2_12_36","FV_1_2_12","Live",1998,2019,24.16146964,31.2,25.64,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.0244207563694,62.6372172974133,40.0172273275225,82.4910425357079,72.8387490586197
"1445","FV",1,2,12,45,"FV_1_2_12_45","FV_1_2_12","Live",1998,2019,24.16146964,25.5,25.64,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.0244207563694,62.6372172974133,40.0172273275225,82.4910425357079,72.8387490586197
"1446","FV",1,2,12,47,"FV_1_2_12_47","FV_1_2_12","Live",1998,2019,24.16146964,23.0333333333333,25.64,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.0244207563694,62.6372172974133,40.0172273275225,82.4910425357079,72.8387490586197
"1447","FV",1,2,12,64,"FV_1_2_12_64","FV_1_2_12","Live",1998,2019,24.16146964,39.5666666666667,25.64,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.0244207563694,62.6372172974133,40.0172273275225,82.4910425357079,72.8387490586197
"1448","FV",1,2,12,70,"FV_1_2_12_70","FV_1_2_12","Live",1998,2019,24.16146964,30.9333333333333,25.64,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,37.0244207563694,62.6372172974133,40.0172273275225,82.4910425357079,72.8387490586197
"1449","FV",1,2,13,6,"FV_1_2_13_6","FV_1_2_13","Live",1998,2019,25.90137935,30.7333333333333,30.434793012381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,35.5509965126547,62.352973228601,39.4751045517138,81.0381970470525,72.3740751688999
"1450","FV",1,2,13,16,"FV_1_2_13_16","FV_1_2_13","Live",1998,2019,25.90137935,38.4333333333333,30.434793012381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,35.5509965126547,62.352973228601,39.4751045517138,81.0381970470525,72.3740751688999
"1451","FV",1,2,13,32,"FV_1_2_13_32","FV_1_2_13","Live",1998,2019,25.90137935,41.8,30.434793012381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,35.5509965126547,62.352973228601,39.4751045517138,81.0381970470525,72.3740751688999
"1452","FV",1,2,13,35,"FV_1_2_13_35","FV_1_2_13","Live",1998,2019,25.90137935,32.7,30.434793012381,12.5966151446941,5.17578171465429,11.9304871481111,5.75408232566167,3.3857440376618,35.5509965126547,62.352973228601,39.4751045517138,81.0381970470525,72.3740751688999
