"","Site","Block","Trt","Plot","Tree_Number","CoreID","PlotID","response","start_year","end_year","BA","DBH","CanopyCover","maxVPD","minSWA"
"1844","FV",2,1,8,68,"FV_2_1_8_68","FV_2_1_8","Dead",1998,2019,48.186089875,3.7,52.6042115333333,8.58951237913154,17.5764841297252
"1845","FV",2,1,8,69,"FV_2_1_8_69","FV_2_1_8","Live",1998,2019,48.186089875,7.3,52.6042115333333,8.58951237913154,17.5764841297252
"1846","FV",2,1,8,70,"FV_2_1_8_70","FV_2_1_8","Live",1998,2019,48.186089875,8.73333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1847","FV",2,1,8,71,"FV_2_1_8_71","FV_2_1_8","Live",1998,2019,48.186089875,5.26666666666667,52.6042115333333,8.58951237913154,17.5764841297252
"1848","FV",2,1,8,72,"FV_2_1_8_72","FV_2_1_8","Live",1998,2006,47.13464217,0.5,57.37248743625,8.58951237913154,17.5764841297252
"1849","FV",2,1,8,73,"FV_2_1_8_73","FV_2_1_8","Live",1998,2019,48.186089875,7.3,52.6042115333333,8.58951237913154,17.5764841297252
"1850","FV",2,1,8,74,"FV_2_1_8_74","FV_2_1_8","Live",1998,2019,48.186089875,7.06666666666667,52.6042115333333,8.58951237913154,17.5764841297252
"1851","FV",2,1,8,75,"FV_2_1_8_75","FV_2_1_8","Dead",1998,2006,47.13464217,0.3,57.37248743625,8.58951237913154,17.5764841297252
"1852","FV",2,1,8,76,"FV_2_1_8_76","FV_2_1_8","Dead",1998,2011,47.876472105,6.6,55.4530344015385,8.58951237913154,17.5764841297252
"1853","FV",2,1,8,77,"FV_2_1_8_77","FV_2_1_8","Live",1998,2019,48.186089875,5.23333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1854","FV",2,1,8,78,"FV_2_1_8_78","FV_2_1_8","Dead",1998,2019,48.186089875,6.9,52.6042115333333,8.58951237913154,17.5764841297252
"1855","FV",2,1,8,79,"FV_2_1_8_79","FV_2_1_8","Live",1998,2019,48.186089875,10.3666666666667,52.6042115333333,8.58951237913154,17.5764841297252
"1856","FV",2,1,8,80,"FV_2_1_8_80","FV_2_1_8","Dead",1998,2006,47.13464217,2.1,57.37248743625,8.58951237913154,17.5764841297252
"1857","FV",2,1,8,81,"FV_2_1_8_81","FV_2_1_8","Live",1998,2019,48.186089875,13.4,52.6042115333333,8.58951237913154,17.5764841297252
"1858","FV",2,1,8,82,"FV_2_1_8_82","FV_2_1_8","Live",1998,2019,48.186089875,4.06666666666667,52.6042115333333,8.58951237913154,17.5764841297252
"1859","FV",2,1,8,83,"FV_2_1_8_83","FV_2_1_8","Dead",1998,2019,48.186089875,2.46666666666667,52.6042115333333,8.58951237913154,17.5764841297252
"1860","FV",2,1,8,84,"FV_2_1_8_84","FV_2_1_8","Live",1998,2019,48.186089875,1.4,52.6042115333333,8.58951237913154,17.5764841297252
"1861","FV",2,1,8,85,"FV_2_1_8_85","FV_2_1_8","Live",1998,2019,48.186089875,10.1666666666667,52.6042115333333,8.58951237913154,17.5764841297252
"1862","FV",2,1,8,86,"FV_2_1_8_86","FV_2_1_8","Dead",1998,2019,48.186089875,4.33333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1863","FV",2,1,8,87,"FV_2_1_8_87","FV_2_1_8","Live",1998,2019,48.186089875,12.4,52.6042115333333,8.58951237913154,17.5764841297252
"1864","FV",2,1,8,88,"FV_2_1_8_88","FV_2_1_8","Live",1998,2019,48.186089875,6.1,52.6042115333333,8.58951237913154,17.5764841297252
"1865","FV",2,1,8,89,"FV_2_1_8_89","FV_2_1_8","Dead",1998,2019,48.186089875,4.6,52.6042115333333,8.58951237913154,17.5764841297252
"1866","FV",2,1,8,90,"FV_2_1_8_90","FV_2_1_8","Live",1998,2006,47.13464217,0.7,57.37248743625,8.58951237913154,17.5764841297252
"1867","FV",2,1,8,91,"FV_2_1_8_91","FV_2_1_8","Live",1998,2019,48.186089875,3.36666666666667,52.6042115333333,8.58951237913154,17.5764841297252
"1868","FV",2,1,8,92,"FV_2_1_8_92","FV_2_1_8","Dead",1998,2019,48.186089875,4,52.6042115333333,8.58951237913154,17.5764841297252
"1869","FV",2,1,8,94,"FV_2_1_8_94","FV_2_1_8","Dead",1998,2019,48.186089875,3.06666666666667,52.6042115333333,8.58951237913154,17.5764841297252
"1870","FV",2,1,8,95,"FV_2_1_8_95","FV_2_1_8","Live",1998,2019,48.186089875,21.5,52.6042115333333,8.58951237913154,17.5764841297252
"1871","FV",2,1,8,96,"FV_2_1_8_96","FV_2_1_8","Dead",1998,2006,47.13464217,6,57.37248743625,8.58951237913154,17.5764841297252
"1872","FV",2,1,8,97,"FV_2_1_8_97","FV_2_1_8","Live",1998,2019,48.186089875,3.13333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1873","FV",2,1,8,98,"FV_2_1_8_98","FV_2_1_8","Dead",1998,2019,48.186089875,4.23333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1874","FV",2,1,8,99,"FV_2_1_8_99","FV_2_1_8","Dead",1998,2019,48.186089875,10.4,52.6042115333333,8.58951237913154,17.5764841297252
"1875","FV",2,1,8,100,"FV_2_1_8_100","FV_2_1_8","Live",1998,2019,48.186089875,10.9333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1876","FV",2,1,8,101,"FV_2_1_8_101","FV_2_1_8","Dead",1998,2019,48.186089875,9,52.6042115333333,8.58951237913154,17.5764841297252
"1877","FV",2,1,8,103,"FV_2_1_8_103","FV_2_1_8","Live",1998,2019,48.186089875,21.8333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1878","FV",2,1,8,104,"FV_2_1_8_104","FV_2_1_8","Live",1998,2019,48.186089875,0.533333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1879","FV",2,1,8,105,"FV_2_1_8_105","FV_2_1_8","Dead",1998,2006,47.13464217,18,57.37248743625,8.58951237913154,17.5764841297252
"1880","FV",2,1,8,108,"FV_2_1_8_108","FV_2_1_8","Live",1998,2019,48.186089875,13.6333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1881","FV",2,1,8,109,"FV_2_1_8_109","FV_2_1_8","Live",1998,2019,48.186089875,25.5333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1882","FV",2,1,8,110,"FV_2_1_8_110","FV_2_1_8","Live",1998,2019,48.186089875,42.6,52.6042115333333,8.58951237913154,17.5764841297252
"1883","FV",2,1,8,111,"FV_2_1_8_111","FV_2_1_8","Dead",1998,2006,47.13464217,13.4,57.37248743625,8.58951237913154,17.5764841297252
"1884","FV",2,1,8,112,"FV_2_1_8_112","FV_2_1_8","Live",1998,2019,48.186089875,31.3333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1885","FV",2,1,8,113,"FV_2_1_8_113","FV_2_1_8","Live",1998,2019,48.186089875,40.9333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1886","FV",2,1,8,114,"FV_2_1_8_114","FV_2_1_8","Live",1998,2019,48.186089875,27.4,52.6042115333333,8.58951237913154,17.5764841297252
"1887","FV",2,1,8,115,"FV_2_1_8_115","FV_2_1_8","Dead",1998,2011,47.876472105,25.25,55.4530344015385,8.58951237913154,17.5764841297252
"1888","FV",2,1,8,116,"FV_2_1_8_116","FV_2_1_8","Live",1998,2019,48.186089875,22.6333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1889","FV",2,1,8,117,"FV_2_1_8_117","FV_2_1_8","Live",1998,2019,48.186089875,11.8666666666667,52.6042115333333,8.58951237913154,17.5764841297252
"1890","FV",2,1,8,118,"FV_2_1_8_118","FV_2_1_8","Live",1998,2019,48.186089875,5.23333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1891","FV",2,1,8,119,"FV_2_1_8_119","FV_2_1_8","Dead",1998,2011,47.876472105,4.5,55.4530344015385,8.58951237913154,17.5764841297252
"1892","FV",2,1,8,120,"FV_2_1_8_120","FV_2_1_8","Dead",1998,2019,48.186089875,6.33333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1893","FV",2,1,8,121,"FV_2_1_8_121","FV_2_1_8","Live",1998,2019,48.186089875,3.53333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1894","FV",2,1,8,122,"FV_2_1_8_122","FV_2_1_8","Live",1998,2019,48.186089875,20.5666666666667,52.6042115333333,8.58951237913154,17.5764841297252
"1895","FV",2,1,8,123,"FV_2_1_8_123","FV_2_1_8","Live",1998,2011,47.876472105,0.45,55.4530344015385,8.58951237913154,17.5764841297252
"1896","FV",2,1,8,124,"FV_2_1_8_124","FV_2_1_8","Live",1998,2019,48.186089875,0.7,52.6042115333333,8.58951237913154,17.5764841297252
"1897","FV",2,1,8,125,"FV_2_1_8_125","FV_2_1_8","Live",1998,2019,48.186089875,2.73333333333333,52.6042115333333,8.58951237913154,17.5764841297252
"1898","FV",2,1,9,2,"FV_2_1_9_2","FV_2_1_9","Live",1998,2011,28.460166735,19.65,45.3908001530769,8.58951237913154,16.7052561793319
"1899","FV",2,1,9,4,"FV_2_1_9_4","FV_2_1_9","Live",1998,2019,28.23831087,46.7,43.836803062381,8.58951237913154,16.7052561793319
"1900","FV",2,1,9,6,"FV_2_1_9_6","FV_2_1_9","Dead",1998,2019,28.23831087,23.5333333333333,43.836803062381,8.58951237913154,16.7052561793319
"1901","FV",2,1,9,10,"FV_2_1_9_10","FV_2_1_9","Live",1998,2019,28.23831087,22.3,43.836803062381,8.58951237913154,16.7052561793319
"1902","FV",2,1,9,12,"FV_2_1_9_12","FV_2_1_9","Live",1998,2011,28.460166735,7.5,45.3908001530769,8.58951237913154,16.7052561793319
"1903","FV",2,1,9,13,"FV_2_1_9_13","FV_2_1_9","Live",1998,2019,28.23831087,26.4333333333333,43.836803062381,8.58951237913154,16.7052561793319
"1904","FV",2,1,9,14,"FV_2_1_9_14","FV_2_1_9","Live",1998,2019,28.23831087,12.9333333333333,43.836803062381,8.58951237913154,16.7052561793319
"1905","FV",2,1,9,15,"FV_2_1_9_15","FV_2_1_9","Live",1998,2019,28.23831087,27.4,43.836803062381,8.58951237913154,16.7052561793319
"1906","FV",2,1,9,20,"FV_2_1_9_20","FV_2_1_9","Live",1998,2019,28.23831087,21.1333333333333,43.836803062381,8.58951237913154,16.7052561793319
"1907","FV",2,1,9,21,"FV_2_1_9_21","FV_2_1_9","Live",1998,2019,28.23831087,35.5,43.836803062381,8.58951237913154,16.7052561793319
"1908","FV",2,1,9,24,"FV_2_1_9_24","FV_2_1_9","Dead",1998,2006,29.711348205,15.3,47.79648241125,8.58951237913154,16.7052561793319
"1909","FV",2,1,9,25,"FV_2_1_9_25","FV_2_1_9","Live",1998,2019,28.23831087,49.7333333333333,43.836803062381,8.58951237913154,16.7052561793319
"1910","FV",2,1,9,26,"FV_2_1_9_26","FV_2_1_9","Live",1998,2019,28.23831087,37,43.836803062381,8.58951237913154,16.7052561793319
"1911","FV",2,1,9,27,"FV_2_1_9_27","FV_2_1_9","Live",1998,2011,28.460166735,20.85,45.3908001530769,8.58951237913154,16.7052561793319
"1912","FV",2,1,9,28,"FV_2_1_9_28","FV_2_1_9","Dead",1998,2006,29.711348205,16.3,47.79648241125,8.58951237913154,16.7052561793319
"1913","FV",2,1,9,31,"FV_2_1_9_31","FV_2_1_9","Live",1998,2019,28.23831087,40.3666666666667,43.836803062381,8.58951237913154,16.7052561793319
"1914","FV",2,1,10,1,"FV_2_1_10_1","FV_2_1_10","Dead",1998,2006,50.09175171,6,63.9585459175,8.58951237913154,18.2263076873985
"1915","FV",2,1,10,2,"FV_2_1_10_2","FV_2_1_10","Live",1998,2019,50.19763672,48.5333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1916","FV",2,1,10,3,"FV_2_1_10_3","FV_2_1_10","Live",1998,2019,50.19763672,3,57.7827988347619,8.58951237913154,18.2263076873985
"1917","FV",2,1,10,4,"FV_2_1_10_4","FV_2_1_10","Live",1998,2019,50.19763672,4.6,57.7827988347619,8.58951237913154,18.2263076873985
"1918","FV",2,1,10,5,"FV_2_1_10_5","FV_2_1_10","Live",1998,2019,50.19763672,8.06666666666667,57.7827988347619,8.58951237913154,18.2263076873985
"1919","FV",2,1,10,7,"FV_2_1_10_7","FV_2_1_10","Live",1998,2006,50.09175171,4.7,63.9585459175,8.58951237913154,18.2263076873985
"1920","FV",2,1,10,8,"FV_2_1_10_8","FV_2_1_10","Live",1998,2019,50.19763672,27.9,57.7827988347619,8.58951237913154,18.2263076873985
"1921","FV",2,1,10,9,"FV_2_1_10_9","FV_2_1_10","Live",1998,2019,50.19763672,1.9,57.7827988347619,8.58951237913154,18.2263076873985
"1922","FV",2,1,10,10,"FV_2_1_10_10","FV_2_1_10","Live",1998,2019,50.19763672,13.3333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1923","FV",2,1,10,11,"FV_2_1_10_11","FV_2_1_10","Live",1998,2019,50.19763672,31.7333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1924","FV",2,1,10,12,"FV_2_1_10_12","FV_2_1_10","Live",1998,2019,50.19763672,33.5666666666667,57.7827988347619,8.58951237913154,18.2263076873985
"1925","FV",2,1,10,13,"FV_2_1_10_13","FV_2_1_10","Live",1998,2019,50.19763672,37.8333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1926","FV",2,1,10,16,"FV_2_1_10_16","FV_2_1_10","Dead",1998,2006,50.09175171,0.5,63.9585459175,8.58951237913154,18.2263076873985
"1927","FV",2,1,10,17,"FV_2_1_10_17","FV_2_1_10","Live",1998,2019,50.19763672,37.4333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1928","FV",2,1,10,19,"FV_2_1_10_19","FV_2_1_10","Live",1998,2019,50.19763672,26.3333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1929","FV",2,1,10,21,"FV_2_1_10_21","FV_2_1_10","Live",1998,2019,50.19763672,16.5666666666667,57.7827988347619,8.58951237913154,18.2263076873985
"1930","FV",2,1,10,24,"FV_2_1_10_24","FV_2_1_10","Live",1998,2019,50.19763672,6.06666666666667,57.7827988347619,8.58951237913154,18.2263076873985
"1931","FV",2,1,10,25,"FV_2_1_10_25","FV_2_1_10","Live",1998,2019,50.19763672,26.2,57.7827988347619,8.58951237913154,18.2263076873985
"1932","FV",2,1,10,26,"FV_2_1_10_26","FV_2_1_10","Live",1998,2019,50.19763672,16.0333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1933","FV",2,1,10,33,"FV_2_1_10_33","FV_2_1_10","Live",1998,2019,50.19763672,30.2,57.7827988347619,8.58951237913154,18.2263076873985
"1934","FV",2,1,10,39,"FV_2_1_10_39","FV_2_1_10","Live",1998,2019,50.19763672,34.5333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1935","FV",2,1,10,41,"FV_2_1_10_41","FV_2_1_10","Live",1998,2019,50.19763672,33.8666666666667,57.7827988347619,8.58951237913154,18.2263076873985
"1936","FV",2,1,10,43,"FV_2_1_10_43","FV_2_1_10","Live",1998,2019,50.19763672,11.8,57.7827988347619,8.58951237913154,18.2263076873985
"1937","FV",2,1,10,45,"FV_2_1_10_45","FV_2_1_10","Dead",1998,2006,50.09175171,9,63.9585459175,8.58951237913154,18.2263076873985
"1938","FV",2,1,10,46,"FV_2_1_10_46","FV_2_1_10","Live",1998,2019,50.19763672,14.7333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1939","FV",2,1,10,47,"FV_2_1_10_47","FV_2_1_10","Live",1998,2019,50.19763672,21.3666666666667,57.7827988347619,8.58951237913154,18.2263076873985
"1940","FV",2,1,10,48,"FV_2_1_10_48","FV_2_1_10","Live",1998,2019,50.19763672,20.2333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1941","FV",2,1,10,49,"FV_2_1_10_49","FV_2_1_10","Live",1998,2019,50.19763672,11.8333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1942","FV",2,1,10,50,"FV_2_1_10_50","FV_2_1_10","Dead",1998,2011,50.3866203225,13.5,61.0333594976923,8.58951237913154,18.2263076873985
"1943","FV",2,1,10,51,"FV_2_1_10_51","FV_2_1_10","Live",1998,2019,50.19763672,7.03333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1944","FV",2,1,10,52,"FV_2_1_10_52","FV_2_1_10","Live",1998,2019,50.19763672,16.7,57.7827988347619,8.58951237913154,18.2263076873985
"1945","FV",2,1,10,54,"FV_2_1_10_54","FV_2_1_10","Live",1998,2019,50.19763672,9.63333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1946","FV",2,1,10,55,"FV_2_1_10_55","FV_2_1_10","Dead",1998,2011,50.3866203225,9.35,61.0333594976923,8.58951237913154,18.2263076873985
"1947","FV",2,1,10,57,"FV_2_1_10_57","FV_2_1_10","Live",1998,2019,50.19763672,30.4333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1948","FV",2,1,10,58,"FV_2_1_10_58","FV_2_1_10","Live",1998,2019,50.19763672,33.3,57.7827988347619,8.58951237913154,18.2263076873985
"1949","FV",2,1,10,61,"FV_2_1_10_61","FV_2_1_10","Live",1998,2019,50.19763672,21.8666666666667,57.7827988347619,8.58951237913154,18.2263076873985
"1950","FV",2,1,10,62,"FV_2_1_10_62","FV_2_1_10","Live",1998,2019,50.19763672,24.9666666666667,57.7827988347619,8.58951237913154,18.2263076873985
"1951","FV",2,1,10,63,"FV_2_1_10_63","FV_2_1_10","Live",1998,2019,50.19763672,6.6,57.7827988347619,8.58951237913154,18.2263076873985
"1952","FV",2,1,10,65,"FV_2_1_10_65","FV_2_1_10","Dead",1998,2011,50.3866203225,24.1,61.0333594976923,8.58951237913154,18.2263076873985
"1953","FV",2,1,10,66,"FV_2_1_10_66","FV_2_1_10","Live",1998,2019,50.19763672,16.4333333333333,57.7827988347619,8.58951237913154,18.2263076873985
"1954","FV",2,1,10,69,"FV_2_1_10_69","FV_2_1_10","Live",1998,2019,50.19763672,31.3,57.7827988347619,8.58951237913154,18.2263076873985
"1955","FV",2,1,10,73,"FV_2_1_10_73","FV_2_1_10","Dead",1998,2011,50.3866203225,14.1,61.0333594976923,8.58951237913154,18.2263076873985
"1956","FV",2,1,10,74,"FV_2_1_10_74","FV_2_1_10","Dead",1998,2006,50.09175171,19.4,63.9585459175,8.58951237913154,18.2263076873985
"1957","FV",2,1,10,75,"FV_2_1_10_75","FV_2_1_10","Live",1998,2019,50.19763672,40.4,57.7827988347619,8.58951237913154,18.2263076873985
"1958","FV",2,1,10,76,"FV_2_1_10_76","FV_2_1_10","Live",1998,2019,50.19763672,28.0666666666667,57.7827988347619,8.58951237913154,18.2263076873985
"1959","FV",2,1,10,78,"FV_2_1_10_78","FV_2_1_10","Live",1998,2019,50.19763672,39.3,57.7827988347619,8.58951237913154,18.2263076873985
"1960","FV",2,1,10,81,"FV_2_1_10_81","FV_2_1_10","Live",1998,2019,50.19763672,20.9666666666667,57.7827988347619,8.58951237913154,18.2263076873985
"1961","FV",2,1,10,82,"FV_2_1_10_82","FV_2_1_10","Dead",1998,2019,50.19763672,18.4,57.7827988347619,8.58951237913154,18.2263076873985
"1962","FV",2,1,11,2,"FV_2_1_11_2","FV_2_1_11","Live",1998,2006,40.67370615,0.5,49.097715735,8.58951237913154,17.3492104453194
"1963","FV",2,1,11,3,"FV_2_1_11_3","FV_2_1_11","Live",1998,2019,42.467527025,32.4666666666667,48.8607686728571,8.58951237913154,17.3492104453194
"1964","FV",2,1,11,4,"FV_2_1_11_4","FV_2_1_11","Live",1998,2019,42.467527025,22.5,48.8607686728571,8.58951237913154,17.3492104453194
"1965","FV",2,1,11,5,"FV_2_1_11_5","FV_2_1_11","Live",1998,2019,42.467527025,3.7,48.8607686728571,8.58951237913154,17.3492104453194
"1966","FV",2,1,11,6,"FV_2_1_11_6","FV_2_1_11","Live",1998,2019,42.467527025,1.53333333333333,48.8607686728571,8.58951237913154,17.3492104453194
"1967","FV",2,1,11,7,"FV_2_1_11_7","FV_2_1_11","Live",1998,2019,42.467527025,5.06666666666667,48.8607686728571,8.58951237913154,17.3492104453194
"1968","FV",2,1,11,8,"FV_2_1_11_8","FV_2_1_11","Live",1998,2019,42.467527025,18.8333333333333,48.8607686728571,8.58951237913154,17.3492104453194
"1969","FV",2,1,11,11,"FV_2_1_11_11","FV_2_1_11","Live",1998,2019,42.467527025,75.3,48.8607686728571,8.58951237913154,17.3492104453194
"1970","FV",2,1,11,12,"FV_2_1_11_12","FV_2_1_11","Live",1998,2019,42.467527025,8.8,48.8607686728571,8.58951237913154,17.3492104453194
"1971","FV",2,1,11,13,"FV_2_1_11_13","FV_2_1_11","Live",1998,2019,42.467527025,17.3,48.8607686728571,8.58951237913154,17.3492104453194
"1972","FV",2,1,11,14,"FV_2_1_11_14","FV_2_1_11","Dead",1998,2019,42.467527025,2.83333333333333,48.8607686728571,8.58951237913154,17.3492104453194
"1973","FV",2,1,11,15,"FV_2_1_11_15","FV_2_1_11","Live",1998,2019,42.467527025,24.1333333333333,48.8607686728571,8.58951237913154,17.3492104453194
"1974","FV",2,1,11,16,"FV_2_1_11_16","FV_2_1_11","Live",1998,2019,42.467527025,14.1333333333333,48.8607686728571,8.58951237913154,17.3492104453194
"1975","FV",2,1,11,17,"FV_2_1_11_17","FV_2_1_11","Live",1998,2019,42.467527025,9.33333333333333,48.8607686728571,8.58951237913154,17.3492104453194
"1976","FV",2,1,11,18,"FV_2_1_11_18","FV_2_1_11","Live",1998,2019,42.467527025,6.66666666666667,48.8607686728571,8.58951237913154,17.3492104453194
"1977","FV",2,1,11,19,"FV_2_1_11_19","FV_2_1_11","Live",1998,2019,42.467527025,21.7,48.8607686728571,8.58951237913154,17.3492104453194
"1978","FV",2,1,11,20,"FV_2_1_11_20","FV_2_1_11","Dead",1998,2006,40.67370615,0.3,49.097715735,8.58951237913154,17.3492104453194
"1979","FV",2,1,11,22,"FV_2_1_11_22","FV_2_1_11","Live",1998,2019,42.467527025,20.3333333333333,48.8607686728571,8.58951237913154,17.3492104453194
"1980","FV",2,1,11,23,"FV_2_1_11_23","FV_2_1_11","Live",1998,2019,42.467527025,10.4,48.8607686728571,8.58951237913154,17.3492104453194
"1981","FV",2,1,11,24,"FV_2_1_11_24","FV_2_1_11","Live",1998,2011,41.64237924,7.7,48.9949238569231,8.58951237913154,17.3492104453194
"1982","FV",2,1,11,25,"FV_2_1_11_25","FV_2_1_11","Live",1998,2019,42.467527025,11.5333333333333,48.8607686728571,8.58951237913154,17.3492104453194
"1983","FV",2,1,11,26,"FV_2_1_11_26","FV_2_1_11","Live",1998,2019,42.467527025,3.43333333333333,48.8607686728571,8.58951237913154,17.3492104453194
"1984","FV",2,1,11,27,"FV_2_1_11_27","FV_2_1_11","Live",1998,2019,42.467527025,39.2,48.8607686728571,8.58951237913154,17.3492104453194
"1985","FV",2,1,11,28,"FV_2_1_11_28","FV_2_1_11","Live",1998,2011,41.64237924,17.6,48.9949238569231,8.58951237913154,17.3492104453194
"1986","FV",2,1,11,29,"FV_2_1_11_29","FV_2_1_11","Dead",1998,2011,41.64237924,25.6,48.9949238569231,8.58951237913154,17.3492104453194
"1987","FV",2,1,11,31,"FV_2_1_11_31","FV_2_1_11","Live",1998,2011,41.64237924,5.05,48.9949238569231,8.58951237913154,17.3492104453194
"1988","FV",2,1,11,32,"FV_2_1_11_32","FV_2_1_11","Live",1998,2019,42.467527025,29.3333333333333,48.8607686728571,8.58951237913154,17.3492104453194
"1989","FV",2,1,11,33,"FV_2_1_11_33","FV_2_1_11","Live",1998,2019,42.467527025,6.16666666666667,48.8607686728571,8.58951237913154,17.3492104453194
"1990","FV",2,1,11,35,"FV_2_1_11_35","FV_2_1_11","Live",1998,2019,42.467527025,6.7,48.8607686728571,8.58951237913154,17.3492104453194
"1991","FV",2,1,11,37,"FV_2_1_11_37","FV_2_1_11","Live",1998,2019,42.467527025,37.3666666666667,48.8607686728571,8.58951237913154,17.3492104453194
"1992","FV",2,1,11,38,"FV_2_1_11_38","FV_2_1_11","Live",1998,2011,41.64237924,16,48.9949238569231,8.58951237913154,17.3492104453194
"1993","FV",2,1,11,39,"FV_2_1_11_39","FV_2_1_11","Live",1998,2019,42.467527025,9.93333333333333,48.8607686728571,8.58951237913154,17.3492104453194
"1994","FV",2,1,11,40,"FV_2_1_11_40","FV_2_1_11","Live",1998,2019,42.467527025,36.2666666666667,48.8607686728571,8.58951237913154,17.3492104453194
"1995","FV",2,1,11,41,"FV_2_1_11_41","FV_2_1_11","Live",1998,2019,42.467527025,29.7333333333333,48.8607686728571,8.58951237913154,17.3492104453194
"1996","FV",2,1,12,1,"FV_2_1_12_1","FV_2_1_12","Live",1998,2019,25.6086215,8.46666666666667,47.3916423714286,8.58951237913154,17.4689933773971
"1997","FV",2,1,12,3,"FV_2_1_12_3","FV_2_1_12","Live",1998,2019,25.6086215,40,47.3916423714286,8.58951237913154,17.4689933773971
"1998","FV",2,1,12,4,"FV_2_1_12_4","FV_2_1_12","Dead",1998,2006,33.481071855,1,48.38647959125,8.58951237913154,17.4689933773971
"1999","FV",2,1,12,5,"FV_2_1_12_5","FV_2_1_12","Live",1998,2019,25.6086215,25.0666666666667,47.3916423714286,8.58951237913154,17.4689933773971
"2000","FV",2,1,12,6,"FV_2_1_12_6","FV_2_1_12","Live",1998,2019,25.6086215,7.3,47.3916423714286,8.58951237913154,17.4689933773971
"2001","FV",2,1,12,7,"FV_2_1_12_7","FV_2_1_12","Live",1998,2019,25.6086215,34.1333333333333,47.3916423714286,8.58951237913154,17.4689933773971
"2002","FV",2,1,12,8,"FV_2_1_12_8","FV_2_1_12","Live",1998,2019,25.6086215,25.2333333333333,47.3916423714286,8.58951237913154,17.4689933773971
"2003","FV",2,1,12,10,"FV_2_1_12_10","FV_2_1_12","Live",1998,2019,25.6086215,63.3,47.3916423714286,8.58951237913154,17.4689933773971
"2004","FV",2,1,12,12,"FV_2_1_12_12","FV_2_1_12","Live",1998,2006,33.481071855,73.3,48.38647959125,8.58951237913154,17.4689933773971
"2005","FV",2,1,12,16,"FV_2_1_12_16","FV_2_1_12","Live",2011,2019,16.65821619,1.1,46.598214285,7.65540871615462,57.6286101977419
"2006","FV",2,1,12,17,"FV_2_1_12_17","FV_2_1_12","Live",2011,2019,16.65821619,3.6,46.598214285,7.65540871615462,57.6286101977419
"2007","FV",2,1,12,18,"FV_2_1_12_18","FV_2_1_12","Live",2011,2019,16.65821619,2.1,46.598214285,7.65540871615462,57.6286101977419
"2008","FV",2,1,12,19,"FV_2_1_12_19","FV_2_1_12","Live",2011,2019,16.65821619,1.7,46.598214285,7.65540871615462,57.6286101977419
"2009","FV",2,1,12,21,"FV_2_1_12_21","FV_2_1_12","Live",2011,2019,16.65821619,2.2,46.598214285,7.65540871615462,57.6286101977419
"2010","FV",2,1,12,22,"FV_2_1_12_22","FV_2_1_12","Live",2011,2019,16.65821619,1.1,46.598214285,7.65540871615462,57.6286101977419
"2011","FV",2,1,12,23,"FV_2_1_12_23","FV_2_1_12","Live",2011,2019,16.65821619,1.1,46.598214285,7.65540871615462,57.6286101977419
"2012","FV",2,1,13,1,"FV_2_1_13_1","FV_2_1_13","Live",1998,2019,47.047600215,6.7,61.1595358957143,8.58951237913154,17.7404497507166
"2013","FV",2,1,13,2,"FV_2_1_13_2","FV_2_1_13","Live",1998,2019,47.047600215,25.2,61.1595358957143,8.58951237913154,17.7404497507166
"2014","FV",2,1,13,3,"FV_2_1_13_3","FV_2_1_13","Live",1998,2019,47.047600215,38.3666666666667,61.1595358957143,8.58951237913154,17.7404497507166
"2015","FV",2,1,13,4,"FV_2_1_13_4","FV_2_1_13","Live",1998,2019,47.047600215,35.2333333333333,61.1595358957143,8.58951237913154,17.7404497507166
