"","Nest_ID","Visit_date","No_eggs","No_young","Stage","Year_located","Project_ID","Transect_ID","Transect_ID2","Trt_cat","Fate","UTM_datum_zone","UTM_N","UTM_E","Nest_Ht","Tree_sp","Orientation","cosOrientation","Initiation_date","Init_day","NoFL_uncert","NoFL_cert","Trees_2550","Trees_50","pPIPO","Fate_cat","Peeped","Duration","Julian_end","Julian_start","a1000_areamn2","a1000_areaam2","a1000_areacv2","a1000_contag","a1000_pland2","a1000_pland1","a1000_lpi","a1000_lpi1","a1000_lpi2","a1000_np","a1000_np1","a1000_np2","a1000_proxmn2","a1000_Ha","a1000_RxBu","a1000_WFBu","a1000_PBu"
"900","EMMAOR_NWOLFC1-01A_2019","2019-06-12",3,3,"N",2019,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4880001.914,366985.59,3.2,"PIPO",154,-0.898794046299167,2019-05-22,142,3,NA,41.6666666666667,5,0.125,"success",1,20,"163","157",0.998276,28.1140003,521.177002,10.6569996,28.3073997,34.8782997,25.5499992,25.5499992,15.4590998,153,66,87,43.0797997,0,0,0,0
"901","EMMAOR_NWOLFC1-01A_2019","2019-06-18",1,3,"N",2019,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4880001.914,366985.59,3.2,"PIPO",154,-0.898794046299167,2019-05-22,142,3,NA,41.6666666666667,5,0.125,"success",1,9,"169","163",0.998276,28.1140003,521.177002,10.6569996,28.3073997,34.8782997,25.5499992,25.5499992,15.4590998,153,66,87,43.0797997,0,0,0,0
"902","EMMAOR_NWOLFC1-01A_2019","2019-06-27",999,999,"N",2019,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4880001.914,366985.59,3.2,"PIPO",154,-0.898794046299167,2019-05-22,142,3,NA,41.6666666666667,5,0.125,"success",0,9,"178","169",0.998276,28.1140003,521.177002,10.6569996,28.3073997,34.8782997,25.5499992,25.5499992,15.4590998,153,66,87,43.0797997,0,0,0,0
"903","EMMAOR_NWOLFC1-01A_2019","2019-07-03",0,3,"N",2019,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4880001.914,366985.59,3.2,"PIPO",154,-0.898794046299167,2019-05-22,142,3,NA,41.6666666666667,5,0.125,"success",1,5,"184","178",0.998276,28.1140003,521.177002,10.6569996,28.3073997,34.8782997,25.5499992,25.5499992,15.4590998,153,66,87,43.0797997,0,0,0,0
"904","EMMAOR_NWOLFC1-01A_2019","2019-07-09",0,0,"F",2019,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4880001.914,366985.59,3.2,"PIPO",154,-0.898794046299167,2019-05-22,142,3,NA,41.6666666666667,5,0.125,"success",1,10,"190","184",0.998276,28.1140003,521.177002,10.6569996,28.3073997,34.8782997,25.5499992,25.5499992,15.4590998,153,66,87,43.0797997,0,0,0,0
"905","EMMAOR_NWOLFC1-03A_2015","2015-06-16",4,1,"N",2015,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879188.367,367281.861,5.1,"JUOC",266,-0.0697564737441256,2015-05-28,148,3,NA,33.3333333333333,17.5,0.181818181818182,"success",1,50,"167",NA,0.481818,8.7551298,414.3789978,11.2033997,15.5471001,30.0088005,23.4673004,23.4673004,5.2801399,153,54,99,12.3739004,0,0,0,0
"906","EMMAOR_NWOLFC1-03A_2015","2015-06-22",1,3,"N",2015,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879188.367,367281.861,5.1,"JUOC",266,-0.0697564737441256,2015-05-28,148,3,NA,33.3333333333333,17.5,0.181818181818182,"success",1,7,"173","167",0.481818,8.7551298,414.3789978,11.2033997,15.5471001,30.0088005,23.4673004,23.4673004,5.2801399,153,54,99,12.3739004,0,0,0,0
"907","EMMAOR_NWOLFC1-03A_2015","2015-06-30",0,3,"N",2015,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879188.367,367281.861,5.1,"JUOC",266,-0.0697564737441256,2015-05-28,148,3,NA,33.3333333333333,17.5,0.181818181818182,"success",1,5,"181","173",0.481818,8.7551298,414.3789978,11.2033997,15.5471001,30.0088005,23.4673004,23.4673004,5.2801399,153,54,99,12.3739004,0,0,0,0
"908","EMMAOR_NWOLFC1-03A_2015","2015-07-07",999,999,"N",2015,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879188.367,367281.861,5.1,"JUOC",266,-0.0697564737441256,2015-05-28,148,3,NA,33.3333333333333,17.5,0.181818181818182,"success",0,28,"188","181",0.481818,8.7551298,414.3789978,11.2033997,15.5471001,30.0088005,23.4673004,23.4673004,5.2801399,153,54,99,12.3739004,0,0,0,0
"909","EMMAOR_NWOLFC1-03A_2015","2015-07-10",999,999,"N",2015,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879188.367,367281.861,5.1,"JUOC",266,-0.0697564737441256,2015-05-28,148,3,NA,33.3333333333333,17.5,0.181818181818182,"success",0,48,"191","188",0.481818,8.7551298,414.3789978,11.2033997,15.5471001,30.0088005,23.4673004,23.4673004,5.2801399,153,54,99,12.3739004,0,0,0,0
"910","EMMAOR_NWOLFC1-03A_2015","2015-07-13",999,999,"F",2015,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879188.367,367281.861,5.1,"JUOC",266,-0.0697564737441256,2015-05-28,148,3,NA,33.3333333333333,17.5,0.181818181818182,"success",0,16,"194","191",0.481818,8.7551298,414.3789978,11.2033997,15.5471001,30.0088005,23.4673004,23.4673004,5.2801399,153,54,99,12.3739004,0,0,0,0
"911","EMMAOR_NWOLFC1-03A_2016","2016-06-27",999,999,"N",2016,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879557.212,367317.396,5.1,"PIPO",162,-0.951056516295154,2016-05-28,149,3,NA,33.3333333333333,22.5,0.714285714285714,"success",0,10,"179",NA,0.879775,28.7978992,563.322998,8.8896399,25.5207005,30.5660992,22.9393005,22.9393005,14.8724003,157,68,89,36.493,0,0,0,0
"912","EMMAOR_NWOLFC1-03A_2016","2016-06-29",0,2,"N",2016,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879557.212,367317.396,5.1,"PIPO",162,-0.951056516295154,2016-05-28,149,3,NA,33.3333333333333,22.5,0.714285714285714,"success",1,40,"181","179",0.879775,28.7978992,563.322998,8.8896399,25.5207005,30.5660992,22.9393005,22.9393005,14.8724003,157,68,89,36.493,0,0,0,0
"913","EMMAOR_NWOLFC1-03A_2016","2016-07-05",0,2,"N",2016,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879557.212,367317.396,5.1,"PIPO",162,-0.951056516295154,2016-05-28,149,3,NA,33.3333333333333,22.5,0.714285714285714,"success",1,25,"187","181",0.879775,28.7978992,563.322998,8.8896399,25.5207005,30.5660992,22.9393005,22.9393005,14.8724003,157,68,89,36.493,0,0,0,0
"914","EMMAOR_NWOLFC1-03A_2016","2016-07-07",0,3,"N",2016,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879557.212,367317.396,5.1,"PIPO",162,-0.951056516295154,2016-05-28,149,3,NA,33.3333333333333,22.5,0.714285714285714,"success",1,20,"189","187",0.879775,28.7978992,563.322998,8.8896399,25.5207005,30.5660992,22.9393005,22.9393005,14.8724003,157,68,89,36.493,0,0,0,0
"915","EMMAOR_NWOLFC1-03A_2016","2016-07-12",0,0,"F",2016,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879557.212,367317.396,5.1,"PIPO",162,-0.951056516295154,2016-05-28,149,3,NA,33.3333333333333,22.5,0.714285714285714,"success",1,15,"194","189",0.879775,28.7978992,563.322998,8.8896399,25.5207005,30.5660992,22.9393005,22.9393005,14.8724003,157,68,89,36.493,0,0,0,0
"916","EMMAOR_NWOLFC1-03A_2019","2019-06-18",0,4,"N",2019,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879574.644,367147.885,2.4,"PIPO",111,-0.3583679495453,2019-05-28,148,4,NA,50,0,0.571428571428571,"success",1,15,"169",NA,0.80234,30.4080009,607.4459839,9.2994604,24.5820007,31.3582001,25.2567005,25.2567005,15.1070995,158,64,94,39.1517982,0,0,0,0
"917","EMMAOR_NWOLFC1-03A_2019","2019-06-27",999,999,"N",2019,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879574.644,367147.885,2.4,"PIPO",111,-0.3583679495453,2019-05-28,148,4,NA,50,0,0.571428571428571,"success",0,5,"178","169",0.80234,30.4080009,607.4459839,9.2994604,24.5820007,31.3582001,25.2567005,25.2567005,15.1070995,158,64,94,39.1517982,0,0,0,0
"918","EMMAOR_NWOLFC1-03A_2019","2019-07-09",0,1,"N",2019,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879574.644,367147.885,2.4,"PIPO",111,-0.3583679495453,2019-05-28,148,4,NA,50,0,0.571428571428571,"success",1,20,"190","178",0.80234,30.4080009,607.4459839,9.2994604,24.5820007,31.3582001,25.2567005,25.2567005,15.1070995,158,64,94,39.1517982,0,0,0,0
"919","EMMAOR_NWOLFC1-03A_2019","2019-07-11",0,0,"F",2019,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879574.644,367147.885,2.4,"PIPO",111,-0.3583679495453,2019-05-28,148,4,NA,50,0,0.571428571428571,"success",1,5,"192","190",0.80234,30.4080009,607.4459839,9.2994604,24.5820007,31.3582001,25.2567005,25.2567005,15.1070995,158,64,94,39.1517982,0,0,0,0
"920","EMMAOR_NWOLFC1-07A_2015","2015-06-03",999,999,"I",2015,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879271.611,368392.155,3.1,"JUOC",295,0.4226182617407,2015-05-25,145,3,NA,0,5,0,"success",0,27,"154",NA,0.772597,11.7553997,377.0339966,16.7716999,19.3899002,41.9477997,26.6646996,26.6646996,7.4801998,138,61,77,10.4024,0,0,0,0
"921","EMMAOR_NWOLFC1-07A_2015","2015-06-04",4,0,"I",2015,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879271.611,368392.155,3.1,"JUOC",295,0.4226182617407,2015-05-25,145,3,NA,0,5,0,"success",1,8,"155","154",0.772597,11.7553997,377.0339966,16.7716999,19.3899002,41.9477997,26.6646996,26.6646996,7.4801998,138,61,77,10.4024,0,0,0,0
"922","EMMAOR_NWOLFC1-07A_2015","2015-06-22",0,3,"N",2015,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879271.611,368392.155,3.1,"JUOC",295,0.4226182617407,2015-05-25,145,3,NA,0,5,0,"success",1,4,"173","155",0.772597,11.7553997,377.0339966,16.7716999,19.3899002,41.9477997,26.6646996,26.6646996,7.4801998,138,61,77,10.4024,0,0,0,0
"923","EMMAOR_NWOLFC1-07A_2015","2015-06-30",0,3,"N",2015,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879271.611,368392.155,3.1,"JUOC",295,0.4226182617407,2015-05-25,145,3,NA,0,5,0,"success",1,4,"181","173",0.772597,11.7553997,377.0339966,16.7716999,19.3899002,41.9477997,26.6646996,26.6646996,7.4801998,138,61,77,10.4024,0,0,0,0
"924","EMMAOR_NWOLFC1-07A_2015","2015-07-07",999,999,"F",2015,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879271.611,368392.155,3.1,"JUOC",295,0.4226182617407,2015-05-25,145,3,NA,0,5,0,"success",0,13,"188","181",0.772597,11.7553997,377.0339966,16.7716999,19.3899002,41.9477997,26.6646996,26.6646996,7.4801998,138,61,77,10.4024,0,0,0,0
"925","EMMAOR_NWOLFC1-07A_2017","2017-06-19",1,2,"N",2017,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879271.611,368392.155,3.1,"JUOC",295,0.4226182617407,2017-05-18,138,1,NA,0,5,0,"success",1,20,"170",NA,0.772597,11.7553997,377.0339966,16.7716999,19.3899002,41.9477997,26.6646996,26.6646996,7.4801998,138,61,77,10.4024,0,0,0,0
"926","EMMAOR_NWOLFC1-07A_2017","2017-06-27",0,1,"N",2017,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879271.611,368392.155,3.1,"JUOC",295,0.4226182617407,2017-05-18,138,1,NA,0,5,0,"success",1,20,"178","170",0.772597,11.7553997,377.0339966,16.7716999,19.3899002,41.9477997,26.6646996,26.6646996,7.4801998,138,61,77,10.4024,0,0,0,0
"927","EMMAOR_NWOLFC1-07A_2017","2017-07-05",0,0,"F",2017,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",1,"NAD83 11N",4879271.611,368392.155,3.1,"JUOC",295,0.4226182617407,2017-05-18,138,1,NA,0,5,0,"success",1,10,"186","178",0.772597,11.7553997,377.0339966,16.7716999,19.3899002,41.9477997,26.6646996,26.6646996,7.4801998,138,61,77,10.4024,0,0,0,0
"928","EMMAOR_NWOLFC1-08A_2019","2019-06-18",0,3,"N",2019,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",9,"NAD83 11N",4879054.458,368660.357,3.5,"JUOC",40,0.766044443118978,2019-05-17,137,0,0,75,25,0.263157894736842,"failure",1,36,"169",NA,0.567108,7.7663298,356.2950134,23.5477009,15.3416996,44.7345009,29.3048,29.3048,5.72015,131,48,83,6.8281598,0,0,0,0
"929","EMMAOR_NWOLFC1-08A_2019","2019-06-26",0,0,"N",2019,"EMMAOR","EMMAOR_WOLFC1","EMMAOR_WOLFC1","U",9,"NAD83 11N",4879054.458,368660.357,3.5,"JUOC",40,0.766044443118978,2019-05-17,137,0,0,75,25,0.263157894736842,"failure",1,14,"177","169",0.567108,7.7663298,356.2950134,23.5477009,15.3416996,44.7345009,29.3048,29.3048,5.72015,131,48,83,6.8281598,0,0,0,0
"930","EMMAOR_NWOLFC2-01A_2017","2017-06-28",999,999,"N",2017,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4878029.842,369744.386,3,"JUOC",106,-0.275637355816999,2017-05-23,143,3,NA,66.6666666666667,2.5,0.444444444444444,"success",0,30,"179",NA,1.5189199,69.3992004,668.5040283,15.8332996,32.1795006,33.2061996,26.9580994,9.6215897,26.9580994,128,63,65,43.8353004,0,0,0,0
"931","EMMAOR_NWOLFC2-01A_2017","2017-06-29",0,3,"N",2017,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4878029.842,369744.386,3,"JUOC",106,-0.275637355816999,2017-05-23,143,3,NA,66.6666666666667,2.5,0.444444444444444,"success",1,20,"180","179",1.5189199,69.3992004,668.5040283,15.8332996,32.1795006,33.2061996,26.9580994,9.6215897,26.9580994,128,63,65,43.8353004,0,0,0,0
"932","EMMAOR_NWOLFC2-01A_2017","2017-07-06",0,0,"F",2017,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4878029.842,369744.386,3,"JUOC",106,-0.275637355816999,2017-05-23,143,3,NA,66.6666666666667,2.5,0.444444444444444,"success",1,10,"187","180",1.5189199,69.3992004,668.5040283,15.8332996,32.1795006,33.2061996,26.9580994,9.6215897,26.9580994,128,63,65,43.8353004,0,0,0,0
"933","EMMAOR_NWOLFC2-02A_2015","2015-06-24",999,999,"N",2015,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4877733.656,369893.774,9,"JUOC",173,-0.992546151641322,2015-05-28,148,1,NA,8.33333333333333,27.5,0.5,"success",0,7,"175",NA,2.0536399,85.2910004,636.6450195,15.9289999,36.8143005,32.5315018,31.9741993,7.4215298,31.9741993,125,70,55,50.0219994,0,0,0,0
"934","EMMAOR_NWOLFC2-02A_2015","2015-06-30",999,999,"N",2015,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4877733.656,369893.774,9,"JUOC",173,-0.992546151641322,2015-05-28,148,1,NA,8.33333333333333,27.5,0.5,"success",0,55,"181","175",2.0536399,85.2910004,636.6450195,15.9289999,36.8143005,32.5315018,31.9741993,7.4215298,31.9741993,125,70,55,50.0219994,0,0,0,0
"935","EMMAOR_NWOLFC2-02A_2015","2015-07-07",999,999,"N",2015,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4877733.656,369893.774,9,"JUOC",173,-0.992546151641322,2015-05-28,148,1,NA,8.33333333333333,27.5,0.5,"success",0,21,"188","181",2.0536399,85.2910004,636.6450195,15.9289999,36.8143005,32.5315018,31.9741993,7.4215298,31.9741993,125,70,55,50.0219994,0,0,0,0
"936","EMMAOR_NWOLFC2-02A_2015","2015-07-13",999,999,"F",2015,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4877733.656,369893.774,9,"JUOC",173,-0.992546151641322,2015-05-28,148,1,NA,8.33333333333333,27.5,0.5,"success",0,17,"194","188",2.0536399,85.2910004,636.6450195,15.9289999,36.8143005,32.5315018,31.9741993,7.4215298,31.9741993,125,70,55,50.0219994,0,0,0,0
"937","EMMAOR_NWOLFC2-03A_2016","2016-07-07",0,1,"N",2016,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4877554.946,369554.94,1.5,"JUOC",99,-0.156434465040231,2016-05-30,151,1,NA,66.6666666666667,15,0.133333333333333,"success",1,15,"189",NA,1.0666699,22.0643997,443.6820068,14.2631998,28.1608009,37.283699,13.2589998,9.70959,13.2589998,147,66,81,16.0261993,0,0,0,0
"938","EMMAOR_NWOLFC2-03A_2016","2016-07-12",0,0,"F",2016,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4877554.946,369554.94,1.5,"JUOC",99,-0.156434465040231,2016-05-30,151,1,NA,66.6666666666667,15,0.133333333333333,"success",1,10,"194","189",1.0666699,22.0643997,443.6820068,14.2631998,28.1608009,37.283699,13.2589998,9.70959,13.2589998,147,66,81,16.0261993,0,0,0,0
"939","EMMAOR_NWOLFC2-08A_2017","2017-06-28",999,999,"N",2017,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4876099.555,370192.842,4.1,"JUOC",330,0.866025403784438,2017-05-21,141,1,NA,25,12.5,0,"success",0,35,"179",NA,0.738659,3.4549,191.7619934,17.6772003,19.7418995,45.9371986,41.6837997,41.6837997,2.4347301,122,40,82,10.5255003,3.75477,0,0,0
"940","EMMAOR_NWOLFC2-08A_2017","2017-06-29",0,1,"N",2017,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4876099.555,370192.842,4.1,"JUOC",330,0.866025403784438,2017-05-21,141,1,NA,25,12.5,0,"success",1,10,"180","179",0.738659,3.4549,191.7619934,17.6772003,19.7418995,45.9371986,41.6837997,41.6837997,2.4347301,122,40,82,10.5255003,3.75477,0,0,0
"941","EMMAOR_NWOLFC2-08A_2017","2017-07-06",0,0,"F",2017,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4876099.555,370192.842,4.1,"JUOC",330,0.866025403784438,2017-05-21,141,1,NA,25,12.5,0,"success",1,5,"187","180",0.738659,3.4549,191.7619934,17.6772003,19.7418995,45.9371986,41.6837997,41.6837997,2.4347301,122,40,82,10.5255003,3.75477,0,0,0
"942","EMMAOR_NWOLFC2-09A_2015","2015-06-22",0,3,"N",2015,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4875925.514,370090.691,1.8,"JUOC",251,-0.325568154457157,2015-06-01,152,3,NA,25,25,0.285714285714286,"success",1,2,"173","169",0.816164,3.52931,182.3249969,17.8619995,19.4192009,45.6146011,38.1049995,38.1049995,2.4934001,111,38,73,10.8727999,0,0,0,0
"943","EMMAOR_NWOLFC2-09A_2015","2015-07-07",999,999,"N",2015,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4875925.514,370090.691,1.8,"JUOC",251,-0.325568154457157,2015-06-01,152,3,NA,25,25,0.285714285714286,"success",0,42,"188","173",0.816164,3.52931,182.3249969,17.8619995,19.4192009,45.6146011,38.1049995,38.1049995,2.4934001,111,38,73,10.8727999,0,0,0,0
"944","EMMAOR_NWOLFC2-09A_2015","2015-07-13",999,999,"N",2015,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4875925.514,370090.691,1.8,"JUOC",251,-0.325568154457157,2015-06-01,152,3,NA,25,25,0.285714285714286,"success",0,30,"194","188",0.816164,3.52931,182.3249969,17.8619995,19.4192009,45.6146011,38.1049995,38.1049995,2.4934001,111,38,73,10.8727999,0,0,0,0
"945","EMMAOR_NWOLFC2-09A_2016","2016-06-27",0,1,"N",2016,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4876044.094,370113.169,2,"JUOC",216,-0.809016994374948,2016-05-27,148,1,NA,75,22.5,0,"success",1,20,"179",NA,0.772405,3.57743,190.5659943,17.3519993,19.8885002,46.142601,37.4889984,37.4889984,2.6107399,117,38,79,11.3031998,0,0,0,0
"946","EMMAOR_NWOLFC2-09A_2016","2016-06-29",0,1,"N",2016,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4876044.094,370113.169,2,"JUOC",216,-0.809016994374948,2016-05-27,148,1,NA,75,22.5,0,"success",1,30,"181","179",0.772405,3.57743,190.5659943,17.3519993,19.8885002,46.142601,37.4889984,37.4889984,2.6107399,117,38,79,11.3031998,0,0,0,0
"947","EMMAOR_NWOLFC2-09A_2016","2016-07-05",0,1,"N",2016,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4876044.094,370113.169,2,"JUOC",216,-0.809016994374948,2016-05-27,148,1,NA,75,22.5,0,"success",1,30,"187","181",0.772405,3.57743,190.5659943,17.3519993,19.8885002,46.142601,37.4889984,37.4889984,2.6107399,117,38,79,11.3031998,0,0,0,0
"948","EMMAOR_NWOLFC2-09A_2016","2016-07-07",0,0,"F",2016,"EMMAOR","EMMAOR_WOLFC2","EMMAOR_WOLFC2","U",1,"NAD83 11N",4876044.094,370113.169,2,"JUOC",216,-0.809016994374948,2016-05-27,148,1,NA,75,22.5,0,"success",1,20,"189","187",0.772405,3.57743,190.5659943,17.3519993,19.8885002,46.142601,37.4889984,37.4889984,2.6107399,117,38,79,11.3031998,0,0,0,0
"949","EMMAOR_NWOLFTA3-09A_2017","2017-07-06",0,3,"N",2017,"EMMAOR","EMMAOR_WOLFTA3","EMMAOR_WOLFTA3","U",1,"NAD83 11N",4884300.744,359165.343,0.75,"PIPO",100,-0.17364817766693,2017-06-02,153,3,NA,108.333333333333,27.5,0.375,"success",1,30,"187",NA,5.7327299,108.3219986,423.0280151,57.8713989,61.6603012,6.8641801,45.7025986,0.909358,45.7025986,78,45,33,164.576004,0,0,0,0
"950","EMMAOR_NWOLFTA3-09A_2017","2017-07-12",0,3,"N",2017,"EMMAOR","EMMAOR_WOLFTA3","EMMAOR_WOLFTA3","U",1,"NAD83 11N",4884300.744,359165.343,0.75,"PIPO",100,-0.17364817766693,2017-06-02,153,3,NA,108.333333333333,27.5,0.375,"success",1,28,"193","187",5.7327299,108.3219986,423.0280151,57.8713989,61.6603012,6.8641801,45.7025986,0.909358,45.7025986,78,45,33,164.576004,0,0,0,0
"951","EMMAOR_NWOLFTA3-09A_2017","2017-07-18",0,0,"F",2017,"EMMAOR","EMMAOR_WOLFTA3","EMMAOR_WOLFTA3","U",1,"NAD83 11N",4884300.744,359165.343,0.75,"PIPO",100,-0.17364817766693,2017-06-02,153,3,NA,108.333333333333,27.5,0.375,"success",1,10,"199","193",5.7327299,108.3219986,423.0280151,57.8713989,61.6603012,6.8641801,45.7025986,0.909358,45.7025986,78,45,33,164.576004,0,0,0,0
"952","EMMAOR_NWOLFTB1-06A_2015","2015-05-19",999,999,"E",2015,"EMMAOR","EMMAOR_WOLFTB1","EMMAOR_WOLFTB1","H",9,"NAD83 11N",4884957.844,364828.718,1.75,"PSME",159,-0.933580426497202,2015-06-01,152,0,0,16.6666666666667,12.5,0.571428571428571,"failure",0,36,"139",NA,12.1499996,184.8150024,376.9769897,30.9796009,63.3616982,30.3607998,61.7775993,13.0537004,61.7775993,48,32,16,283.1839905,8.7415705,0,0,0
"953","EMMAOR_NWOLFTB1-06A_2015","2015-06-01",999,999,"L",2015,"EMMAOR","EMMAOR_WOLFTB1","EMMAOR_WOLFTB1","H",9,"NAD83 11N",4884957.844,364828.718,1.75,"PSME",159,-0.933580426497202,2015-06-01,152,0,0,16.6666666666667,12.5,0.571428571428571,"failure",0,1,"152","139",12.1499996,184.8150024,376.9769897,30.9796009,63.3616982,30.3607998,61.7775993,13.0537004,61.7775993,48,32,16,283.1839905,8.7415705,0,0,0
"954","EMMAOR_NWOLFTB1-06A_2015","2015-06-04",3,0,"L",2015,"EMMAOR","EMMAOR_WOLFTB1","EMMAOR_WOLFTB1","H",9,"NAD83 11N",4884957.844,364828.718,1.75,"PSME",159,-0.933580426497202,2015-06-01,152,0,0,16.6666666666667,12.5,0.571428571428571,"failure",1,1,"155","152",12.1499996,184.8150024,376.9769897,30.9796009,63.3616982,30.3607998,61.7775993,13.0537004,61.7775993,48,32,16,283.1839905,8.7415705,0,0,0
"955","EMMAOR_NWOLFTB1-06A_2015","2015-06-22",0,4,"N",2015,"EMMAOR","EMMAOR_WOLFTB1","EMMAOR_WOLFTB1","H",9,"NAD83 11N",4884957.844,364828.718,1.75,"PSME",159,-0.933580426497202,2015-06-01,152,0,0,16.6666666666667,12.5,0.571428571428571,"failure",1,2,"173","155",12.1499996,184.8150024,376.9769897,30.9796009,63.3616982,30.3607998,61.7775993,13.0537004,61.7775993,48,32,16,283.1839905,8.7415705,0,0,0
"956","EMMAOR_NWOLFTB1-06A_2015","2015-06-29",999,999,"N",2015,"EMMAOR","EMMAOR_WOLFTB1","EMMAOR_WOLFTB1","H",9,"NAD83 11N",4884957.844,364828.718,1.75,"PSME",159,-0.933580426497202,2015-06-01,152,0,0,16.6666666666667,12.5,0.571428571428571,"failure",0,20,"180","173",12.1499996,184.8150024,376.9769897,30.9796009,63.3616982,30.3607998,61.7775993,13.0537004,61.7775993,48,32,16,283.1839905,8.7415705,0,0,0
"957","EMMAOR_NWOLFTB1-06A_2015","2015-07-02",0,0,"N",2015,"EMMAOR","EMMAOR_WOLFTB1","EMMAOR_WOLFTB1","H",9,"NAD83 11N",4884957.844,364828.718,1.75,"PSME",159,-0.933580426497202,2015-06-01,152,0,0,16.6666666666667,12.5,0.571428571428571,"failure",1,5,"183","180",12.1499996,184.8150024,376.9769897,30.9796009,63.3616982,30.3607998,61.7775993,13.0537004,61.7775993,48,32,16,283.1839905,8.7415705,0,0,0
