"Card_number","Site_transect","Site","Transect","Side","Year_tagged","Observer","Depth_ft","Shore_dist_m","Distance_m","Max_Diam_1_cm","X_coordinates_m","Y_coordinates_m","Visit_ID","Visit_Date","Stipe_num","Presence","Visit_interval","prev_Stipes","Month","Year","prev_Visit_Date","sst_mean","wave_h_mean_cm","wave_p_mean","Substrate_Code","max_slope"
1870,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",30.196,484.52,175,25,236363.2893,3810763.498,"R0","2015-08-29",8,1,0,NA,8,2015,NA,NA,NA,NA,"B",1
1870,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",30.196,484.52,175,25,236363.2893,3810763.498,"R1","2015-12-16",NA,0,1,8,12,2015,"2015-08-29",19.8846788990826,62.5321100917431,2.50509280210962,"B",1
1872,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",30.196,483.52,176,25,236363.6856,3810764.416,"R0","2015-08-29",8,1,0,NA,8,2015,NA,NA,NA,NA,"B",1
1872,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",30.196,483.52,176,25,236363.6856,3810764.416,"R1","2015-12-16",8,1,1,8,12,2015,"2015-08-29",19.8846788990826,62.5321100917431,2.50509280210962,"B",1
1872,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",30.196,483.52,176,25,236363.6856,3810764.416,"R3","2016-06-21",0,1,2,8,6,2016,"2015-12-16",14.9807978723404,73.2074468085106,3.91358326372575,"B",1
1872,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",30.196,483.52,176,25,236363.6856,3810764.416,"R4","2016-08-16",NA,0,3,0,8,2016,"2016-06-21",18.8876785714286,55.6071428571429,1.49380664503323,"B",1
1873,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",26.1402,433.52,226,45,236383.5025,3810810.322,"R0","2015-08-28",39,1,0,NA,8,2015,NA,NA,NA,NA,"B",0
1873,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",26.1402,433.52,226,45,236383.5025,3810810.322,"R1","2015-12-17",NA,0,1,39,12,2015,"2015-08-28",19.8694594594595,62.3153153153153,2.49264613547269,"B",0
1874,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",26.196,432.52,227,40,236383.8989,3810811.24,"R0","2015-08-29",21,1,0,NA,8,2015,NA,NA,NA,NA,"B",0
1874,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",26.196,432.52,227,40,236383.8989,3810811.24,"R1","2015-12-17",28,1,1,21,12,2015,"2015-08-29",19.8539090909091,62.4727272727273,2.50266438239666,"B",0
1874,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",26.196,432.52,227,40,236383.8989,3810811.24,"R2","2016-03-31",0,1,2,28,3,2016,"2015-12-17",15.0446666666667,83.2952380952381,5.38123073084215,"B",0
1874,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",26.196,432.52,227,40,236383.8989,3810811.24,"R3","2016-06-21",0,1,3,0,6,2016,"2016-03-31",14.880487804878,60.5,2.05471292936988,"B",0
1874,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",26.196,432.52,227,40,236383.8989,3810811.24,"R4","2016-08-16",NA,0,4,0,8,2016,"2016-06-21",18.8876785714286,55.6071428571429,1.49380664503323,"B",0
1875,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",20.1402,371.52,288,24,236408.0755,3810867.244,"R0","2015-08-28",20,1,0,NA,8,2015,NA,NA,NA,NA,"B",NA
1875,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",20.1402,371.52,288,24,236408.0755,3810867.244,"R1","2015-12-17",NA,0,1,20,12,2015,"2015-08-28",19.8694594594595,62.3153153153153,2.49264613547269,"B",NA
1877,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",27.1402,443.52,216,21,236379.5391,3810801.141,"R0","2015-08-28",8,1,0,NA,8,2015,NA,NA,NA,NA,"B",0
1877,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",27.1402,443.52,216,21,236379.5391,3810801.141,"R1","2015-12-16",NA,0,1,8,12,2015,"2015-08-28",19.9000909090909,62.3727272727273,2.49496140367077,"B",0
1878,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",25.196,422.52,237,40,236387.8622,3810820.421,"R0","2015-08-29",30,1,0,NA,8,2015,NA,NA,NA,NA,"B",1
1878,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",25.196,422.52,237,40,236387.8622,3810820.421,"R1","2015-12-17",10,1,1,30,12,2015,"2015-08-29",19.8539090909091,62.4727272727273,2.50266438239666,"B",1
1878,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",25.196,422.52,237,40,236387.8622,3810820.421,"R2","2016-03-31",NA,0,2,10,3,2016,"2015-12-17",15.0446666666667,83.2952380952381,5.38123073084215,"B",1
1883,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",30.1402,474.52,185,42,236367.2526,3810772.679,"R0","2015-08-28",9,1,0,NA,8,2015,NA,NA,NA,NA,"B",1
1883,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",30.1402,474.52,185,42,236367.2526,3810772.679,"R1","2015-12-16",11,1,1,9,12,2015,"2015-08-28",19.9000909090909,62.3727272727273,2.49496140367077,"B",1
1883,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",30.1402,474.52,185,42,236367.2526,3810772.679,"R2","2016-03-31",NA,0,2,11,3,2016,"2015-12-16",15.0583962264151,83.0377358490566,5.3515772959633,"B",1
1886,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",18.196,362.52,297,40,236411.6426,3810875.507,"R0","2015-08-29",12,1,0,NA,8,2015,NA,NA,NA,NA,"B",NA
1886,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",18.196,362.52,297,40,236411.6426,3810875.507,"R1","2015-12-17",NA,0,1,12,12,2015,"2015-08-29",19.8539090909091,62.4727272727273,2.50266438239666,"B",NA
1895,"Isla Vista_3","Isla Vista",3,"West",1,"Isaac Scott",30.1192,436.52,223,NA,236382.3135,3810807.567,"R0","2015-08-28",40,1,0,NA,8,2015,NA,NA,NA,NA,"B",1
1895,"Isla Vista_3","Isla Vista",3,"West",1,"Isaac Scott",30.1192,436.52,223,NA,236382.3135,3810807.567,"R1","2015-12-17",34,1,1,40,12,2015,"2015-08-28",19.8694594594595,62.3153153153153,2.49264613547269,"B",1
1895,"Isla Vista_3","Isla Vista",3,"West",1,"Isaac Scott",30.1192,436.52,223,NA,236382.3135,3810807.567,"R2","2016-03-31",10,1,2,34,3,2016,"2015-12-17",15.0446666666667,83.2952380952381,5.38123073084215,"B",1
1895,"Isla Vista_3","Isla Vista",3,"West",1,"Isaac Scott",30.1192,436.52,223,NA,236382.3135,3810807.567,"R3","2016-06-21",21,1,3,10,6,2016,"2016-03-31",14.880487804878,60.5,2.05471292936988,"B",1
1895,"Isla Vista_3","Isla Vista",3,"West",1,"Isaac Scott",30.1192,436.52,223,NA,236382.3135,3810807.567,"R4","2016-08-16",47,1,4,21,8,2016,"2016-06-21",18.8876785714286,55.6071428571429,1.49380664503323,"B",1
1895,"Isla Vista_3","Isla Vista",3,"West",1,"Isaac Scott",30.1192,436.52,223,NA,236382.3135,3810807.567,"R5","2016-11-30",22,1,5,47,11,2016,"2016-08-16",17.7295283018868,56.1698113207547,1.83088210105042,"B",1
1895,"Isla Vista_3","Isla Vista",3,"West",1,"Isaac Scott",30.1192,436.52,223,NA,236382.3135,3810807.567,"R6","2017-03-08",28,1,6,22,3,2017,"2016-11-30",14.1012244897959,56.0204081632653,2.56434557372501,"B",1
1895,"Isla Vista_3","Isla Vista",3,"West",1,"Isaac Scott",30.1192,436.52,223,NA,236382.3135,3810807.567,"R7","2017-06-20",34,1,7,28,6,2017,"2017-03-08",14.1172115384615,55.6538461538462,1.96702285032707,"B",1
1895,"Isla Vista_3","Isla Vista",3,"West",1,"Isaac Scott",30.1192,436.52,223,NA,236382.3135,3810807.567,"R8","2017-10-11",NA,0,8,34,10,2017,"2017-06-20",18.7643362831858,42.6194690265487,0.932078332234644,"B",1
1897,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",21.6317,555.52,104,100,236335.1492,3810698.313,"R0","2015-08-27",6,1,0,NA,8,2015,NA,NA,NA,NA,"B",1
1897,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",21.6317,555.52,104,100,236335.1492,3810698.313,"R1","2015-12-16",29,1,1,6,12,2015,"2015-08-27",19.9147747747748,62.1711711711712,2.48185437434702,"B",1
1897,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",21.6317,555.52,104,100,236335.1492,3810698.313,"R2","2016-03-31",3,1,2,29,3,2016,"2015-12-16",15.0583962264151,83.0377358490566,5.3515772959633,"B",1
1897,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",21.6317,555.52,104,100,236335.1492,3810698.313,"R3","2016-06-21",7,1,3,3,6,2016,"2016-03-31",14.880487804878,60.5,2.05471292936988,"B",1
1897,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",21.6317,555.52,104,100,236335.1492,3810698.313,"R4","2016-08-16",NA,0,4,7,8,2016,"2016-06-21",18.8876785714286,55.6071428571429,1.49380664503323,"B",1
1900,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",45.0037,636.52,23,50,236303.0458,3810623.946,"R0","2015-08-27",17,1,0,NA,8,2015,NA,NA,NA,NA,"B",0
1900,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",45.0037,636.52,23,50,236303.0458,3810623.946,"R1","2015-12-16",24,1,1,17,12,2015,"2015-08-27",19.9147747747748,62.1711711711712,2.48185437434702,"B",0
1900,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",45.0037,636.52,23,50,236303.0458,3810623.946,"R2","2016-03-31",7,1,2,24,3,2016,"2015-12-16",15.0583962264151,83.0377358490566,5.3515772959633,"B",0
1900,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",45.0037,636.52,23,50,236303.0458,3810623.946,"R3","2016-06-21",11,1,3,7,6,2016,"2016-03-31",14.880487804878,60.5,2.05471292936988,"B",0
1900,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",45.0037,636.52,23,50,236303.0458,3810623.946,"R4","2016-08-16",21,1,4,11,8,2016,"2016-06-21",18.8876785714286,55.6071428571429,1.49380664503323,"B",0
1900,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",45.0037,636.52,23,50,236303.0458,3810623.946,"R5","2016-11-30",14,1,5,21,11,2016,"2016-08-16",17.7295283018868,56.1698113207547,1.83088210105042,"B",0
1900,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",45.0037,636.52,23,50,236303.0458,3810623.946,"R6","2017-03-08",NA,0,6,14,3,2017,"2016-11-30",14.1012244897959,56.0204081632653,2.56434557372501,"B",0
1903,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",18.0621,439.52,220,27,236381.1245,3810804.813,"R0","2015-08-28",11,1,0,NA,8,2015,NA,NA,NA,NA,"SS",1
1903,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",18.0621,439.52,220,27,236381.1245,3810804.813,"R1","2015-12-16",11,1,1,11,12,2015,"2015-08-28",19.9000909090909,62.3727272727273,2.49496140367077,"SS",1
1903,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",18.0621,439.52,220,27,236381.1245,3810804.813,"R2","2016-03-31",NA,0,2,11,3,2016,"2015-12-16",15.0583962264151,83.0377358490566,5.3515772959633,"SS",1
1905,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",25.1402,405.52,254,30,236394.6,3810836.029,"R0","2015-08-29",15,1,0,NA,8,2015,NA,NA,NA,NA,"B",0
1905,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",25.1402,405.52,254,30,236394.6,3810836.029,"R1","2015-12-17",12,1,1,15,12,2015,"2015-08-29",19.8539090909091,62.4727272727273,2.50266438239666,"B",0
1905,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",25.1402,405.52,254,30,236394.6,3810836.029,"R2","2016-03-31",NA,0,2,12,3,2016,"2015-12-17",15.0446666666667,83.2952380952381,5.38123073084215,"B",0
1906,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",41.0037,426.52,233,38,236386.2769,3810816.748,"R0","2015-08-28",42,1,0,NA,8,2015,NA,NA,NA,NA,"B",1
1906,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",41.0037,426.52,233,38,236386.2769,3810816.748,"R1","2015-12-17",25,1,1,42,12,2015,"2015-08-28",19.8694594594595,62.3153153153153,2.49264613547269,"B",1
1906,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",41.0037,426.52,233,38,236386.2769,3810816.748,"R2","2016-03-31",NA,0,2,25,3,2016,"2015-12-17",15.0446666666667,83.2952380952381,5.38123073084215,"B",1
1911,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",20.0621,606.52,53,45,236314.9359,3810651.49,"R0","2015-08-27",35,1,0,NA,8,2015,NA,NA,NA,NA,"S",1
1911,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",20.0621,606.52,53,45,236314.9359,3810651.49,"R1","2015-12-16",22,1,1,35,12,2015,"2015-08-27",19.9147747747748,62.1711711711712,2.48185437434702,"S",1
1911,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",20.0621,606.52,53,45,236314.9359,3810651.49,"R2","2016-03-31",15,1,2,22,3,2016,"2015-12-16",15.0583962264151,83.0377358490566,5.3515772959633,"S",1
1911,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",20.0621,606.52,53,45,236314.9359,3810651.49,"R3","2016-06-21",15,1,3,15,6,2016,"2016-03-31",14.880487804878,60.5,2.05471292936988,"S",1
1911,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",20.0621,606.52,53,45,236314.9359,3810651.49,"R4","2016-08-16",19,1,4,15,8,2016,"2016-06-21",18.8876785714286,55.6071428571429,1.49380664503323,"S",1
1911,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",20.0621,606.52,53,45,236314.9359,3810651.49,"R5","2016-11-30",15,1,5,19,11,2016,"2016-08-16",17.7295283018868,56.1698113207547,1.83088210105042,"S",1
1911,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",20.0621,606.52,53,45,236314.9359,3810651.49,"R6","2017-03-08",12,1,6,15,3,2017,"2016-11-30",14.1012244897959,56.0204081632653,2.56434557372501,"S",1
1911,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",20.0621,606.52,53,45,236314.9359,3810651.49,"R7","2017-06-20",23,1,7,12,6,2017,"2017-03-08",14.1172115384615,55.6538461538462,1.96702285032707,"S",1
1911,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",20.0621,606.52,53,45,236314.9359,3810651.49,"R8","2017-10-11",57,1,8,23,10,2017,"2017-06-20",18.7643362831858,42.6194690265487,0.932078332234644,"S",1
1911,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",20.0621,606.52,53,45,236314.9359,3810651.49,"R9","2018-02-02",NA,0,9,57,2,2018,"2017-10-11",16.3168421052632,45.780701754386,1.58386725126172,"S",1
1913,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",31.7491,636.52,23,60,236303.0458,3810623.946,"R0","2015-08-27",26,1,0,NA,8,2015,NA,NA,NA,NA,"B",0
1913,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",31.7491,636.52,23,60,236303.0458,3810623.946,"R1","2015-12-16",21,1,1,26,12,2015,"2015-08-27",19.9147747747748,62.1711711711712,2.48185437434702,"B",0
1913,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",31.7491,636.52,23,60,236303.0458,3810623.946,"R2","2016-03-31",29,1,2,21,3,2016,"2015-12-16",15.0583962264151,83.0377358490566,5.3515772959633,"B",0
1913,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",31.7491,636.52,23,60,236303.0458,3810623.946,"R4","2016-08-16",3,1,3,29,8,2016,"2016-03-31",16.5065942028986,58.5144927536232,1.82709878500139,"B",0
1913,"Isla Vista_3","Isla Vista",3,"West",1,"David Abady",31.7491,636.52,23,60,236303.0458,3810623.946,"R5","2016-11-30",NA,0,4,3,11,2016,"2016-08-16",17.7295283018868,56.1698113207547,1.83088210105042,"B",0
1916,"Isla Vista_3","Isla Vista",3,"West",1,"Isaac Scott",36.7491,483.52,176,20,236363.6856,3810764.416,"R0","2015-08-28",18,1,0,NA,8,2015,NA,NA,NA,NA,"B",1
1916,"Isla Vista_3","Isla Vista",3,"West",1,"Isaac Scott",36.7491,483.52,176,20,236363.6856,3810764.416,"R1","2015-12-16",NA,0,1,18,12,2015,"2015-08-28",19.9000909090909,62.3727272727273,2.49496140367077,"B",1
1918,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",32.1192,373.52,286,40,236407.2828,3810865.408,"R0","2015-08-29",9,1,0,NA,8,2015,NA,NA,NA,NA,"B",NA
1918,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",32.1192,373.52,286,40,236407.2828,3810865.408,"R1","2015-12-17",NA,0,1,9,12,2015,"2015-08-29",19.8539090909091,62.4727272727273,2.50266438239666,"B",NA
1967,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",22.7458,512.52,147,100,236352.1918,3810737.791,"R0","2015-08-27",45,1,0,NA,8,2015,NA,NA,NA,NA,"BO",2
1967,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",22.7458,512.52,147,100,236352.1918,3810737.791,"R1","2015-12-16",17,1,1,45,12,2015,"2015-08-27",19.9147747747748,62.1711711711712,2.48185437434702,"BO",2
1967,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",22.7458,512.52,147,100,236352.1918,3810737.791,"R2","2016-03-31",0,1,2,17,3,2016,"2015-12-16",15.0583962264151,83.0377358490566,5.3515772959633,"BO",2
1967,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",22.7458,512.52,147,100,236352.1918,3810737.791,"R3","2016-06-21",0,1,3,0,6,2016,"2016-03-31",14.880487804878,60.5,2.05471292936988,"BO",2
1967,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",22.7458,512.52,147,100,236352.1918,3810737.791,"R4","2016-08-16",NA,0,4,0,8,2016,"2016-06-21",18.8876785714286,55.6071428571429,1.49380664503323,"BO",2
1970,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",17.5602,518.52,141,50,236349.8137,3810732.283,"R0","2015-08-27",17,1,0,NA,8,2015,NA,NA,NA,NA,"B",0
1970,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",17.5602,518.52,141,50,236349.8137,3810732.283,"R1","2015-12-16",10,1,1,17,12,2015,"2015-08-27",19.9147747747748,62.1711711711712,2.48185437434702,"B",0
1970,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",17.5602,518.52,141,50,236349.8137,3810732.283,"R2","2016-03-31",NA,0,2,10,3,2016,"2015-12-16",15.0583962264151,83.0377358490566,5.3515772959633,"B",0
2047,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",23.0621,464.52,195,48,236371.216,3810781.86,"R0","2015-08-28",21,1,0,NA,8,2015,NA,NA,NA,NA,"B",0
2047,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",23.0621,464.52,195,48,236371.216,3810781.86,"R1","2015-12-16",7,1,1,21,12,2015,"2015-08-28",19.9000909090909,62.3727272727273,2.49496140367077,"B",0
2047,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",23.0621,464.52,195,48,236371.216,3810781.86,"R2","2016-03-31",NA,0,2,7,3,2016,"2015-12-16",15.0583962264151,83.0377358490566,5.3515772959633,"B",0
2074,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",42.3357,547.52,112,77,236338.3199,3810705.658,"R0","2015-08-27",24,1,0,NA,8,2015,NA,NA,NA,NA,"B",0
2074,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",42.3357,547.52,112,77,236338.3199,3810705.658,"R1","2015-12-16",15,1,1,24,12,2015,"2015-08-27",19.9147747747748,62.1711711711712,2.48185437434702,"B",0
2074,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",42.3357,547.52,112,77,236338.3199,3810705.658,"R2","2016-03-31",13,1,2,15,3,2016,"2015-12-16",15.0583962264151,83.0377358490566,5.3515772959633,"B",0
2074,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",42.3357,547.52,112,77,236338.3199,3810705.658,"R3","2016-06-21",16,1,3,13,6,2016,"2016-03-31",14.880487804878,60.5,2.05471292936988,"B",0
2074,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",42.3357,547.52,112,77,236338.3199,3810705.658,"R4","2016-08-16",7,1,4,16,8,2016,"2016-06-21",18.8876785714286,55.6071428571429,1.49380664503323,"B",0
2074,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",42.3357,547.52,112,77,236338.3199,3810705.658,"R5","2016-11-30",8,1,5,7,11,2016,"2016-08-16",17.7295283018868,56.1698113207547,1.83088210105042,"B",0
2074,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",42.3357,547.52,112,77,236338.3199,3810705.658,"R6","2017-03-08",16,1,6,8,3,2017,"2016-11-30",14.1012244897959,56.0204081632653,2.56434557372501,"B",0
2074,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",42.3357,547.52,112,77,236338.3199,3810705.658,"R7","2017-06-20",6,1,7,16,6,2017,"2017-03-08",14.1172115384615,55.6538461538462,1.96702285032707,"B",0
2074,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",42.3357,547.52,112,77,236338.3199,3810705.658,"R8","2017-10-11",NA,0,8,6,10,2017,"2017-06-20",18.7643362831858,42.6194690265487,0.932078332234644,"B",0
2075,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",18.0621,641.52,18,50,236301.0641,3810619.356,"R0","2015-08-27",45,1,0,NA,8,2015,NA,NA,NA,NA,"S",0
2075,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",18.0621,641.52,18,50,236301.0641,3810619.356,"R1","2015-12-17",29,1,1,45,12,2015,"2015-08-27",19.8842857142857,62.1160714285714,2.47967680523396,"S",0
2075,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",18.0621,641.52,18,50,236301.0641,3810619.356,"R2","2016-03-31",49,1,2,29,3,2016,"2015-12-17",15.0446666666667,83.2952380952381,5.38123073084215,"S",0
2075,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",18.0621,641.52,18,50,236301.0641,3810619.356,"R3","2016-06-21",50,1,3,49,6,2016,"2016-03-31",14.880487804878,60.5,2.05471292936988,"S",0
2075,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",18.0621,641.52,18,50,236301.0641,3810619.356,"R5","2016-11-30",2,1,4,50,11,2016,"2016-06-21",18.1298765432099,55.9753086419753,1.71436219032843,"S",0
2075,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",18.0621,641.52,18,50,236301.0641,3810619.356,"R6","2017-03-08",24,1,5,2,3,2017,"2016-11-30",14.1012244897959,56.0204081632653,2.56434557372501,"S",0
2075,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",18.0621,641.52,18,50,236301.0641,3810619.356,"R7","2017-06-20",9,1,6,24,6,2017,"2017-03-08",14.1172115384615,55.6538461538462,1.96702285032707,"S",0
2075,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",18.0621,641.52,18,50,236301.0641,3810619.356,"R8","2017-10-11",19,1,7,9,10,2017,"2017-06-20",18.7643362831858,42.6194690265487,0.932078332234644,"S",0
2075,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",18.0621,641.52,18,50,236301.0641,3810619.356,"R9","2018-02-02",NA,0,8,19,2,2018,"2017-10-11",16.3168421052632,45.780701754386,1.58386725126172,"S",0
2087,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",30.2353,618.52,41,28,236310.1799,3810640.472,"R0","2015-08-27",37,1,0,NA,8,2015,NA,NA,NA,NA,"B",0
2087,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",30.2353,618.52,41,28,236310.1799,3810640.472,"R1","2015-12-17",39,1,1,37,12,2015,"2015-08-27",19.8842857142857,62.1160714285714,2.47967680523396,"B",0
2087,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",30.2353,618.52,41,28,236310.1799,3810640.472,"R2","2016-03-31",36,1,2,39,3,2016,"2015-12-17",15.0446666666667,83.2952380952381,5.38123073084215,"B",0
2087,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",30.2353,618.52,41,28,236310.1799,3810640.472,"R3","2016-06-21",49,1,3,36,6,2016,"2016-03-31",14.880487804878,60.5,2.05471292936988,"B",0
2087,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",30.2353,618.52,41,28,236310.1799,3810640.472,"R4","2016-08-16",41,1,4,49,8,2016,"2016-06-21",18.8876785714286,55.6071428571429,1.49380664503323,"B",0
2087,"Isla Vista_3","Isla Vista",3,"East",1,"Frankie Puerzer",30.2353,618.52,41,28,236310.1799,3810640.472,"R5","2016-11-30",NA,0,5,41,11,2016,"2016-08-16",17.7295283018868,56.1698113207547,1.83088210105042,"B",0
2089,"Isla Vista_3","Isla Vista",3,"West",1,"Frankie Puerzer",29.1402,565.52,94,25,236331.1858,3810689.132,"R0","2015-08-27",20,1,0,NA,8,2015,NA,NA,NA,NA,"B",0
2089,"Isla Vista_3","Isla Vista",3,"West",1,"Frankie Puerzer",29.1402,565.52,94,25,236331.1858,3810689.132,"R1","2015-12-16",9,1,1,20,12,2015,"2015-08-27",19.9147747747748,62.1711711711712,2.48185437434702,"B",0
2089,"Isla Vista_3","Isla Vista",3,"West",1,"Frankie Puerzer",29.1402,565.52,94,25,236331.1858,3810689.132,"R2","2016-03-31",NA,0,2,9,3,2016,"2015-12-16",15.0583962264151,83.0377358490566,5.3515772959633,"B",0
2090,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",30.2537,464.52,195,53,236371.216,3810781.86,"R0","2015-08-28",30,1,0,NA,8,2015,NA,NA,NA,NA,"B",0
2090,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",30.2537,464.52,195,53,236371.216,3810781.86,"R1","2015-12-16",37,1,1,30,12,2015,"2015-08-28",19.9000909090909,62.3727272727273,2.49496140367077,"B",0
2090,"Isla Vista_3","Isla Vista",3,"East",1,"Sarah Sampson",30.2537,464.52,195,53,236371.216,3810781.86,"R2","2016-03-31",NA,0,2,37,3,2016,"2015-12-16",15.0583962264151,83.0377358490566,5.3515772959633,"B",0
2093,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",33.3357,528.52,131,80,236345.8504,3810723.102,"R0","2015-08-27",36,1,0,NA,8,2015,NA,NA,NA,NA,"B",1
2093,"Isla Vista_3","Isla Vista",3,"West",1,"Brandon Doheny",33.3357,528.52,131,80,236345.8504,3810723.102,"R1","2015-12-16",33,1,1,36,12,2015,"2015-08-27",19.9147747747748,62.1711711711712,2.48185437434702,"B",1
