"","Site","Block","Trt","Plot","Tree_Number","CoreID","PlotID","response","start_year","end_year","BA","DBH","CanopyCover","meanVPD","maxVPD","meanSWA","minSWA"
"1860","FV",2,1,8,84,"FV_2_1_8_84","FV_2_1_8","Live",1998,2019,48.186089875,1.4,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1861","FV",2,1,8,85,"FV_2_1_8_85","FV_2_1_8","Live",1998,2019,48.186089875,10.1666666666667,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1862","FV",2,1,8,86,"FV_2_1_8_86","FV_2_1_8","Dead",1998,2019,48.186089875,4.33333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1863","FV",2,1,8,87,"FV_2_1_8_87","FV_2_1_8","Live",1998,2019,48.186089875,12.4,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1864","FV",2,1,8,88,"FV_2_1_8_88","FV_2_1_8","Live",1998,2019,48.186089875,6.1,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1865","FV",2,1,8,89,"FV_2_1_8_89","FV_2_1_8","Dead",1998,2019,48.186089875,4.6,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1866","FV",2,1,8,90,"FV_2_1_8_90","FV_2_1_8","Live",1998,2006,47.13464217,0.7,57.37248743625,7.23750380049991,13.8464465101908,51.7680358445148,5.95806447694902
"1867","FV",2,1,8,91,"FV_2_1_8_91","FV_2_1_8","Live",1998,2019,48.186089875,3.36666666666667,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1868","FV",2,1,8,92,"FV_2_1_8_92","FV_2_1_8","Dead",1998,2019,48.186089875,4,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1869","FV",2,1,8,94,"FV_2_1_8_94","FV_2_1_8","Dead",1998,2019,48.186089875,3.06666666666667,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1870","FV",2,1,8,95,"FV_2_1_8_95","FV_2_1_8","Live",1998,2019,48.186089875,21.5,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1871","FV",2,1,8,96,"FV_2_1_8_96","FV_2_1_8","Dead",1998,2006,47.13464217,6,57.37248743625,7.23750380049991,13.8464465101908,51.7680358445148,5.95806447694902
"1872","FV",2,1,8,97,"FV_2_1_8_97","FV_2_1_8","Live",1998,2019,48.186089875,3.13333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1873","FV",2,1,8,98,"FV_2_1_8_98","FV_2_1_8","Dead",1998,2019,48.186089875,4.23333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1874","FV",2,1,8,99,"FV_2_1_8_99","FV_2_1_8","Dead",1998,2019,48.186089875,10.4,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1875","FV",2,1,8,100,"FV_2_1_8_100","FV_2_1_8","Live",1998,2019,48.186089875,10.9333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1876","FV",2,1,8,101,"FV_2_1_8_101","FV_2_1_8","Dead",1998,2019,48.186089875,9,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1877","FV",2,1,8,103,"FV_2_1_8_103","FV_2_1_8","Live",1998,2019,48.186089875,21.8333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1878","FV",2,1,8,104,"FV_2_1_8_104","FV_2_1_8","Live",1998,2019,48.186089875,0.533333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1879","FV",2,1,8,105,"FV_2_1_8_105","FV_2_1_8","Dead",1998,2006,47.13464217,18,57.37248743625,7.23750380049991,13.8464465101908,51.7680358445148,5.95806447694902
"1880","FV",2,1,8,108,"FV_2_1_8_108","FV_2_1_8","Live",1998,2019,48.186089875,13.6333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1881","FV",2,1,8,109,"FV_2_1_8_109","FV_2_1_8","Live",1998,2019,48.186089875,25.5333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1882","FV",2,1,8,110,"FV_2_1_8_110","FV_2_1_8","Live",1998,2019,48.186089875,42.6,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1883","FV",2,1,8,111,"FV_2_1_8_111","FV_2_1_8","Dead",1998,2006,47.13464217,13.4,57.37248743625,7.23750380049991,13.8464465101908,51.7680358445148,5.95806447694902
"1884","FV",2,1,8,112,"FV_2_1_8_112","FV_2_1_8","Live",1998,2019,48.186089875,31.3333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1885","FV",2,1,8,113,"FV_2_1_8_113","FV_2_1_8","Live",1998,2019,48.186089875,40.9333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1886","FV",2,1,8,114,"FV_2_1_8_114","FV_2_1_8","Live",1998,2019,48.186089875,27.4,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1887","FV",2,1,8,115,"FV_2_1_8_115","FV_2_1_8","Dead",1998,2011,47.876472105,25.25,55.4530344015385,7.24696372069174,13.8464465101908,52.1359932510065,5.95806447694902
"1888","FV",2,1,8,116,"FV_2_1_8_116","FV_2_1_8","Live",1998,2019,48.186089875,22.6333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1889","FV",2,1,8,117,"FV_2_1_8_117","FV_2_1_8","Live",1998,2019,48.186089875,11.8666666666667,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1890","FV",2,1,8,118,"FV_2_1_8_118","FV_2_1_8","Live",1998,2019,48.186089875,5.23333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1891","FV",2,1,8,119,"FV_2_1_8_119","FV_2_1_8","Dead",1998,2011,47.876472105,4.5,55.4530344015385,7.24696372069174,13.8464465101908,52.1359932510065,5.95806447694902
"1892","FV",2,1,8,120,"FV_2_1_8_120","FV_2_1_8","Dead",1998,2019,48.186089875,6.33333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1893","FV",2,1,8,121,"FV_2_1_8_121","FV_2_1_8","Live",1998,2019,48.186089875,3.53333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1894","FV",2,1,8,122,"FV_2_1_8_122","FV_2_1_8","Live",1998,2019,48.186089875,20.5666666666667,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1895","FV",2,1,8,123,"FV_2_1_8_123","FV_2_1_8","Live",1998,2011,47.876472105,0.45,55.4530344015385,7.24696372069174,13.8464465101908,52.1359932510065,5.95806447694902
"1896","FV",2,1,8,124,"FV_2_1_8_124","FV_2_1_8","Live",1998,2019,48.186089875,0.7,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1897","FV",2,1,8,125,"FV_2_1_8_125","FV_2_1_8","Live",1998,2019,48.186089875,2.73333333333333,52.6042115333333,7.22399013961523,13.8464465101908,57.7881156126883,5.95806447694902
"1898","FV",2,1,9,2,"FV_2_1_9_2","FV_2_1_9","Live",1998,2011,28.460166735,19.65,45.3908001530769,7.24696372069174,13.8464465101908,55.6584119171814,2.32558243816504
"1899","FV",2,1,9,4,"FV_2_1_9_4","FV_2_1_9","Live",1998,2019,28.23831087,46.7,43.836803062381,7.22399013961523,13.8464465101908,61.1025999650707,2.32558243816504
"1900","FV",2,1,9,6,"FV_2_1_9_6","FV_2_1_9","Dead",1998,2019,28.23831087,23.5333333333333,43.836803062381,7.22399013961523,13.8464465101908,61.1025999650707,2.32558243816504
"1901","FV",2,1,9,10,"FV_2_1_9_10","FV_2_1_9","Live",1998,2019,28.23831087,22.3,43.836803062381,7.22399013961523,13.8464465101908,61.1025999650707,2.32558243816504
"1902","FV",2,1,9,12,"FV_2_1_9_12","FV_2_1_9","Live",1998,2011,28.460166735,7.5,45.3908001530769,7.24696372069174,13.8464465101908,55.6584119171814,2.32558243816504
"1903","FV",2,1,9,13,"FV_2_1_9_13","FV_2_1_9","Live",1998,2019,28.23831087,26.4333333333333,43.836803062381,7.22399013961523,13.8464465101908,61.1025999650707,2.32558243816504
"1904","FV",2,1,9,14,"FV_2_1_9_14","FV_2_1_9","Live",1998,2019,28.23831087,12.9333333333333,43.836803062381,7.22399013961523,13.8464465101908,61.1025999650707,2.32558243816504
"1905","FV",2,1,9,15,"FV_2_1_9_15","FV_2_1_9","Live",1998,2019,28.23831087,27.4,43.836803062381,7.22399013961523,13.8464465101908,61.1025999650707,2.32558243816504
"1906","FV",2,1,9,20,"FV_2_1_9_20","FV_2_1_9","Live",1998,2019,28.23831087,21.1333333333333,43.836803062381,7.22399013961523,13.8464465101908,61.1025999650707,2.32558243816504
"1907","FV",2,1,9,21,"FV_2_1_9_21","FV_2_1_9","Live",1998,2019,28.23831087,35.5,43.836803062381,7.22399013961523,13.8464465101908,61.1025999650707,2.32558243816504
"1908","FV",2,1,9,24,"FV_2_1_9_24","FV_2_1_9","Dead",1998,2006,29.711348205,15.3,47.79648241125,7.23750380049991,13.8464465101908,57.1776767697559,2.32558243816504
"1909","FV",2,1,9,25,"FV_2_1_9_25","FV_2_1_9","Live",1998,2019,28.23831087,49.7333333333333,43.836803062381,7.22399013961523,13.8464465101908,61.1025999650707,2.32558243816504
"1910","FV",2,1,9,26,"FV_2_1_9_26","FV_2_1_9","Live",1998,2019,28.23831087,37,43.836803062381,7.22399013961523,13.8464465101908,61.1025999650707,2.32558243816504
"1911","FV",2,1,9,27,"FV_2_1_9_27","FV_2_1_9","Live",1998,2011,28.460166735,20.85,45.3908001530769,7.24696372069174,13.8464465101908,55.6584119171814,2.32558243816504
"1912","FV",2,1,9,28,"FV_2_1_9_28","FV_2_1_9","Dead",1998,2006,29.711348205,16.3,47.79648241125,7.23750380049991,13.8464465101908,57.1776767697559,2.32558243816504
"1913","FV",2,1,9,31,"FV_2_1_9_31","FV_2_1_9","Live",1998,2019,28.23831087,40.3666666666667,43.836803062381,7.22399013961523,13.8464465101908,61.1025999650707,2.32558243816504
"1914","FV",2,1,10,1,"FV_2_1_10_1","FV_2_1_10","Dead",1998,2006,50.09175171,6,63.9585459175,7.23750380049991,13.8464465101908,53.5581521338502,6.65097488722504
"1915","FV",2,1,10,2,"FV_2_1_10_2","FV_2_1_10","Live",1998,2019,50.19763672,48.5333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1916","FV",2,1,10,3,"FV_2_1_10_3","FV_2_1_10","Live",1998,2019,50.19763672,3,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1917","FV",2,1,10,4,"FV_2_1_10_4","FV_2_1_10","Live",1998,2019,50.19763672,4.6,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1918","FV",2,1,10,5,"FV_2_1_10_5","FV_2_1_10","Live",1998,2019,50.19763672,8.06666666666667,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1919","FV",2,1,10,7,"FV_2_1_10_7","FV_2_1_10","Live",1998,2006,50.09175171,4.7,63.9585459175,7.23750380049991,13.8464465101908,53.5581521338502,6.65097488722504
"1920","FV",2,1,10,8,"FV_2_1_10_8","FV_2_1_10","Live",1998,2019,50.19763672,27.9,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1921","FV",2,1,10,9,"FV_2_1_10_9","FV_2_1_10","Live",1998,2019,50.19763672,1.9,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1922","FV",2,1,10,10,"FV_2_1_10_10","FV_2_1_10","Live",1998,2019,50.19763672,13.3333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1923","FV",2,1,10,11,"FV_2_1_10_11","FV_2_1_10","Live",1998,2019,50.19763672,31.7333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1924","FV",2,1,10,12,"FV_2_1_10_12","FV_2_1_10","Live",1998,2019,50.19763672,33.5666666666667,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1925","FV",2,1,10,13,"FV_2_1_10_13","FV_2_1_10","Live",1998,2019,50.19763672,37.8333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1926","FV",2,1,10,16,"FV_2_1_10_16","FV_2_1_10","Dead",1998,2006,50.09175171,0.5,63.9585459175,7.23750380049991,13.8464465101908,53.5581521338502,6.65097488722504
"1927","FV",2,1,10,17,"FV_2_1_10_17","FV_2_1_10","Live",1998,2019,50.19763672,37.4333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1928","FV",2,1,10,19,"FV_2_1_10_19","FV_2_1_10","Live",1998,2019,50.19763672,26.3333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1929","FV",2,1,10,21,"FV_2_1_10_21","FV_2_1_10","Live",1998,2019,50.19763672,16.5666666666667,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1930","FV",2,1,10,24,"FV_2_1_10_24","FV_2_1_10","Live",1998,2019,50.19763672,6.06666666666667,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1931","FV",2,1,10,25,"FV_2_1_10_25","FV_2_1_10","Live",1998,2019,50.19763672,26.2,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1932","FV",2,1,10,26,"FV_2_1_10_26","FV_2_1_10","Live",1998,2019,50.19763672,16.0333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1933","FV",2,1,10,33,"FV_2_1_10_33","FV_2_1_10","Live",1998,2019,50.19763672,30.2,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1934","FV",2,1,10,39,"FV_2_1_10_39","FV_2_1_10","Live",1998,2019,50.19763672,34.5333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1935","FV",2,1,10,41,"FV_2_1_10_41","FV_2_1_10","Live",1998,2019,50.19763672,33.8666666666667,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1936","FV",2,1,10,43,"FV_2_1_10_43","FV_2_1_10","Live",1998,2019,50.19763672,11.8,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1937","FV",2,1,10,45,"FV_2_1_10_45","FV_2_1_10","Dead",1998,2006,50.09175171,9,63.9585459175,7.23750380049991,13.8464465101908,53.5581521338502,6.65097488722504
"1938","FV",2,1,10,46,"FV_2_1_10_46","FV_2_1_10","Live",1998,2019,50.19763672,14.7333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1939","FV",2,1,10,47,"FV_2_1_10_47","FV_2_1_10","Live",1998,2019,50.19763672,21.3666666666667,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1940","FV",2,1,10,48,"FV_2_1_10_48","FV_2_1_10","Live",1998,2019,50.19763672,20.2333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1941","FV",2,1,10,49,"FV_2_1_10_49","FV_2_1_10","Live",1998,2019,50.19763672,11.8333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1942","FV",2,1,10,50,"FV_2_1_10_50","FV_2_1_10","Dead",1998,2011,50.3866203225,13.5,61.0333594976923,7.24696372069174,13.8464465101908,53.2607756191603,6.65097488722504
"1943","FV",2,1,10,51,"FV_2_1_10_51","FV_2_1_10","Live",1998,2019,50.19763672,7.03333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1944","FV",2,1,10,52,"FV_2_1_10_52","FV_2_1_10","Live",1998,2019,50.19763672,16.7,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1945","FV",2,1,10,54,"FV_2_1_10_54","FV_2_1_10","Live",1998,2019,50.19763672,9.63333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1946","FV",2,1,10,55,"FV_2_1_10_55","FV_2_1_10","Dead",1998,2011,50.3866203225,9.35,61.0333594976923,7.24696372069174,13.8464465101908,53.2607756191603,6.65097488722504
"1947","FV",2,1,10,57,"FV_2_1_10_57","FV_2_1_10","Live",1998,2019,50.19763672,30.4333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1948","FV",2,1,10,58,"FV_2_1_10_58","FV_2_1_10","Live",1998,2019,50.19763672,33.3,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1949","FV",2,1,10,61,"FV_2_1_10_61","FV_2_1_10","Live",1998,2019,50.19763672,21.8666666666667,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1950","FV",2,1,10,62,"FV_2_1_10_62","FV_2_1_10","Live",1998,2019,50.19763672,24.9666666666667,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1951","FV",2,1,10,63,"FV_2_1_10_63","FV_2_1_10","Live",1998,2019,50.19763672,6.6,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1952","FV",2,1,10,65,"FV_2_1_10_65","FV_2_1_10","Dead",1998,2011,50.3866203225,24.1,61.0333594976923,7.24696372069174,13.8464465101908,53.2607756191603,6.65097488722504
"1953","FV",2,1,10,66,"FV_2_1_10_66","FV_2_1_10","Live",1998,2019,50.19763672,16.4333333333333,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1954","FV",2,1,10,69,"FV_2_1_10_69","FV_2_1_10","Live",1998,2019,50.19763672,31.3,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1955","FV",2,1,10,73,"FV_2_1_10_73","FV_2_1_10","Dead",1998,2011,50.3866203225,14.1,61.0333594976923,7.24696372069174,13.8464465101908,53.2607756191603,6.65097488722504
"1956","FV",2,1,10,74,"FV_2_1_10_74","FV_2_1_10","Dead",1998,2006,50.09175171,19.4,63.9585459175,7.23750380049991,13.8464465101908,53.5581521338502,6.65097488722504
"1957","FV",2,1,10,75,"FV_2_1_10_75","FV_2_1_10","Live",1998,2019,50.19763672,40.4,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1958","FV",2,1,10,76,"FV_2_1_10_76","FV_2_1_10","Live",1998,2019,50.19763672,28.0666666666667,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1959","FV",2,1,10,78,"FV_2_1_10_78","FV_2_1_10","Live",1998,2019,50.19763672,39.3,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1960","FV",2,1,10,81,"FV_2_1_10_81","FV_2_1_10","Live",1998,2019,50.19763672,20.9666666666667,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1961","FV",2,1,10,82,"FV_2_1_10_82","FV_2_1_10","Dead",1998,2019,50.19763672,18.4,57.7827988347619,7.22399013961523,13.8464465101908,58.8099408513113,6.65097488722504
"1962","FV",2,1,11,2,"FV_2_1_11_2","FV_2_1_11","Live",1998,2006,40.67370615,0.5,49.097715735,7.23750380049991,13.8464465101908,53.9808596865299,5.58777919283766
"1963","FV",2,1,11,3,"FV_2_1_11_3","FV_2_1_11","Live",1998,2019,42.467527025,32.4666666666667,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1964","FV",2,1,11,4,"FV_2_1_11_4","FV_2_1_11","Live",1998,2019,42.467527025,22.5,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1965","FV",2,1,11,5,"FV_2_1_11_5","FV_2_1_11","Live",1998,2019,42.467527025,3.7,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1966","FV",2,1,11,6,"FV_2_1_11_6","FV_2_1_11","Live",1998,2019,42.467527025,1.53333333333333,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1967","FV",2,1,11,7,"FV_2_1_11_7","FV_2_1_11","Live",1998,2019,42.467527025,5.06666666666667,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1968","FV",2,1,11,8,"FV_2_1_11_8","FV_2_1_11","Live",1998,2019,42.467527025,18.8333333333333,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1969","FV",2,1,11,11,"FV_2_1_11_11","FV_2_1_11","Live",1998,2019,42.467527025,75.3,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1970","FV",2,1,11,12,"FV_2_1_11_12","FV_2_1_11","Live",1998,2019,42.467527025,8.8,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1971","FV",2,1,11,13,"FV_2_1_11_13","FV_2_1_11","Live",1998,2019,42.467527025,17.3,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1972","FV",2,1,11,14,"FV_2_1_11_14","FV_2_1_11","Dead",1998,2019,42.467527025,2.83333333333333,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1973","FV",2,1,11,15,"FV_2_1_11_15","FV_2_1_11","Live",1998,2019,42.467527025,24.1333333333333,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1974","FV",2,1,11,16,"FV_2_1_11_16","FV_2_1_11","Live",1998,2019,42.467527025,14.1333333333333,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1975","FV",2,1,11,17,"FV_2_1_11_17","FV_2_1_11","Live",1998,2019,42.467527025,9.33333333333333,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1976","FV",2,1,11,18,"FV_2_1_11_18","FV_2_1_11","Live",1998,2019,42.467527025,6.66666666666667,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1977","FV",2,1,11,19,"FV_2_1_11_19","FV_2_1_11","Live",1998,2019,42.467527025,21.7,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1978","FV",2,1,11,20,"FV_2_1_11_20","FV_2_1_11","Dead",1998,2006,40.67370615,0.3,49.097715735,7.23750380049991,13.8464465101908,53.9808596865299,5.58777919283766
"1979","FV",2,1,11,22,"FV_2_1_11_22","FV_2_1_11","Live",1998,2019,42.467527025,20.3333333333333,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1980","FV",2,1,11,23,"FV_2_1_11_23","FV_2_1_11","Live",1998,2019,42.467527025,10.4,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1981","FV",2,1,11,24,"FV_2_1_11_24","FV_2_1_11","Live",1998,2011,41.64237924,7.7,48.9949238569231,7.24696372069174,13.8464465101908,54.531801695756,5.58777919283766
"1982","FV",2,1,11,25,"FV_2_1_11_25","FV_2_1_11","Live",1998,2019,42.467527025,11.5333333333333,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1983","FV",2,1,11,26,"FV_2_1_11_26","FV_2_1_11","Live",1998,2019,42.467527025,3.43333333333333,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1984","FV",2,1,11,27,"FV_2_1_11_27","FV_2_1_11","Live",1998,2019,42.467527025,39.2,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1985","FV",2,1,11,28,"FV_2_1_11_28","FV_2_1_11","Live",1998,2011,41.64237924,17.6,48.9949238569231,7.24696372069174,13.8464465101908,54.531801695756,5.58777919283766
"1986","FV",2,1,11,29,"FV_2_1_11_29","FV_2_1_11","Dead",1998,2011,41.64237924,25.6,48.9949238569231,7.24696372069174,13.8464465101908,54.531801695756,5.58777919283766
"1987","FV",2,1,11,31,"FV_2_1_11_31","FV_2_1_11","Live",1998,2011,41.64237924,5.05,48.9949238569231,7.24696372069174,13.8464465101908,54.531801695756,5.58777919283766
"1988","FV",2,1,11,32,"FV_2_1_11_32","FV_2_1_11","Live",1998,2019,42.467527025,29.3333333333333,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1989","FV",2,1,11,33,"FV_2_1_11_33","FV_2_1_11","Live",1998,2019,42.467527025,6.16666666666667,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1990","FV",2,1,11,35,"FV_2_1_11_35","FV_2_1_11","Live",1998,2019,42.467527025,6.7,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1991","FV",2,1,11,37,"FV_2_1_11_37","FV_2_1_11","Live",1998,2019,42.467527025,37.3666666666667,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1992","FV",2,1,11,38,"FV_2_1_11_38","FV_2_1_11","Live",1998,2011,41.64237924,16,48.9949238569231,7.24696372069174,13.8464465101908,54.531801695756,5.58777919283766
"1993","FV",2,1,11,39,"FV_2_1_11_39","FV_2_1_11","Live",1998,2019,42.467527025,9.93333333333333,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1994","FV",2,1,11,40,"FV_2_1_11_40","FV_2_1_11","Live",1998,2019,42.467527025,36.2666666666667,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1995","FV",2,1,11,41,"FV_2_1_11_41","FV_2_1_11","Live",1998,2019,42.467527025,29.7333333333333,48.8607686728571,7.22399013961523,13.8464465101908,59.9939143228866,5.58777919283766
"1996","FV",2,1,12,1,"FV_2_1_12_1","FV_2_1_12","Live",1998,2019,25.6086215,8.46666666666667,47.3916423714286,7.22399013961523,13.8464465101908,66.9419656263624,1.98494925362714
"1997","FV",2,1,12,3,"FV_2_1_12_3","FV_2_1_12","Live",1998,2019,25.6086215,40,47.3916423714286,7.22399013961523,13.8464465101908,66.9419656263624,1.98494925362714
"1998","FV",2,1,12,4,"FV_2_1_12_4","FV_2_1_12","Dead",1998,2006,33.481071855,1,48.38647959125,7.23750380049991,13.8464465101908,60.1207795431959,1.98494925362714
"1999","FV",2,1,12,5,"FV_2_1_12_5","FV_2_1_12","Live",1998,2019,25.6086215,25.0666666666667,47.3916423714286,7.22399013961523,13.8464465101908,66.9419656263624,1.98494925362714
"2000","FV",2,1,12,6,"FV_2_1_12_6","FV_2_1_12","Live",1998,2019,25.6086215,7.3,47.3916423714286,7.22399013961523,13.8464465101908,66.9419656263624,1.98494925362714
"2001","FV",2,1,12,7,"FV_2_1_12_7","FV_2_1_12","Live",1998,2019,25.6086215,34.1333333333333,47.3916423714286,7.22399013961523,13.8464465101908,66.9419656263624,1.98494925362714
"2002","FV",2,1,12,8,"FV_2_1_12_8","FV_2_1_12","Live",1998,2019,25.6086215,25.2333333333333,47.3916423714286,7.22399013961523,13.8464465101908,66.9419656263624,1.98494925362714
