"","Card_number","Site_transect","Site","Transect","Depth_ft","Max_Diam_1_cm","Substrate_Code","Stipe_num","sst_mean","wave_p_mean","t","Presence"
"936",1966,"Isla Vista_2","Isla Vista",2,32.3357,31,"B",10,19.8842857142857,2.47967680523396,112,0
"937",1967,"Isla Vista_3","Isla Vista",3,22.7458,100,"BO",15.5,17.1853343443741,2.84548781117836,355,0
"938",1968,"Mohawk_4","Mohawk",4,18.0621,25,"S",18,19.9526168224299,2.6169929345202,107,0
"939",1969,"Isla Vista_2","Isla Vista",2,32.3357,50,"B",28.5,17.5181632653061,4.0289683572429,210,0
"940",1970,"Isla Vista_3","Isla Vista",3,17.5602,50,"B",13.5,17.4865855005949,3.91671583515516,217,0
"941",1971,"Mohawk_3","Mohawk",3,32.0241,10,"B",4.5,15.9175716440422,2.31531244188847,180,0
"942",1972,"Isla Vista_4","Isla Vista",4,37.6783,57,"B",21.5,17.2260848662208,4.04423734484847,196,0
"943",1973,"Isla Vista_3","Isla Vista",3,16.7458,30,"SS",14.5,15.9153763958413,2.19761383738772,204,0
"944",1974,"Mohawk_4","Mohawk",4,38.8672,34,"S",14,19.9526168224299,2.6169929345202,107,0
"945",1975,"Isla Vista_5","Isla Vista",5,14.738,40,"C",25.75,17.1088987956488,2.95267000871427,335,0
"946",1976,"Mohawk_5","Mohawk",5,31.4913,45,"BO",9,19.9526168224299,2.6169929345202,107,0
"947",1977,"Isla Vista_1","Isla Vista",1,31.6179,30,"SS",14,17.7697169811321,1.82209078734353,106,0
"948",1978,"Isla Vista_2","Isla Vista",2,22.1015,40,"S",9,17.7697169811321,1.82209078734353,106,0
"949",1979,"Isla Vista_1","Isla Vista",1,32.7288,50,"S",38.2857142857143,15.8488085844148,1.69366136406773,661,1
"950",1980,"Isla Vista_5","Isla Vista",5,43.7793,40,"C",30,15.9039841269841,2.19150757852784,204,0
"951",1981,"Isla Vista_5","Isla Vista",5,22.6717,80,"SS",39.3333333333333,17.9252229787756,2.6335245944932,349,0
"952",1982,"Mohawk_2","Mohawk",2,20.2111,35,"S",10.5,15.9239102564102,2.29806132032595,182,0
"953",1983,"Mohawk_1","Mohawk",1,14.8521,15,"B",9,17.7213541666667,2.09335759742709,96,0
"954",1984,"Mohawk_2","Mohawk",2,22.2111,40,"B",13.6666666666667,15.4006000348857,2.27060430212647,280,0
"955",1985,"Mohawk_1","Mohawk",1,24.738,15,"S",11.5,15.9434770833333,2.24927267829566,196,0
"956",1986,"Mohawk_5","Mohawk",5,24.738,40,"B",22,19.9526168224299,2.6169929345202,107,0
"957",1987,"Mohawk_5","Mohawk",5,22.3836,80,"B",42.5,17.509371474278,3.95884459228149,218,0
"958",1989,"Mohawk_1","Mohawk",1,34.4781,25,"B",5.5,15.9175716440422,2.31531244188847,180,0
"959",1990,"Isla Vista_1","Isla Vista",1,17.2111,50,"B",48.3333333333333,15.1154452099737,1.46198372123602,247,1
"960",1991,"Mohawk_1","Mohawk",1,23.738,15,"S",3.5,15.9434770833333,2.24927267829566,196,0
"961",1992,"Mohawk_5","Mohawk",5,26.0109,30,"B",15,19.9526168224299,2.6169929345202,107,0
"962",1993,"Isla Vista_3","Isla Vista",3,21.2111,90,"S",29.3333333333333,15.0065917843389,1.47562700633957,237,1
"963",1994,"Mohawk_1","Mohawk",1,37.8672,10,"B",6,17.7213541666667,2.09335759742709,96,0
"964",1995,"Isla Vista_5","Isla Vista",5,19.8521,50,"B",7.6,16.5684640811244,2.89535479740861,539,0
"965",1996,"Mohawk_2","Mohawk",2,25.738,22,"B",4,17.634358974359,2.21082072966382,78,0
"966",1997,"Mohawk_5","Mohawk",5,12.28,80,"S",26.5,17.509371474278,3.95884459228149,218,0
"967",1999,"Mohawk_5","Mohawk",5,32.0109,15,"S",4,17.634358974359,2.21082072966382,78,0
"968",2000,"Hope Ranch_2","Hope Ranch",2,28.5496,60,"S",68.3333333333333,15.1737955932204,1.34653420377698,243,1
"969",2001,"Isla Vista_4","Isla Vista",4,32.1015,30,"B",7.5,15.9039841269841,2.19150757852784,204,0
"970",2002,"Isla Vista_1","Isla Vista",1,20.7511,45,"B",18,15.9348584905661,2.18256190089161,206,0
"971",2003,"Isla Vista_2","Isla Vista",2,30.2537,50,"B",22.6666666666667,16.8772067634137,1.66955540671553,419,0
"972",2004,"Hope Ranch_3","Hope Ranch",3,39.6783,30,"S",5,17.7176530612245,1.83908516260314,98,0
"973",2005,"Isla Vista_3","Isla Vista",3,16.6553,150,"S",37.6666666666667,15.4359008062889,1.79780914733601,658,1
"974",2006,"Mohawk_1","Mohawk",1,38.6783,15,"B",6,15.8457268292683,2.30013436580233,182,0
"975",2007,"Isla Vista_3","Isla Vista",3,36.6179,60,"B",22.5,15.9153763958413,2.19761383738772,204,0
"976",2008,"Isla Vista_2","Isla Vista",2,38.6783,180,"SS",87.5,15.9399089956165,2.18997384258157,205,0
"977",2009,"Isla Vista_3","Isla Vista",3,17.5602,35,"B",6.5,15.9153763958413,2.19761383738772,204,0
"978",2010,"Mohawk_3","Mohawk",3,40.8672,10,"B",5.5,15.9175716440422,2.31531244188847,180,0
"979",2011,"Isla Vista_5","Isla Vista",5,24.738,60,"B",15.5714285714286,16.8675273090533,2.42824862068135,867,0
"980",2012,"Mohawk_5","Mohawk",5,40.8672,30,"B",15,19.9526168224299,2.6169929345202,107,0
"981",2014,"Isla Vista_5","Isla Vista",5,41.7793,60,"BO",41.5555555555556,16.4757497812484,2.2941214566255,994,1
"982",2015,"Isla Vista_5","Isla Vista",5,45.7793,40,"B",32,16.7619322251822,2.67107491126217,553,0
"983",2016,"Isla Vista_5","Isla Vista",5,37.7288,70,"B",59.8333333333333,16.7619322251822,2.67107491126217,553,0
"984",2017,"Isla Vista_5","Isla Vista",5,27.7458,75,"C",18,15.2161705774097,2.15389579338034,296,0
"985",2018,"Mohawk_4","Mohawk",4,36.8672,27,"SS",14,17.509371474278,3.95884459228149,218,0
"986",2019,"Isla Vista_5","Isla Vista",5,26.7458,50,"B",20.75,17.7911240411635,2.47538206322664,440,0
"987",2020,"Mohawk_4","Mohawk",4,32.7288,60,"S",30,19.9526168224299,2.6169929345202,107,0
"988",2021,"Isla Vista_5","Isla Vista",5,25.1015,40,"B",7,17.7168571428571,1.83370874508721,105,0
"989",2022,"Isla Vista_1","Isla Vista",1,31.7288,60,"B",86.4285714285714,15.8488085844148,1.69366136406773,661,1
"990",2023,"Isla Vista_5","Isla Vista",5,35.7288,30,"B",18.5,15.9039841269841,2.19150757852784,204,0
"991",2024,"Isla Vista_5","Isla Vista",5,35.0903,30,"C",19,15.9039841269841,2.19150757852784,204,0
"992",2026,"Hope Ranch_4","Hope Ranch",4,35.0903,30,"S",5,17.7176530612245,1.83908516260314,98,0
"993",2027,"Hope Ranch_4","Hope Ranch",4,37.4913,60,"S",42,15.9189795918367,2.06657819047973,196,0
"994",2028,"Isla Vista_1","Isla Vista",1,34.5477,45,"SS",9,17.7697169811321,1.82209078734353,106,0
"995",2029,"Hope Ranch_5","Hope Ranch",5,26.1015,20,"S",4,17.7176530612245,1.83908516260314,98,0
"996",2030,"Isla Vista_1","Isla Vista",1,16.3836,10,"B",6,15.9348584905661,2.18256190089161,206,0
"997",2031,"Mohawk_1","Mohawk",1,23.3836,10,"B",6,17.634358974359,2.21082072966382,78,0
"998",2032,"Mohawk_1","Mohawk",1,23.3836,15,"B",7,17.634358974359,2.21082072966382,78,0
"999",2033,"Mohawk_1","Mohawk",1,16.3836,10,"B",6,17.634358974359,2.21082072966382,78,0
"1000",2034,"Mohawk_1","Mohawk",1,18.82,30,"B",8.5,15.9175716440422,2.31531244188847,180,0
"1001",2035,"Mohawk_1","Mohawk",1,22.2111,50,"B",54,15.2642955847658,1.53697204847101,244,1
"1002",2036,"Mohawk_1","Mohawk",1,14.3836,70,"B",60.25,16.3352841408183,1.92245269020593,516,0
"1003",2037,"Mohawk_1","Mohawk",1,14.6553,10,"B",9.5,15.9175716440422,2.31531244188847,180,0
"1004",2038,"Mohawk_1","Mohawk",1,34.6356,15,"B",6,15.8457268292683,2.30013436580233,182,0
"1005",2039,"Hope Ranch_4","Hope Ranch",4,22.6717,30,"BO",2,16.5578632478632,1.42641503242494,117,0
"1006",2040,"Mohawk_2","Mohawk",2,22.0621,20,"S",8,15.9239102564102,2.29806132032595,182,0
"1007",2041,"Isla Vista_2","Isla Vista",2,25.0621,25,"SS",11,19.8842857142857,2.47967680523396,112,0
"1008",2043,"Isla Vista_2","Isla Vista",2,22.0621,170,"SS",46,19.8842857142857,2.47967680523396,112,0
"1009",2044,"Isla Vista_2","Isla Vista",2,28.2353,40,"B",9,19.8842857142857,2.47967680523396,112,0
"1010",2045,"Isla Vista_2","Isla Vista",2,18.0621,30,"SS",29,17.5181632653061,4.0289683572429,210,0
"1011",2046,"Isla Vista_2","Isla Vista",2,29.1402,30,"B",21,19.8842857142857,2.47967680523396,112,0
"1012",2047,"Isla Vista_3","Isla Vista",3,23.0621,48,"B",14,17.479243567753,3.92326934981704,216,0
"1013",2048,"Isla Vista_2","Isla Vista",2,18.0621,30,"B",15,19.8842857142857,2.47967680523396,112,0
"1014",2049,"Isla Vista_2","Isla Vista",2,23.0621,20,"B",7,19.8842857142857,2.47967680523396,112,0
"1015",2050,"Isla Vista_2","Isla Vista",2,39.8672,21,"SS",9,19.8842857142857,2.47967680523396,112,0
"1016",2051,"Isla Vista_5","Isla Vista",5,38.8672,50,"B",20.25,17.1088987956488,2.95267000871427,335,0
"1017",2052,"Isla Vista_5","Isla Vista",5,26.7458,80,"B",16.125,16.5867357908236,2.41277288754426,767,0
"1018",2053,"Mohawk_4","Mohawk",4,25.7458,40,"S",11.3333333333333,16.6583872574388,2.63067904298065,772,0
"1019",2054,"Mohawk_4","Mohawk",4,16.6553,160,"S",51,17.509371474278,3.95884459228149,218,0
"1020",2055,"Mohawk_1","Mohawk",1,40.8672,5,"B",7,15.8457268292683,2.30013436580233,182,0
"1021",2056,"Isla Vista_5","Isla Vista",5,41.8672,60,"C",12.75,17.1088987956488,2.95267000871427,335,0
"1022",2057,"Isla Vista_5","Isla Vista",5,20.1592,50,"SS",6.75,17.1088987956488,2.95267000871427,335,0
"1023",2058,"Mohawk_4","Mohawk",4,23.738,30,"B",17,16.4712962962963,1.65082647476007,108,0
"1024",2059,"Mohawk_5","Mohawk",5,36.6783,45,"B",7.33333333333333,16.8055892133047,3.34715811611512,299,0
"1025",2060,"Isla Vista_3","Isla Vista",3,37.8672,75,"B",38,15.9153763958413,2.19761383738772,204,0
"1026",2061,"Isla Vista_5","Isla Vista",5,35.0903,40,"B",26,19.4867777777778,2.68599629494056,90,0
"1027",2062,"Hope Ranch_4","Hope Ranch",4,40.7793,15,"BO",2,17.7176530612245,1.83908516260314,98,0
"1028",2063,"Isla Vista_5","Isla Vista",5,26.7458,35,"B",25.5,17.8316196660483,2.4486519960871,349,0
"1029",2064,"Mohawk_4","Mohawk",4,34.7288,82,"S",27,19.9526168224299,2.6169929345202,107,0
"1030",2065,"Isla Vista_5","Isla Vista",5,21.1015,50,"B",29.5,15.9039841269841,2.19150757852784,204,0
"1031",2066,"Isla Vista_1","Isla Vista",1,37.4913,70,"B",47.6,16.2719088839749,1.76134737523436,534,0
"1032",2067,"Isla Vista_1","Isla Vista",1,22.738,40,"SS",22.5,15.9348584905661,2.18256190089161,206,0
"1033",2068,"Mohawk_5","Mohawk",5,36.6783,41,"S",8.33333333333333,16.8055892133047,3.34715811611512,299,0
"1034",2069,"Isla Vista_3","Isla Vista",3,42.7793,35,"B",16,15.3159881100481,2.12075017503417,308,0
"1035",2070,"Isla Vista_5","Isla Vista",5,22.0621,35,"B",34,19.8148076923077,2.51875057060081,104,0
"1036",2071,"Isla Vista_2","Isla Vista",2,21.7458,45,"B",10,19.8842857142857,2.47967680523396,112,0
"1037",2072,"Mohawk_4","Mohawk",4,22.7458,62,"SS",24.5,17.509371474278,3.95884459228149,218,0
"1038",2073,"Mohawk_4","Mohawk",4,34.3357,130,"B",75,19.9526168224299,2.6169929345202,107,0
"1039",2074,"Isla Vista_3","Isla Vista",3,42.3357,77,"B",13.125,16.6817047488533,2.33453501275632,776,0
"1040",2075,"Isla Vista_3","Isla Vista",3,18.0621,50,"S",28.375,16.4048663932183,2.33466208291536,890,0
"1041",2076,"Isla Vista_2","Isla Vista",2,22.7458,40,"B",17,19.8842857142857,2.47967680523396,112,0
"1042",2077,"Mohawk_4","Mohawk",4,31.7491,33,"SS",15,19.9526168224299,2.6169929345202,107,0
"1043",2078,"Isla Vista_4","Isla Vista",4,26.7458,38,"B",17.5,17.2780153890624,2.89002697677689,460,0
"1044",2079,"Mohawk_4","Mohawk",4,21.7458,30,"S",9.5,17.509371474278,3.95884459228149,218,0
"1045",2080,"Mohawk_4","Mohawk",4,18.0621,75,"B",15,19.9526168224299,2.6169929345202,107,0
"1046",2081,"Isla Vista_2","Isla Vista",2,18.0621,70,"B",16,19.8842857142857,2.47967680523396,112,0
"1047",2082,"Isla Vista_2","Isla Vista",2,27.2353,24,"B",5.5,17.5181632653061,4.0289683572429,210,0
"1048",2083,"Isla Vista_2","Isla Vista",2,19.0621,33,"B",15,19.8842857142857,2.47967680523396,112,0
"1049",2084,"Isla Vista_2","Isla Vista",2,19.0621,39,"B",16,19.8842857142857,2.47967680523396,112,0
"1050",2085,"Isla Vista_2","Isla Vista",2,27.2353,27,"SS",13,19.8842857142857,2.47967680523396,112,0
"1051",2086,"Isla Vista_2","Isla Vista",2,39.3357,40,"B",24,17.2909775854162,2.6962307344369,460,0
"1052",2087,"Isla Vista_3","Isla Vista",3,30.2353,28,"B",40.4,17.2853294118292,2.64806184230593,461,0
"1053",2088,"Isla Vista_2","Isla Vista",2,36.3357,49,"S",25,17.5181632653061,4.0289683572429,210,0
"1054",2089,"Isla Vista_3","Isla Vista",3,29.1402,25,"B",14.5,17.4865855005949,3.91671583515516,217,0
"1055",2090,"Isla Vista_3","Isla Vista",3,30.2537,53,"B",33.5,17.479243567753,3.92326934981704,216,0
"1056",2091,"Hope Ranch_3","Hope Ranch",3,30.2537,30,"S",12,17.7176530612245,1.83908516260314,98,0
"1057",2092,"Isla Vista_4","Isla Vista",4,37.1192,50,"BO",8.2,16.813641157664,2.71669436616121,656,0
"1058",2093,"Isla Vista_3","Isla Vista",3,33.3357,80,"B",29,16.6178862686893,3.2960481998934,299,0
"1059",2094,"Isla Vista_2","Isla Vista",2,18.0621,37,"B",9,19.8842857142857,2.47967680523396,112,0
"1060",2095,"Isla Vista_3","Isla Vista",3,33.3357,70,"B",32,19.9147747747748,2.48185437434702,111,0
"1061",2096,"Isla Vista_3","Isla Vista",3,32.3357,40,"B",7.5,17.4865855005949,3.91671583515516,217,0
"1062",2097,"Isla Vista_4","Isla Vista",4,35.1192,90,"SS",9.8,17.2922973544474,2.65611369004236,459,0
"1063",2098,"Isla Vista_2","Isla Vista",2,26.2353,24,"B",12.3333333333333,16.6203139717425,3.38157560173731,301,0
"1064",2099,"Isla Vista_3","Isla Vista",3,37.6783,15,"B",4,17.7295283018868,1.83088210105042,106,0
"1065",2100,"Isla Vista_2","Isla Vista",2,31.2353,47,"SS",18.3333333333333,16.6203139717425,3.38157560173731,301,0
"1066",2101,"Isla Vista_2","Isla Vista",2,18.0621,75,"B",62,19.8842857142857,2.47967680523396,112,0
"1067",2102,"Isla Vista_3","Isla Vista",3,40.3357,30,"B",22,19.8842857142857,2.47967680523396,112,0
"1068",2103,"Isla Vista_4","Isla Vista",4,30.7491,27,"B",14,19.836875,2.49580935490174,112,0
"1069",2104,"Isla Vista_3","Isla Vista",3,38.3357,56,"B",19.5,17.2912687214344,2.87972210553198,461,0
"1070",2105,"Isla Vista_3","Isla Vista",3,32.3357,27,"B",14.5,17.4865855005949,3.91671583515516,217,0
"1071",2106,"Isla Vista_3","Isla Vista",3,34.3357,56,"B",25.6,17.2941731358767,2.64256666915277,461,0
"1072",2107,"Isla Vista_4","Isla Vista",4,37.7491,45,"BO",10.2,17.2954381202131,2.65412239205846,460,0
"1073",2108,"Isla Vista_3","Isla Vista",3,38.3357,105,"B",29.6,17.2941731358767,2.64256666915277,461,0
"1074",2109,"Isla Vista_2","Isla Vista",2,24.2353,10,"SS",9,19.8842857142857,2.47967680523396,112,0
"1075",2110,"Mohawk_4","Mohawk",4,20.7458,115,"B",55,19.9526168224299,2.6169929345202,107,0
"1076",2111,"Isla Vista_2","Isla Vista",2,23.0621,21,"B",6,19.8842857142857,2.47967680523396,112,0
"1077",2112,"Isla Vista_3","Isla Vista",3,44.3357,40,"S",10,19.8842857142857,2.47967680523396,112,0
"1078",2113,"Isla Vista_2","Isla Vista",2,21.0621,27,"SS",5.5,17.5181632653061,4.0289683572429,210,0
"1079",2114,"Isla Vista_3","Isla Vista",3,36.3357,52,"B",16.5,17.4865855005949,3.91671583515516,217,0
"1080",2115,"Isla Vista_5","Isla Vista",5,31.7288,80,"B",8.5,15.9039841269841,2.19150757852784,204,0
"1081",2116,"Isla Vista_3","Isla Vista",3,42.3357,100,"B",37.1666666666667,16.7546452581569,2.63410913087578,559,0
"1082",2117,"Mohawk_4","Mohawk",4,27.7458,65,"S",30,17.509371474278,3.95884459228149,218,0
"1083",2118,"Hope Ranch_1","Hope Ranch",1,27.068,15,"SS",2,15.9068899033297,2.0827936808387,193,0
"1084",2119,"Isla Vista_3","Isla Vista",3,32.3357,20,"B",19,17.4865855005949,3.91671583515516,217,0
"1085",2120,"Isla Vista_4","Isla Vista",4,37.1192,40,"BO",5.2,17.2922973544474,2.65611369004236,459,0
"1086",2121,"Isla Vista_2","Isla Vista",2,21.0621,31,"SS",5,17.5181632653061,4.0289683572429,210,0
"1087",2122,"Isla Vista_2","Isla Vista",2,18.0621,25,"SS",21,19.8842857142857,2.47967680523396,112,0
"1088",2123,"Hope Ranch_1","Hope Ranch",1,26.068,15,"S",3,17.6934736842105,1.87151614332108,95,0
"1089",2124,"Isla Vista_3","Isla Vista",3,42.3357,75,"SS",34.25,17.1742796893148,2.8523567776198,355,0
"1090",2125,"Isla Vista_2","Isla Vista",2,22.0621,30,"SS",7,17.5181632653061,4.0289683572429,210,0
"1091",2126,"Isla Vista_2","Isla Vista",2,19.0621,20,"SS",14,19.8842857142857,2.47967680523396,112,0
"1092",2127,"Isla Vista_2","Isla Vista",2,31.2353,55,"B",45,19.8842857142857,2.47967680523396,112,0
"1093",2128,"Isla Vista_2","Isla Vista",2,18.0621,25,"B",16,19.8842857142857,2.47967680523396,112,0
"1094",2129,"Mohawk_2","Mohawk",2,19.8521,18,"B",8.66666666666667,16.220232853867,2.05038752979075,387,0
"1095",2130,"Isla Vista_2","Isla Vista",2,18.0621,45,"B",37,19.8842857142857,2.47967680523396,112,0
"1096",2131,"Isla Vista_2","Isla Vista",2,27.2353,25,"SS",6,19.8842857142857,2.47967680523396,112,0
"1097",2132,"Isla Vista_3","Isla Vista",3,34.6783,40,"B",11.3333333333333,16.8677733435391,1.67325783858523,421,0
"1098",2133,"Isla Vista_4","Isla Vista",4,34.1192,40,"B",44,19.8211711711712,2.50576584482125,111,0
"1099",2134,"Isla Vista_2","Isla Vista",2,25.2353,30,"B",17,19.8842857142857,2.47967680523396,112,0
"1100",2136,"Isla Vista_2","Isla Vista",2,23.0621,25,"SS",7,19.8842857142857,2.47967680523396,112,0
"1101",2137,"Isla Vista_1","Isla Vista",1,26.1015,45,"B",34.3333333333333,16.9061124643872,1.65494088060586,414,0
"1102",2138,"Isla Vista_2","Isla Vista",2,21.0621,25,"SS",10,19.8842857142857,2.47967680523396,112,0
"1103",2139,"Isla Vista_2","Isla Vista",2,23.0621,50,"B",42,19.8842857142857,2.47967680523396,112,0
"1104",2140,"Isla Vista_3","Isla Vista",3,32.3357,55,"B",30,19.9147747747748,2.48185437434702,111,0
"1105",2141,"Isla Vista_2","Isla Vista",2,29.2353,26,"SS",6.5,17.5181632653061,4.0289683572429,210,0
"1106",2142,"Isla Vista_2","Isla Vista",2,31.2353,58,"SS",43.5,17.5181632653061,4.0289683572429,210,0
"1107",2143,"Isla Vista_2","Isla Vista",2,18.0621,39,"B",8,17.5181632653061,4.0289683572429,210,0
"1108",2144,"Isla Vista_3","Isla Vista",3,32.3357,50,"B",15.5,17.4865855005949,3.91671583515516,217,0
"1109",2145,"Isla Vista_2","Isla Vista",2,22.0621,51,"B",22,17.8999287461316,2.42526284281018,460,0
"1110",2146,"Mohawk_4","Mohawk",4,25.7458,70,"S",23,19.9526168224299,2.6169929345202,107,0
"1111",2147,"Isla Vista_3","Isla Vista",3,41.3357,45,"B",23.4,17.2853294118292,2.64806184230593,461,0
"1112",2148,"Isla Vista_3","Isla Vista",3,30.3357,40,"BO",33,19.9147747747748,2.48185437434702,111,0
"1113",2149,"Isla Vista_3","Isla Vista",3,32.3357,50,"B",25.4,17.1228008020453,2.45689439157629,559,0
"1114",2150,"Isla Vista_2","Isla Vista",2,25.2353,30,"SS",15.3333333333333,16.6203139717425,3.38157560173731,301,0
"1115",2151,"Isla Vista_4","Isla Vista",4,41.1389,120,"B",44,15.9039841269841,2.19150757852784,204,0
"1116",2152,"Isla Vista_2","Isla Vista",2,25.7511,60,"B",45.5,15.9329076479077,2.19393576344435,204,0
"1117",2153,"Isla Vista_3","Isla Vista",3,23.3764,50,"B",27.6666666666667,16.8677733435391,1.67325783858523,421,0
"1118",2154,"Isla Vista_3","Isla Vista",3,37.6783,30,"B",7,15.9153763958413,2.19761383738772,204,0
"1119",2156,"Isla Vista_3","Isla Vista",3,23.3764,45,"B",13,17.7295283018868,1.83088210105042,106,0
"1120",2157,"Isla Vista_5","Isla Vista",5,34.8672,48,"B",9.2,17.2304904650905,2.72887775598886,440,0
"1121",2158,"Isla Vista_3","Isla Vista",3,23.3764,40,"B",14.5,15.9153763958413,2.19761383738772,204,0
"1122",2159,"Isla Vista_3","Isla Vista",3,31.6783,35,"B",20,17.7295283018868,1.83088210105042,106,0
"1123",2160,"Isla Vista_4","Isla Vista",4,40.6881,200,"BO",51.5,15.9039841269841,2.19150757852784,204,0
"1124",2161,"Isla Vista_5","Isla Vista",5,35.7288,80,"B",11,16.0645727859985,1.87287576637425,432,0
"1125",2162,"Isla Vista_4","Isla Vista",4,33.6553,35,"B",30,15.9039841269841,2.19150757852784,204,0
"1126",2163,"Isla Vista_3","Isla Vista",3,29.3764,70,"B",32.5,15.9153763958413,2.19761383738772,204,0
"1127",2164,"Isla Vista_2","Isla Vista",2,20.7511,45,"SS",7,17.7557142857143,1.8300146290691,105,0
"1128",2165,"Isla Vista_2","Isla Vista",2,33.6179,70,"SS",39.5,15.9399089956165,2.18997384258157,205,0
"1129",2166,"Isla Vista_4","Isla Vista",4,43.6881,60,"B",16,17.7168571428571,1.83370874508721,105,0
"1130",2167,"Isla Vista_2","Isla Vista",2,25.7511,20,"B",15,15.3276756114256,2.11829812573859,308,0
"1131",2168,"Isla Vista_4","Isla Vista",4,38.6881,40,"S",22.25,16.1368867737346,1.85501759246171,534,0
"1132",2169,"Isla Vista_4","Isla Vista",4,43.6881,80,"S",17.2857142857143,15.7219246178639,1.72417158576723,659,1
"1133",2170,"Isla Vista_2","Isla Vista",2,25.7511,30,"B",7,17.7557142857143,1.8300146290691,105,0
"1134",2171,"Isla Vista_1","Isla Vista",1,29.4913,46,"SS",93.25,16.2154902716353,1.80950018548358,414,0
"1135",2172,"Isla Vista_5","Isla Vista",5,32.7288,50,"C",32,15.9039841269841,2.19150757852784,204,0
"1136",2173,"Isla Vista_2","Isla Vista",2,20.7511,40,"SS",18.5,15.9329076479077,2.19393576344435,204,0
"1137",2174,"Isla Vista_1","Isla Vista",1,30.4913,115,"B",49,17.7697169811321,1.82209078734353,106,0
"1138",2175,"Isla Vista_4","Isla Vista",4,38.6553,80,"B",28,15.9039841269841,2.19150757852784,204,0
"1139",2176,"Isla Vista_3","Isla Vista",3,34.6783,60,"B",22.5,15.9153763958413,2.19761383738772,204,0
"1140",2177,"Isla Vista_4","Isla Vista",4,24.757,20,"B",8,17.7168571428571,1.83370874508721,105,0
"1141",2178,"Isla Vista_4","Isla Vista",4,37.6553,60,"B",37,15.9039841269841,2.19150757852784,204,0
"1142",2179,"Isla Vista_4","Isla Vista",4,36.6553,45,"B",2,17.7168571428571,1.83370874508721,105,0
"1143",2180,"Isla Vista_3","Isla Vista",3,36.6783,60,"SS",7.5,15.9153763958413,2.19761383738772,204,0
"1144",2181,"Isla Vista_4","Isla Vista",4,42.6881,100,"S",21.5,16.1318390022676,1.84003025685588,428,0
"1145",2182,"Isla Vista_4","Isla Vista",4,39.6881,150,"S",26.25,16.1318390022676,1.84003025685588,428,0
"1146",2183,"Isla Vista_4","Isla Vista",4,32.0241,60,"B",12.6666666666667,17.1112193021093,2.59542851115636,440,0
"1147",2184,"Isla Vista_4","Isla Vista",4,28.0241,38,"B",11,19.4188043478261,2.68287565097675,92,0
"1148",2186,"Isla Vista_4","Isla Vista",4,39.6881,50,"C",19.8,16.1225655414367,1.79561698786552,534,0
"1149",2187,"Isla Vista_4","Isla Vista",4,29.0241,37,"B",16,19.4188043478261,2.68287565097675,92,0
"1150",2188,"Isla Vista_5","Isla Vista",5,41.8672,80,"C",26.9090909090909,16.2447493413203,2.22258298495082,994,1
"1151",2189,"Isla Vista_3","Isla Vista",3,30.196,35,"B",41.5,16.8477872576806,2.09883485243343,888,0
"1152",2190,"Isla Vista_5","Isla Vista",5,29.7288,40,"B",12.5,15.9039841269841,2.19150757852784,204,0
"1153",2191,"Mohawk_1","Mohawk",1,22.2111,15,"S",15,17.7213541666667,2.09335759742709,96,0
"1154",2192,"Hope Ranch_5","Hope Ranch",5,33.5477,15,"S",6.5,15.9189795918367,2.06657819047973,196,0
"1155",2193,"Mohawk_1","Mohawk",1,17.2111,5,"B",16,17.7213541666667,2.09335759742709,96,0
"1156",2194,"Mohawk_1","Mohawk",1,16.2111,5,"S",7,17.7213541666667,2.09335759742709,96,0
"1157",2195,"Mohawk_1","Mohawk",1,19.2111,12,"S",10,16.8331360997268,1.96356726658911,401,0
"1158",2196,"Mohawk_1","Mohawk",1,22.2111,13,"S",7,17.7213541666667,2.09335759742709,96,0
"1159",2197,"Hope Ranch_1","Hope Ranch",1,32.0109,30,"SS",11,15.1737955932204,1.34653420377698,243,0
"1160",2198,"Hope Ranch_4","Hope Ranch",4,33.6356,25,"S",30.3333333333333,15.1723443223443,1.34864115352556,243,1
"1161",2199,"Hope Ranch_2","Hope Ranch",2,31.2465,85,"S",24.5,15.9189795918367,2.06657819047973,196,0
"1162",2200,"Hope Ranch_2","Hope Ranch",2,30.2465,20,"B",2,17.7176530612245,1.83908516260314,98,0
"1163",2201,"Isla Vista_5","Isla Vista",5,40.8672,64,"B",28,16.7072605727606,2.69894919865213,539,0
"1164",2202,"Isla Vista_2","Isla Vista",2,27.7511,70,"S",28,15.9329076479077,2.19393576344435,204,0
"1165",2203,"Isla Vista_4","Isla Vista",4,32.0241,45,"B",21.8,17.2118239897783,2.69153565127346,440,0
"1166",2204,"Isla Vista_5","Isla Vista",5,34.8672,63,"B",9.4,17.2304904650905,2.72887775598886,440,0
"1167",2205,"Isla Vista_4","Isla Vista",4,28.0241,33,"B",9,19.4188043478261,2.68287565097675,92,0
"1168",2206,"Isla Vista_5","Isla Vista",5,38.8672,57,"B",12.5,17.1088987956488,2.95267000871427,335,0
"1169",2207,"Isla Vista_4","Isla Vista",4,27.0241,65,"B",17.5,17.2260848662208,4.04423734484847,196,0
"1170",2208,"Isla Vista_2","Isla Vista",2,19.7511,60,"B",27,17.7557142857143,1.8300146290691,105,0
"1171",2209,"Isla Vista_3","Isla Vista",3,23.3764,90,"B",25,16.8677733435391,1.67325783858523,421,0
